label_x,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes_x,u_feedLifeCycle_x,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label_y,cillabel,pro
0,3,2,11,156,4,17,4,30,328,2024,8,17,5,17,16,17,10,17,5,0,63,9,9,11,19,519,18,1,0,-1,-1,0
0,2,2,24,431,5,16,5,13,127,1186,8,58,7,17,14,17,14,17,7,0,65,1,0,13,19,778,18,1,0,1,-1,100
0,3,2,27,162,5,19,6,30,228,1786,8,17,3,17,16,17,10,17,3,0,44,7,7,11,11,369,2,1,0,-1,-1,0
0,7,2,41,135,5,32,6,19,312,1821,8,27,0,16,15,16,17,16,0,0,173,0,1,11,19,1123,18,1,0,-1,-1,0
0,3,3,26,239,2,32,6,32,187,2401,8,54,3,17,14,17,13,17,3,0,98,0,9,10,19,640,6,1,1,-1,-1,0
0,6,4,33,319,3,27,2,11,278,1555,8,50,8,17,14,17,13,17,8,0,63,0,0,13,11,506,7,4,0,-1,-1,0
0,6,4,33,319,3,27,2,11,220,2231,8,54,8,17,16,17,14,17,8,0,50,8,9,13,19,1424,10,4,0,-1,-1,0
0,4,2,20,170,4,34,7,21,115,1505,8,54,4,17,16,17,14,17,4,2658,199,0,0,13,19,196,7,1,1,-1,-1,0
0,3,2,46,138,2,24,2,23,311,1667,8,17,6,17,16,17,10,17,6,0,74,2,2,13,19,1217,10,1,0,1,-1,60
0,5,2,28,266,2,16,5,20,334,2117,8,54,6,17,10,17,15,17,6,0,8,2,9,10,19,1481,6,1,1,-1,-1,0
0,8,2,19,240,4,16,5,13,292,1891,8,43,9,17,14,17,14,17,9,0,123,0,0,13,11,848,5,10,0,-1,-1,0
0,8,2,20,372,5,17,4,20,139,2032,8,69,9,17,16,17,14,17,9,0,78,0,0,13,19,26,5,11,0,-1,-1,0
0,8,2,42,346,2,34,7,21,136,2401,8,26,6,17,10,17,15,17,6,0,78,2,9,10,19,943,6,1,1,-1,-1,0
0,3,4,26,380,4,16,5,11,353,1603,8,40,9,17,10,17,13,17,9,0,16,0,0,11,19,1254,4,2,0,-1,-1,0
0,3,2,16,210,2,14,6,23,357,1505,8,37,2,10,16,10,10,10,2,0,194,9,9,13,19,1104,5,3,0,-1,-1,0
0,5,2,31,366,2,16,5,13,168,2117,8,52,7,17,14,17,14,17,7,0,112,0,7,11,19,847,6,1,1,-1,-1,0
0,7,2,26,275,4,16,5,28,240,2231,8,40,0,16,15,16,16,16,0,0,112,0,2,11,19,335,6,1,1,-1,-1,0
0,8,2,16,310,2,34,7,20,217,2401,8,21,4,17,16,17,14,17,4,0,100,4,0,13,16,1347,9,9,0,-1,-1,0
0,3,2,30,113,5,32,6,29,207,2353,8,40,3,11,10,17,10,11,3,0,57,0,8,11,19,1086,6,1,1,-1,-1,0
0,2,2,41,406,2,31,3,13,248,2117,8,59,9,17,14,17,13,17,9,0,95,0,0,13,3,73,3,1,0,-1,-1,0
0,8,2,16,391,2,16,5,21,333,2032,8,38,9,17,14,17,14,17,9,0,219,0,1,13,19,1194,7,1,1,-1,-1,0
1,7,2,25,307,2,23,6,18,143,2401,8,62,7,17,16,17,15,17,7,1192,21,0,7,11,19,965,7,1,1,-1,-1,0
0,5,2,45,371,5,34,7,21,200,2401,5,53,7,17,16,17,13,17,6,0,16,0,0,13,19,1391,10,13,0,-1,-1,0
0,8,2,13,347,2,17,4,30,112,1505,8,40,4,17,16,17,10,17,4,1903,199,0,6,13,19,125,7,1,1,1,-1,40
0,8,2,19,335,2,32,6,32,187,2469,8,17,5,17,14,17,13,17,5,0,98,4,9,11,19,640,15,1,0,1,-1,100
0,8,2,21,424,5,31,3,20,248,2117,8,31,7,17,14,17,13,17,7,2859,109,0,2,11,19,73,5,2,0,-1,-1,0
0,3,2,46,364,2,19,6,30,228,1505,8,47,6,17,16,17,10,17,6,0,44,0,0,11,2,369,7,1,0,-1,-1,0
0,7,3,25,345,2,34,7,21,162,1505,8,26,1,17,16,17,14,17,1,0,199,9,9,13,19,282,10,4,0,-1,-1,0
0,3,4,21,220,5,32,6,20,161,1263,8,38,9,17,16,17,11,17,9,0,81,1,5,11,19,642,9,1,0,-1,-1,0
0,9,2,18,228,2,19,6,20,227,1744,8,25,7,17,13,17,13,17,7,1075,86,0,0,13,12,630,11,2,0,-1,-1,0
0,3,4,29,207,4,24,2,23,305,1603,8,60,3,17,10,17,10,17,3,0,112,1,6,13,19,167,10,2,0,-1,-1,0
0,9,2,20,163,4,17,4,19,130,2541,8,38,3,11,16,17,11,11,2,0,175,3,6,13,19,1089,7,3,0,-1,-1,0
0,8,2,41,135,5,34,7,21,200,1631,8,17,9,17,16,17,14,17,9,0,116,0,0,13,19,1391,9,3,0,-1,-1,0
0,2,2,21,245,2,26,7,35,138,2117,8,44,0,16,15,16,15,16,0,463,86,0,1,11,19,564,2,2,0,-1,-1,0
0,8,2,19,199,4,19,6,30,228,1505,8,54,5,11,16,17,10,17,5,0,10,3,9,13,19,369,7,1,1,-1,-1,0
0,5,2,20,170,4,32,6,20,229,2519,8,67,9,17,16,17,13,17,9,1712,172,0,0,11,19,998,7,1,1,-1,-1,0
0,7,2,20,328,5,31,3,20,346,2117,8,59,9,17,14,17,14,17,9,0,65,3,0,13,19,565,7,1,1,1,-1,60
0,6,4,33,319,3,27,2,11,324,2401,8,54,0,11,14,11,14,11,0,0,195,4,2,13,19,1319,9,1,0,-1,-1,0
0,3,4,33,319,3,16,5,19,164,2117,8,55,9,17,10,17,11,17,9,0,16,0,7,11,19,619,2,13,0,-1,-1,0
0,5,2,16,110,4,17,4,20,139,1815,8,21,6,17,16,17,14,17,6,2158,157,0,0,13,19,26,8,8,0,-1,-1,0
0,8,2,25,307,2,16,5,35,321,2401,8,54,3,11,14,17,14,11,3,0,96,0,0,13,19,592,7,1,1,-1,-1,0
0,9,2,32,179,5,34,7,20,322,1269,8,38,4,17,13,17,13,17,4,0,8,0,0,11,19,293,7,1,1,1,-1,40
0,8,2,30,113,5,34,7,20,153,1815,8,54,5,17,16,17,14,17,5,494,15,0,3,13,19,1444,7,1,1,-1,-1,0
0,5,2,21,424,5,31,3,21,122,2117,8,50,4,17,14,17,14,17,4,1463,168,0,0,13,19,1361,17,1,0,1,-1,100
0,5,2,21,424,5,31,3,13,248,2117,8,50,7,17,14,17,13,17,7,0,98,0,9,10,19,73,6,1,1,1,-1,20
0,5,2,20,328,5,16,5,21,170,2401,8,54,6,17,14,17,15,17,7,0,98,0,9,10,19,1474,6,1,1,-1,-1,0
0,5,3,26,392,2,17,4,28,130,1015,8,67,0,16,15,16,15,16,0,0,98,0,2,10,19,1089,6,1,1,-1,-1,0
0,5,2,16,120,4,17,4,20,139,2541,8,67,9,17,16,17,13,17,9,0,206,6,9,11,19,26,5,2,0,1,-1,20
0,5,2,17,343,5,16,5,13,168,2117,8,54,5,17,14,17,13,17,5,0,112,0,4,11,19,847,6,1,1,-1,-1,0
0,8,2,16,310,2,30,3,21,344,2117,8,50,7,17,11,17,13,17,7,0,16,0,0,13,19,822,4,5,0,-1,-1,0
0,5,2,20,372,5,17,4,31,208,1505,8,21,7,17,16,17,13,17,7,0,12,0,0,13,19,220,9,1,0,-1,-1,0
0,2,2,16,120,4,30,3,28,278,1555,8,50,4,17,14,17,15,17,4,0,98,0,1,10,19,506,6,1,1,-1,-1,0
0,8,2,17,164,2,16,5,20,334,2117,8,54,6,17,10,17,13,17,6,2293,128,3,9,12,19,1481,1,7,0,-1,-1,0
1,3,2,39,429,5,17,4,30,328,1186,8,38,2,11,16,11,10,11,2,0,57,7,9,12,11,519,1,1,0,1,-1,80
0,3,2,17,215,4,31,3,20,346,2032,8,13,6,17,14,17,14,17,6,0,25,0,0,13,19,565,5,3,0,-1,-1,0
0,5,2,21,200,4,23,6,18,156,2401,8,34,9,17,16,17,13,17,9,0,98,0,9,11,19,1026,7,3,0,1,-1,0
0,5,2,14,280,2,34,7,21,198,1186,8,12,8,17,10,17,13,17,8,0,122,4,2,11,19,76,7,6,0,-1,-1,0
0,5,2,11,156,4,34,7,19,260,1092,8,38,6,17,16,17,11,17,6,0,98,0,0,13,19,487,9,1,0,-1,-1,0
0,3,2,17,254,5,16,5,13,168,1656,8,38,6,17,14,17,13,17,6,0,98,0,9,10,19,847,6,1,1,-1,-1,0
0,7,2,20,170,4,11,8,36,299,2117,8,21,6,17,10,17,14,17,6,0,219,1,9,13,19,784,7,1,1,-1,-1,0
0,7,2,18,368,2,16,5,13,168,2117,8,54,0,12,14,15,14,12,0,0,137,9,9,13,19,847,14,1,0,-1,-1,0
0,3,2,12,305,2,16,5,19,164,2117,8,37,6,17,10,17,11,17,6,0,140,0,1,13,19,619,6,5,0,-1,-1,0
0,7,2,13,293,2,34,7,19,147,2117,8,60,0,16,15,16,16,16,0,0,112,0,4,11,19,150,6,1,1,-1,-1,0
0,2,2,16,185,2,23,6,28,245,2117,8,40,0,16,15,16,16,16,0,0,176,5,4,13,19,978,9,4,0,-1,-1,0
0,8,2,16,355,2,15,6,20,257,1515,8,67,5,17,13,17,13,17,5,0,173,7,9,11,19,916,7,1,1,-1,-1,0
0,6,4,33,319,3,27,2,11,278,1555,8,50,9,17,14,17,14,17,9,0,78,0,1,13,19,506,6,11,0,-1,-1,0
0,3,2,13,430,2,16,5,21,333,2117,8,54,4,17,14,17,15,17,4,0,39,4,6,11,19,1194,14,1,0,-1,-1,0
0,8,2,31,395,2,30,3,28,344,1570,8,13,9,17,11,17,14,17,9,0,39,0,0,13,11,822,3,5,0,-1,-1,0
0,5,2,41,318,2,20,6,28,190,1744,8,40,9,17,16,17,11,17,9,0,2,0,0,11,19,945,2,7,0,-1,-1,0
0,3,2,16,355,2,24,2,23,311,1134,8,38,5,17,16,17,10,17,5,0,168,0,7,11,19,1217,6,1,1,-1,-1,0
0,9,2,13,103,2,26,7,20,214,2117,8,54,4,11,16,11,13,11,4,0,116,0,9,10,19,44,6,1,1,-1,-1,0
0,5,2,16,120,4,17,4,20,139,2541,8,17,9,17,16,17,14,17,9,0,219,0,9,13,19,26,7,1,1,-1,-1,0
0,3,2,46,354,2,19,6,30,228,1505,8,54,6,17,16,17,10,17,5,0,39,0,0,11,19,369,5,3,0,-1,-1,0
0,8,2,20,167,2,31,3,20,248,2117,8,22,0,15,14,11,15,15,0,0,157,4,9,10,19,73,6,1,1,-1,-1,0
0,7,2,29,207,4,31,3,20,346,1524,8,17,7,17,14,17,14,17,7,0,117,6,2,13,19,565,8,8,0,-1,-1,0
0,3,2,34,286,2,24,2,23,305,2522,8,17,7,17,10,17,10,17,7,0,98,0,1,11,19,167,8,1,0,-1,-1,0
0,3,2,13,273,2,19,6,30,228,1786,8,69,8,17,16,17,10,17,8,0,94,0,8,10,19,369,6,1,1,-1,-1,0
0,3,2,21,220,5,19,6,30,228,1505,8,42,4,17,16,17,10,17,4,0,98,0,8,10,19,369,6,1,1,1,-1,100
0,8,2,14,396,2,34,7,21,115,1186,8,38,6,17,16,17,14,17,6,0,219,3,0,13,19,196,9,1,0,-1,-1,0
0,2,2,17,254,5,19,6,30,228,1186,8,38,9,17,16,17,10,17,9,1674,168,0,3,11,19,369,7,1,1,-1,-1,0
0,8,2,16,120,4,32,6,19,141,1135,8,67,0,16,15,16,15,16,0,0,113,0,0,11,19,1348,1,4,0,-1,-1,0
0,3,2,30,113,5,34,7,20,322,1815,8,20,9,15,13,12,13,12,9,0,168,6,8,13,20,293,4,1,0,-1,-1,0
0,7,3,41,106,2,34,7,21,198,2401,8,26,6,17,10,17,13,17,6,1674,168,0,5,11,19,76,15,1,0,-1,-1,0
0,3,2,29,155,2,16,5,11,176,2117,8,60,6,17,14,17,15,17,6,2244,199,0,7,11,19,739,5,5,0,-1,-1,0
0,7,2,45,256,2,31,3,20,346,2117,8,22,9,17,14,17,14,17,9,0,98,0,0,11,19,565,6,1,1,-1,-1,0
0,3,4,33,319,3,16,5,11,353,1134,8,38,9,17,10,17,15,17,8,0,220,0,0,11,5,1254,8,2,0,-1,-1,0
0,8,2,18,365,2,34,7,20,166,1555,8,40,0,16,15,16,15,16,0,566,53,3,6,13,19,197,13,1,0,-1,-1,0
0,3,2,24,431,5,24,2,23,311,1603,8,18,0,17,16,17,10,17,0,0,171,3,2,14,19,1217,14,1,0,1,-1,20
1,5,2,33,319,3,34,7,21,162,2097,8,17,0,17,16,17,14,17,0,879,112,0,2,13,19,282,7,2,0,-1,-1,0
1,9,2,18,342,2,34,7,20,137,2117,8,42,6,11,16,17,14,11,6,0,194,7,9,13,19,928,14,1,0,-1,-1,0
0,3,2,30,113,5,16,5,13,292,1891,8,54,9,17,14,17,14,17,9,292,17,0,3,13,19,848,9,5,0,-1,-1,0
0,7,2,45,398,2,34,7,21,200,2401,5,53,5,11,16,17,13,11,5,0,220,7,9,13,19,1391,11,1,0,-1,-1,0
0,3,4,29,207,4,24,2,23,305,1603,8,57,3,17,10,17,10,17,3,0,98,0,0,11,19,167,6,1,1,-1,-1,0
0,8,2,16,185,2,30,3,28,278,1555,8,59,2,17,14,17,14,17,2,2018,173,0,0,13,19,506,2,4,0,-1,-1,0
0,7,2,16,110,4,32,6,20,229,1269,8,17,4,17,16,17,14,17,4,1674,108,4,9,13,19,998,15,1,0,-1,-1,0
0,3,2,11,415,2,32,6,29,207,2353,8,43,6,17,10,17,10,17,6,0,152,1,4,11,19,1086,2,9,0,-1,-1,0
0,3,2,26,264,2,16,5,21,355,2401,8,60,6,17,16,17,14,17,6,2301,21,0,0,13,19,1291,14,1,0,-1,-1,0
0,8,2,18,228,2,16,5,28,262,2478,8,26,1,11,10,17,14,11,1,0,65,8,9,13,19,1440,19,1,0,-1,-1,0
0,2,2,23,319,3,30,3,20,278,1555,8,59,4,17,14,17,13,17,4,0,34,0,6,13,19,506,13,1,0,-1,-1,0
0,5,2,45,326,2,34,7,20,322,1381,8,12,0,15,13,15,13,15,0,1593,109,9,9,11,19,293,7,1,1,-1,-1,0
0,4,2,41,106,2,16,5,20,334,2541,8,58,6,17,10,17,14,17,6,0,155,0,0,14,19,1481,4,3,0,-1,-1,0
0,5,2,18,368,2,19,6,30,228,1505,8,37,9,17,16,17,10,17,9,0,112,0,9,13,19,369,2,2,0,-1,-1,0
0,5,2,16,212,5,34,7,20,166,1555,8,47,0,16,15,16,16,16,0,0,112,0,2,11,19,197,6,1,1,-1,-1,0
0,8,2,41,304,2,32,6,32,187,2401,8,21,8,17,14,17,13,17,8,1728,205,0,0,13,19,640,7,1,1,-1,-1,0
0,4,2,20,328,5,32,6,19,141,1821,8,38,8,14,16,11,11,14,8,0,169,6,8,11,19,1348,9,1,0,-1,-1,0
0,7,2,32,179,5,23,6,20,142,2401,8,34,0,17,16,17,14,17,0,566,112,2,3,13,19,1087,7,1,1,1,-1,100
0,7,2,21,313,4,32,6,20,222,1555,8,42,0,16,15,16,15,16,0,566,108,3,7,13,19,779,13,1,0,-1,-1,0
0,7,2,24,431,5,34,7,21,200,2401,8,52,8,17,16,17,14,17,8,0,171,0,0,13,16,1391,8,1,0,-1,-1,0
0,7,2,11,169,2,32,6,20,161,1555,8,40,0,16,15,16,15,16,0,0,206,1,0,13,19,642,1,9,0,-1,-1,0
0,3,2,26,392,2,17,4,18,288,2032,8,28,4,17,13,17,14,17,4,1593,108,2,4,13,19,1300,16,1,0,-1,-1,0
0,8,2,13,347,2,17,4,30,112,1505,8,40,4,17,16,17,10,17,4,1903,199,0,6,13,19,125,7,1,1,1,-1,40
0,9,2,46,201,2,16,5,20,220,2231,8,52,9,17,16,17,14,17,9,215,205,0,0,13,19,1424,2,6,0,-1,-1,0
0,7,2,21,424,5,16,5,28,262,2059,8,38,9,17,10,17,14,17,9,0,98,0,6,11,19,1440,6,1,1,-1,-1,0
0,8,2,18,365,2,21,4,16,349,2469,8,28,5,17,14,17,13,17,5,0,211,0,0,13,19,934,2,7,0,1,-1,60
0,5,2,41,318,2,20,6,28,190,1509,8,67,9,17,16,17,11,17,9,0,17,0,0,11,19,945,20,1,0,-1,-1,0
0,5,2,12,276,2,34,7,19,260,2117,8,44,0,16,15,16,17,16,0,0,171,0,0,11,19,487,9,1,0,1,-1,100
1,2,2,32,179,5,34,7,20,137,2117,8,43,2,17,16,17,15,17,2,0,140,0,0,11,19,928,19,1,0,1,-1,20
0,2,2,18,101,2,16,5,13,168,2117,8,54,8,17,14,17,14,17,8,0,195,4,6,13,16,847,11,4,0,-1,-1,0
0,3,2,18,409,2,24,2,23,305,1603,8,57,9,17,10,17,10,17,9,1344,168,0,0,13,19,167,7,7,0,-1,-1,0
0,7,2,30,113,5,15,6,20,257,1815,8,63,5,17,13,17,13,17,5,0,98,0,1,11,19,916,13,1,0,-1,-1,0
0,3,2,26,158,2,19,6,30,228,1186,8,17,8,17,16,17,10,17,8,0,108,2,4,13,19,369,11,1,0,-1,-1,0
0,8,2,26,380,4,31,3,20,248,2117,8,31,9,17,14,17,13,17,9,1494,199,7,9,11,19,73,8,2,0,-1,-1,0
0,3,2,28,294,2,34,7,19,224,2117,8,42,5,17,16,17,11,17,4,0,219,0,9,11,19,1075,6,1,1,-1,-1,0
0,2,3,26,341,2,30,3,28,278,1555,8,59,5,17,14,17,14,17,5,1674,58,5,9,13,19,506,17,1,0,-1,-1,0
0,8,2,11,437,2,16,5,21,170,2401,8,54,5,17,14,17,13,17,5,0,56,2,8,13,19,1474,6,1,0,-1,-1,0
0,3,2,29,111,2,23,6,20,142,2401,8,62,0,11,16,11,13,11,0,0,98,1,9,10,19,1087,6,1,1,-1,-1,0
0,3,2,30,113,5,34,7,21,115,1505,8,54,6,17,16,17,14,17,6,0,10,0,1,13,19,196,4,13,0,-1,-1,0
0,4,2,29,145,2,16,5,20,189,2117,8,57,0,16,15,16,15,16,0,1445,53,0,0,13,19,342,7,8,0,-1,-1,0
0,3,2,34,216,2,32,6,29,207,2353,8,44,4,11,10,17,10,11,4,0,112,6,9,11,19,1086,6,1,1,-1,-1,0
0,5,2,16,212,5,34,7,20,166,1263,8,17,0,16,15,16,16,16,0,0,112,0,2,11,19,197,6,1,1,-1,-1,0
0,5,2,16,226,2,23,6,28,245,2117,8,47,0,16,15,16,15,16,0,0,98,4,6,13,19,978,7,1,1,-1,-1,0
0,7,2,41,135,5,32,6,20,229,2117,8,62,2,17,16,17,13,17,2,1940,112,4,9,11,19,998,9,1,0,-1,-1,0
0,5,2,45,308,2,15,6,20,257,1815,8,21,5,17,13,17,15,17,5,1445,199,7,9,11,19,916,14,1,0,1,-1,20
0,5,2,46,354,2,34,7,19,260,1815,8,47,0,16,15,16,16,16,0,2684,112,5,9,13,19,487,20,1,0,-1,-1,0
0,5,2,16,355,2,20,6,19,190,1744,8,47,0,16,15,16,16,16,0,0,171,0,0,13,16,945,6,1,0,-1,-1,0
0,5,2,32,108,2,16,5,20,220,2231,8,54,4,17,16,17,13,17,4,0,98,0,4,11,19,1424,5,2,0,-1,-1,0
0,7,2,20,334,2,16,5,21,225,2438,8,65,8,17,10,17,14,17,8,0,21,9,9,13,11,990,9,1,0,-1,-1,0
0,5,2,41,135,5,15,6,16,290,1505,8,25,9,17,16,17,13,17,9,0,176,8,9,11,19,19,9,2,0,-1,-1,0
0,8,2,42,195,2,32,6,19,141,2117,8,60,0,16,15,16,15,16,0,0,39,4,0,13,19,1348,7,10,0,-1,-1,0
0,7,2,16,147,2,32,6,20,229,1815,8,25,3,11,16,17,14,11,3,0,98,0,5,13,19,998,9,1,0,1,-1,0
0,5,2,45,339,2,15,6,20,257,1524,8,17,9,17,13,17,14,17,9,0,98,0,0,13,19,916,7,18,0,1,-1,40
0,8,2,20,328,5,31,3,20,248,2032,8,13,4,17,14,17,15,17,4,1530,218,0,3,11,11,73,11,1,0,1,-1,80
0,9,2,34,393,4,32,6,35,312,2117,8,44,0,16,15,16,16,16,0,0,112,0,2,11,19,1123,6,1,1,-1,-1,0
0,3,2,45,361,2,16,5,11,176,2117,8,55,9,17,14,17,13,17,9,0,195,0,0,11,16,739,9,1,0,1,-1,100
0,3,2,23,394,2,16,5,19,164,2117,8,40,5,17,10,17,11,17,5,0,2,4,6,13,19,619,14,1,0,1,-1,40
0,5,2,16,310,2,34,7,19,260,2117,8,47,0,16,15,16,16,16,0,0,98,0,0,13,19,487,7,11,0,-1,-1,0
