label_x,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes_x,u_feedLifeCycle_x,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label_y,cillabel,pro
0,6,4,33,319,3,27,2,11,346,2117,8,50,9,17,14,17,13,17,9,879,78,2,1,13,19,565,4,3,0,-1,-1,0
0,5,3,20,170,2,16,3,21,156,2401,8,57,7,17,10,17,14,17,9,0,17,0,9,10,19,19,5,1,0,1,-1,0
0,6,4,33,319,3,27,2,11,288,2117,8,54,9,17,14,17,13,17,4,2658,195,0,4,13,19,1391,9,1,0,-1,-1,0
0,6,4,33,319,3,27,2,11,346,2117,8,50,9,17,14,17,13,17,3,2543,123,0,9,13,11,565,3,4,0,-1,-1,0
0,5,2,20,352,2,16,5,32,202,2401,8,53,8,17,16,17,14,17,8,0,57,0,0,13,11,1481,7,2,0,-1,-1,0
0,8,2,26,207,4,16,3,16,215,1505,8,13,3,11,16,17,14,17,4,1674,171,0,0,12,19,1347,7,4,0,-1,-1,0
0,7,3,16,313,2,12,8,19,224,2095,8,67,0,16,15,16,16,16,0,215,80,8,0,11,19,487,9,6,0,-1,-1,0
0,8,2,45,354,2,16,5,20,227,2117,8,26,0,17,16,17,13,11,2,3045,49,0,3,13,16,778,6,1,1,-1,-1,0
0,5,2,19,162,2,11,4,20,229,2117,8,43,9,17,14,17,14,17,2,0,8,0,2,13,16,943,4,1,0,-1,-1,0
0,7,2,45,324,2,17,5,29,229,2117,8,28,0,17,14,17,15,17,3,0,96,0,9,14,19,44,7,1,1,-1,-1,100
0,3,2,13,230,4,16,8,20,204,2117,8,26,9,17,14,17,14,17,8,1117,100,1,0,13,16,778,9,1,1,-1,-1,0
0,8,2,20,162,2,16,6,20,357,2117,8,54,9,17,16,17,10,17,2,0,39,0,0,13,19,369,5,5,0,-1,-1,100
0,3,2,20,156,2,34,3,21,217,1505,8,69,2,17,14,17,14,17,4,0,173,0,0,11,19,196,2,1,1,-1,-1,0
0,8,2,20,117,2,16,5,19,224,2519,8,38,0,16,15,16,11,14,0,0,143,3,9,13,19,1243,6,5,1,-1,-1,0
0,5,2,34,264,2,21,5,23,246,2117,8,38,0,11,10,17,14,17,2,0,216,3,0,11,19,19,20,1,0,-1,-1,0
0,8,3,29,372,2,20,5,19,141,2117,8,49,0,16,15,16,16,16,0,0,100,0,0,13,19,1123,7,2,0,-1,-1,0
0,3,2,12,352,4,12,7,19,260,2541,8,60,0,16,15,16,16,16,0,0,199,6,0,11,19,1123,6,1,0,-1,-1,0
0,8,2,28,212,2,32,5,19,245,1505,8,58,6,17,10,17,13,17,2,0,195,0,9,13,19,1348,6,10,0,-1,-1,0
0,5,2,39,147,2,20,5,19,260,2231,8,38,0,16,15,16,14,16,0,0,98,0,0,11,19,160,9,1,0,-1,-1,0
0,8,2,34,310,2,23,7,13,344,1603,8,42,9,17,14,17,10,17,9,0,168,0,0,13,19,1481,8,2,1,-1,-1,0
0,5,2,46,228,5,16,5,19,166,2117,8,44,1,15,10,14,10,17,2,0,27,7,8,13,19,1481,14,2,1,-1,-1,0
0,9,2,20,389,2,19,5,19,166,1524,8,37,7,17,16,17,11,17,8,0,63,0,0,13,19,784,7,4,0,-1,-1,0
0,8,3,16,332,2,16,7,19,124,2117,8,37,0,16,15,16,16,16,0,0,140,0,0,13,19,945,9,4,0,-1,-1,0
0,8,2,46,135,2,21,5,12,281,1815,8,54,5,17,16,17,14,17,9,2388,86,1,0,13,19,1278,14,1,0,-1,-1,20
0,2,2,20,151,2,17,4,13,122,2117,8,63,9,17,10,17,14,17,9,0,168,0,9,13,19,506,9,3,0,-1,-1,0
0,8,2,16,276,5,34,7,30,153,1269,8,54,6,17,13,17,14,11,2,1463,41,9,0,13,19,945,19,1,0,-1,-1,0
0,3,2,21,368,2,23,5,20,346,2117,8,42,7,17,10,17,11,17,9,0,98,0,2,13,19,1136,2,2,0,-1,-1,0
1,3,2,24,401,2,16,4,20,229,2231,8,38,3,15,14,17,15,17,8,380,178,1,9,13,16,1089,6,11,0,-1,-1,60
0,8,2,41,265,2,23,5,20,149,1744,8,17,9,17,10,17,14,17,8,2293,219,0,0,13,19,1440,6,4,0,-1,-1,0
0,2,2,46,146,2,34,5,37,323,2401,8,43,0,17,16,17,15,17,9,2293,140,0,6,11,3,678,13,1,0,-1,-1,0
0,8,2,18,297,2,20,6,13,292,2117,8,22,9,17,16,17,13,17,9,215,219,1,7,13,11,1026,11,2,0,-1,-1,0
0,5,2,18,245,2,16,5,20,354,2117,8,44,9,17,14,17,14,17,6,0,104,0,0,13,11,407,9,1,0,-1,-1,0
0,5,2,20,372,2,16,5,20,124,1744,8,67,2,17,16,17,14,17,6,0,30,0,7,13,19,282,7,4,0,-1,-1,0
0,5,2,41,199,5,30,3,21,257,2117,8,26,9,17,10,17,14,17,9,3139,195,0,3,13,11,81,12,4,0,-1,-1,0
0,3,2,25,345,4,19,5,18,215,2246,8,64,2,17,10,17,14,17,4,2859,151,0,9,13,20,1291,18,4,0,-1,-1,0
0,8,2,20,162,2,16,5,20,262,2117,8,17,9,17,14,17,13,17,7,0,140,0,0,13,19,640,7,1,0,-1,-1,0
0,3,4,33,319,3,27,2,11,176,2401,8,44,9,17,11,17,14,17,9,879,195,0,8,13,19,565,6,1,0,1,-1,0
0,3,2,41,254,2,24,3,21,137,1186,8,26,9,17,14,17,14,17,9,0,39,0,0,13,19,740,6,1,0,-1,-1,0
0,3,2,26,276,4,16,3,20,257,1186,8,69,9,17,14,17,13,17,5,0,168,0,0,11,19,1194,8,10,0,-1,-1,0
0,8,2,21,118,2,24,6,30,136,2401,8,20,9,17,10,17,14,17,8,0,94,0,0,13,11,1086,3,2,0,-1,-1,0
0,8,3,21,388,2,12,7,19,164,1744,8,12,0,16,15,16,16,16,0,2658,8,0,0,13,19,160,5,6,0,-1,-1,0
0,2,2,30,342,2,31,4,20,355,1603,8,57,9,17,16,17,14,17,8,0,157,0,3,14,11,487,16,1,0,-1,-1,0
0,8,2,18,310,2,21,7,19,334,2117,8,50,9,17,16,17,11,17,0,0,102,0,7,13,19,1217,1,1,0,-1,-1,0
0,3,2,45,192,2,16,7,20,324,2117,8,54,9,17,13,17,10,17,6,1139,65,0,9,11,7,274,2,1,0,-1,1,0
1,7,2,30,397,5,34,8,19,221,1186,8,53,0,17,10,10,13,12,7,2647,37,7,5,11,20,943,7,9,0,-1,-1,0
0,2,2,21,249,4,31,7,23,278,2117,8,53,8,14,16,17,15,17,3,2142,168,0,9,12,19,26,9,1,0,-1,-1,0
0,2,2,27,313,2,17,7,20,141,1744,8,37,0,16,15,16,16,16,0,0,114,0,9,13,19,1089,2,1,0,-1,-1,0
0,3,2,26,355,2,28,7,20,200,2117,8,17,1,17,16,17,13,17,4,2982,123,0,3,11,19,739,8,63,0,-1,-1,0
0,8,2,30,145,2,34,3,20,327,2459,8,57,8,17,11,14,13,14,1,1674,77,0,5,13,20,1097,20,14,0,-1,1,0
0,6,4,33,319,3,27,2,11,278,2117,8,50,9,17,14,17,14,17,9,98,140,0,9,14,19,847,12,2,0,-1,-1,0
0,3,2,30,388,2,16,3,20,207,2117,8,50,6,17,10,17,14,17,6,2305,21,0,9,11,19,19,5,1,0,-1,-1,0
0,7,2,14,179,2,17,5,20,190,2117,8,38,0,17,10,11,15,12,0,0,140,9,0,13,19,1086,5,2,0,-1,-1,0
0,9,2,42,323,2,31,5,21,122,2401,8,34,9,17,13,17,13,17,6,0,39,2,0,11,11,26,6,1,0,-1,-1,0
0,4,3,18,296,2,16,5,35,124,2117,8,47,0,16,15,16,16,16,0,0,173,0,0,13,19,1089,5,2,0,-1,-1,0
0,7,2,16,354,2,31,7,12,164,1929,8,17,9,11,16,17,10,15,8,0,44,2,0,11,11,1136,6,5,0,-1,-1,0
0,2,4,18,110,2,16,5,28,202,2117,8,54,9,17,11,17,14,17,8,0,168,0,0,13,11,848,2,1,0,-1,-1,0
0,9,2,25,385,4,16,5,32,176,1797,8,27,7,10,16,17,14,17,9,1540,78,0,2,11,7,685,2,33,1,-1,-1,0
0,8,2,20,380,2,12,7,20,260,1072,8,49,0,16,15,16,16,16,0,0,219,0,3,13,19,945,6,6,0,-1,-1,0
0,2,2,20,324,2,32,8,19,203,1555,8,37,0,16,15,16,16,16,0,0,100,0,3,13,19,1089,6,5,0,-1,-1,0
0,8,2,45,210,2,16,3,20,181,2469,8,42,1,17,16,17,14,17,1,0,36,0,0,13,19,506,9,1,0,-1,-1,0
0,8,2,18,263,2,16,3,20,301,1505,8,12,9,17,10,17,14,17,9,0,17,0,3,11,19,1300,9,1,0,-1,-1,0
0,2,2,21,310,2,34,5,19,245,2117,8,60,0,16,15,16,16,16,0,0,114,0,0,13,19,1123,5,2,1,-1,-1,0
0,2,2,17,362,2,26,6,18,322,1555,8,47,0,15,15,11,11,17,0,1445,219,0,9,10,19,24,2,4,1,-1,-1,0
1,7,2,34,283,2,16,3,23,252,1505,8,37,5,17,16,17,15,17,2,2293,172,5,9,11,7,44,7,99,0,-1,-1,0
0,3,2,30,155,2,30,3,30,333,2117,8,63,9,17,10,17,14,17,9,2647,141,0,0,13,19,1300,2,13,0,1,-1,60
0,5,2,17,372,2,24,3,31,137,2117,8,34,9,17,14,17,10,17,5,0,17,0,9,11,19,1444,6,1,0,-1,-1,0
0,9,2,41,156,2,11,3,21,323,1505,8,54,5,17,16,17,13,17,8,0,218,0,5,12,19,897,9,2,0,-1,-1,40
1,7,2,29,372,2,32,7,19,281,2032,8,54,9,17,11,17,14,11,9,0,168,0,0,11,19,1300,3,6,0,-1,-1,0
0,3,2,16,431,2,16,4,23,127,2117,8,42,8,17,14,17,14,17,8,0,67,4,2,10,19,293,3,1,0,-1,-1,0
0,2,2,20,429,2,16,4,19,138,1186,8,44,6,17,16,17,14,17,8,0,72,0,0,11,19,945,5,17,0,-1,-1,40
0,4,2,21,245,2,32,6,28,164,2117,8,57,0,16,15,16,16,16,0,0,114,0,9,13,19,335,5,6,0,-1,-1,0
0,8,2,18,376,2,23,5,20,217,2117,8,42,8,17,14,17,13,17,8,0,108,0,0,13,19,1086,2,1,1,-1,-1,0
0,6,4,33,319,3,27,2,11,278,2117,8,50,9,17,14,17,14,17,2,0,109,9,0,13,19,739,3,2,0,-1,-1,0
0,7,2,24,441,2,16,7,20,141,1269,8,54,9,17,14,17,14,17,8,1728,137,0,0,13,3,369,5,2,0,-1,-1,0
0,2,2,13,162,5,16,8,28,166,1072,8,40,0,16,15,16,15,16,0,0,112,0,0,11,19,160,5,5,0,-1,-1,0
0,3,2,41,369,2,19,8,20,288,1815,8,21,6,11,10,17,14,11,1,214,29,1,1,11,19,1445,9,1,0,1,-1,0
0,2,2,19,237,2,16,5,21,310,2117,8,26,9,17,10,17,14,17,9,0,219,0,1,13,16,842,7,2,0,1,-1,0
0,3,2,20,429,2,34,5,20,228,1505,8,54,8,17,10,17,14,17,8,0,220,9,9,13,19,897,19,5,0,-1,-1,100
0,3,2,46,158,2,16,7,35,224,2478,8,54,6,17,16,17,14,17,5,0,98,0,9,13,19,640,6,1,0,-1,-1,0
0,8,2,16,310,2,17,5,20,208,2117,8,60,9,17,14,17,13,17,9,0,21,0,0,13,19,487,6,3,0,-1,-1,0
0,6,4,33,319,3,16,2,11,346,2117,8,22,9,17,11,17,14,17,9,566,219,0,0,13,19,592,2,3,0,-1,-1,0
0,9,4,30,424,2,16,6,31,357,1555,8,44,9,17,14,17,14,17,4,0,0,0,0,10,19,1194,19,1,1,-1,-1,0
0,8,2,16,212,4,17,7,30,234,1186,8,17,7,17,16,17,14,17,9,0,199,0,4,11,19,565,10,3,0,-1,-1,0
0,5,2,25,424,2,17,4,28,200,1171,8,12,6,17,14,17,14,17,5,0,98,0,0,13,19,1217,6,6,0,-1,-1,0
0,3,2,20,275,2,16,7,19,190,2231,8,36,0,15,16,17,10,17,2,199,140,0,0,13,19,1300,6,6,0,-1,-1,0
0,2,2,27,110,5,34,7,19,356,2501,8,47,9,17,16,17,14,17,9,0,98,0,9,13,19,1243,2,1,0,-1,-1,0
0,5,2,18,334,2,16,7,20,187,1815,8,34,9,17,14,17,13,17,9,0,78,0,9,11,19,167,6,3,0,-1,-1,0
0,7,2,30,406,2,34,7,23,305,2117,8,12,5,17,16,17,14,14,6,152,143,9,6,13,19,56,7,3,0,-1,-1,0
0,2,2,46,294,2,34,6,30,346,2117,8,31,7,17,10,17,14,17,8,2859,98,0,3,13,11,848,14,2,0,-1,-1,0
0,8,2,17,343,2,26,8,28,312,1263,8,67,0,16,15,16,15,16,0,0,8,0,9,13,19,1243,13,3,1,-1,-1,0
0,8,2,46,215,2,19,4,20,278,1815,8,21,6,17,16,17,14,17,9,0,51,6,0,13,11,26,7,3,1,-1,-1,0
0,3,2,20,392,2,32,5,21,248,2117,8,38,7,17,10,17,14,17,2,0,171,0,6,13,19,196,5,1,0,-1,-1,0
0,2,2,20,395,2,31,5,20,131,2117,8,69,4,17,14,17,14,17,6,0,216,0,0,13,11,943,6,4,0,-1,-1,0
0,8,2,20,254,2,19,5,19,131,2519,8,38,9,17,10,17,14,17,0,0,195,7,9,11,19,335,2,2,1,-1,-1,0
0,3,2,13,310,5,32,5,30,305,1171,8,38,6,17,10,17,14,17,9,0,27,0,0,13,16,778,2,2,0,-1,-1,0
0,2,2,16,388,2,16,5,30,214,2401,8,58,9,17,14,17,14,17,5,0,199,0,0,13,19,847,6,3,0,-1,-1,0
0,2,2,18,260,5,34,5,19,164,2541,8,57,0,16,15,16,16,16,0,1674,114,5,0,14,19,1243,9,1,0,-1,-1,100
0,3,2,20,361,2,16,3,13,137,2478,8,12,9,17,14,17,14,17,7,0,140,0,9,13,19,978,5,1,0,-1,-1,0
0,8,2,34,278,5,16,3,20,234,2217,8,58,9,17,16,17,14,17,2,0,219,0,6,13,19,916,2,10,0,-1,-1,100
0,2,2,28,371,2,16,5,32,137,2095,8,12,9,17,16,17,10,17,5,2859,15,9,0,13,11,1278,2,1,0,-1,-1,0
0,8,2,32,372,4,15,7,20,307,1555,8,47,9,17,14,17,14,17,9,0,171,0,0,13,19,822,9,1,0,-1,-1,0
0,8,2,30,372,2,15,7,20,187,2401,8,54,9,17,16,17,14,17,9,0,195,0,0,11,19,928,6,1,1,-1,-1,0
0,2,2,20,258,5,11,3,21,346,2401,8,12,0,17,16,17,14,17,7,1344,199,0,3,13,19,1097,9,11,1,-1,-1,0
0,8,2,39,226,2,16,5,19,260,2231,8,44,0,16,15,11,16,16,0,0,140,0,0,13,19,160,10,6,0,-1,-1,0
0,3,3,45,376,2,34,3,30,278,1929,8,34,5,17,16,17,14,17,6,1408,51,2,2,13,19,81,9,4,1,-1,-1,0
1,8,2,28,175,2,16,6,20,122,2251,8,34,5,17,14,17,11,17,5,0,216,0,9,13,19,1391,6,11,0,-1,-1,0
0,3,2,16,113,2,17,6,20,190,2032,8,54,6,11,16,17,13,17,5,0,100,0,9,13,19,1123,6,1,0,-1,-1,0
0,5,3,12,392,2,20,7,20,176,1786,8,20,7,17,16,17,14,17,9,0,98,0,0,11,19,298,5,3,0,-1,-1,0
0,8,2,20,294,2,19,3,21,321,1186,8,54,7,17,16,17,13,17,8,0,171,0,9,10,19,369,6,2,0,-1,-1,0
0,5,2,20,113,2,19,3,20,136,2353,8,54,9,17,14,17,14,17,8,0,140,0,0,13,19,1136,2,3,1,-1,-1,0
0,3,2,11,254,4,19,4,28,173,1570,8,37,6,11,16,17,14,13,8,98,42,0,0,11,19,841,18,1,0,1,-1,0
1,2,2,17,237,2,17,4,13,334,2117,8,54,5,17,10,17,10,17,6,0,78,0,0,11,19,220,2,3,0,-1,-1,0
0,9,2,31,341,2,34,5,20,216,1603,8,50,9,17,10,17,14,17,8,0,140,0,2,13,19,196,10,2,0,-1,-1,0
0,7,2,21,354,2,16,5,20,200,2519,8,26,9,17,14,17,13,17,5,0,112,0,6,10,11,1481,10,1,1,-1,-1,0
0,8,2,31,108,2,19,7,29,165,1951,8,59,1,15,14,15,11,15,5,720,17,2,5,13,19,916,2,33,0,-1,-1,0
0,2,2,18,103,2,19,5,28,170,2401,8,17,6,17,16,17,14,17,9,0,219,0,8,13,11,282,6,1,0,-1,-1,0
0,8,2,11,231,2,30,4,23,353,2032,8,37,8,15,10,17,11,17,2,2244,219,9,0,11,19,407,11,9,1,-1,-1,0
0,6,4,33,319,3,27,2,11,346,2117,8,20,9,17,14,17,14,17,9,879,98,0,4,13,19,506,9,1,1,-1,-1,0
0,5,2,41,224,2,16,7,20,346,2117,8,54,9,17,14,17,14,17,7,2859,86,0,0,13,19,1361,7,1,0,-1,-1,0
0,7,2,16,232,2,16,3,21,290,1186,8,47,7,17,14,17,13,17,9,0,25,0,7,13,11,1440,6,10,0,-1,-1,0
1,7,2,30,142,2,17,7,30,181,2353,8,50,1,17,14,17,13,17,1,2658,141,8,0,13,7,1243,19,27,0,1,-1,0
0,5,4,20,256,2,30,7,20,356,1171,8,52,9,17,10,17,14,17,9,2647,220,0,5,13,3,167,9,11,1,-1,-1,0
0,3,2,46,308,2,17,5,21,262,2117,8,12,5,17,14,17,14,17,4,0,98,0,4,13,3,293,11,1,0,-1,-1,0
0,8,2,16,380,2,16,5,20,323,2117,8,38,9,17,10,17,14,17,8,0,195,0,0,10,19,847,2,3,0,-1,-1,100
0,8,3,20,169,2,16,5,28,260,1744,8,60,0,16,15,16,16,16,0,0,168,5,0,12,19,487,5,1,0,-1,-1,0
0,8,2,19,375,2,34,5,20,275,1656,8,26,7,17,10,17,14,17,9,1494,21,0,4,13,19,928,7,5,0,-1,-1,0
0,3,2,24,212,2,17,4,20,131,2217,8,25,6,17,16,17,13,17,5,0,109,5,4,11,19,125,7,2,1,-1,-1,20
0,9,2,46,371,2,32,7,19,257,1629,8,69,4,17,10,17,14,17,9,2684,17,7,8,13,19,1025,6,4,0,1,-1,0
0,8,2,20,138,2,34,5,19,117,2231,8,44,9,11,16,17,14,17,9,0,168,0,9,13,16,19,16,1,0,1,-1,0
0,8,2,20,377,2,16,4,16,334,2117,8,21,9,17,14,17,10,17,8,0,16,0,9,13,19,565,6,10,0,-1,-1,0
0,8,2,18,355,2,19,2,16,188,2103,8,57,9,17,11,17,13,17,9,2018,140,1,2,13,19,1025,9,10,1,-1,-1,0
0,8,2,27,166,2,34,5,20,122,2117,8,38,7,11,16,17,14,17,8,0,71,0,5,13,19,779,6,1,0,-1,-1,0
0,8,2,16,328,4,31,5,21,207,2541,8,26,0,17,13,11,14,17,2,0,36,7,9,13,19,1347,8,6,0,-1,-1,0
0,6,4,33,319,3,16,2,11,346,2103,5,50,9,17,14,17,14,17,9,2684,10,0,9,13,11,1444,3,5,0,-1,-1,0
0,4,2,16,226,2,20,5,19,124,2541,8,44,0,16,15,16,16,16,0,0,199,0,9,14,19,642,7,2,0,-1,-1,0
1,8,2,16,147,5,11,3,29,139,2117,8,71,9,17,11,17,15,17,5,2780,219,6,0,13,3,640,6,8,0,-1,-1,40
0,6,4,33,319,3,27,2,11,346,2117,8,50,8,17,14,17,13,17,9,1463,171,0,8,10,16,506,3,2,0,-1,-1,0
0,7,2,11,310,2,32,6,35,353,1186,8,44,0,17,15,17,11,11,9,0,112,0,0,11,19,1123,5,2,1,-1,-1,0
0,9,2,39,168,5,16,5,14,344,2117,8,38,9,17,10,17,14,17,8,2543,10,0,0,13,19,1086,19,2,0,-1,-1,100
0,7,2,21,212,2,24,3,20,322,2541,8,21,7,17,10,17,14,17,9,0,98,0,0,13,19,1097,11,4,0,-1,-1,100
0,8,2,46,424,2,20,7,28,164,2117,8,38,0,16,15,16,16,16,0,0,199,0,0,13,19,160,6,12,0,-1,-1,0
0,8,2,34,240,2,34,7,30,240,2117,8,43,9,17,14,17,14,17,1,2301,172,0,9,13,19,274,6,7,0,-1,1,0
0,8,2,18,136,2,16,3,13,207,1555,8,21,6,17,13,17,14,17,9,0,57,0,2,13,19,73,12,5,0,-1,-1,0
0,5,2,46,410,4,16,5,20,139,2117,8,67,4,17,10,17,14,17,7,0,168,0,3,13,19,784,2,2,0,-1,-1,100
1,9,4,42,156,2,16,7,19,221,1923,8,50,2,17,10,17,14,17,5,476,112,1,5,12,20,335,20,7,0,-1,1,40
0,2,2,18,310,4,16,5,19,164,2519,8,67,0,16,15,16,17,16,0,0,218,0,3,13,19,1243,6,2,1,-1,-1,0
0,3,2,20,324,5,16,3,23,304,2117,8,50,4,17,16,17,14,17,9,0,98,0,9,13,19,841,1,2,0,-1,-1,0
0,8,4,20,120,2,16,2,35,275,2117,8,69,9,17,14,17,14,17,9,0,199,0,4,13,16,847,17,3,0,-1,-1,100
0,3,2,17,200,2,16,4,21,346,2469,8,26,7,17,13,17,13,17,9,0,40,0,0,13,12,1319,6,4,0,-1,-1,0
0,8,2,34,199,2,31,7,18,122,2401,8,58,4,15,16,17,14,17,6,0,98,0,7,13,19,196,6,1,0,-1,-1,0
0,6,4,33,319,3,27,2,11,187,2117,8,59,9,17,14,17,13,17,9,744,65,0,0,13,11,565,4,1,0,1,-1,0
0,3,2,20,339,2,34,5,19,217,1505,8,54,7,17,16,17,14,17,2,98,171,0,0,13,11,369,10,3,1,-1,-1,0
0,2,2,21,254,2,16,5,20,311,2117,8,34,7,17,14,17,14,17,8,0,8,0,4,13,11,369,8,3,0,-1,-1,0
