label_x,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes_x,u_feedLifeCycle_x,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label_y,cillabel,pro
0,5,2,34.0,314.0,3,20,6,20.0,187.0,1718.0,8,44.0,4,17,16,17,16,17,4,127.0,93.0,0,8,13,19,902.0,6,4.0,0,1,-1,100
0,3,2,20.0,326.0,5,16,5,21.0,174.0,2177.0,8,40.0,9,17,14,17,15,17,9,12.0,91.0,1,7,10,19,739.0,6,1.0,1,-1,-1,0
1,4,2,45.0,345.0,2,15,6,15.0,298.0,2355.0,8,45.0,4,17,16,17,14,17,4,1558.0,35.0,7,6,13,19,706.0,19,6.0,0,-1,-1,0
0,7,2,20.0,296.0,5,23,6,18.0,160.0,2358.0,8,38.0,0,16,16,16,14,16,0,59.0,133.0,9,9,13,19,1008.0,10,8.0,0,-1,-1,0
0,5,2,29.0,113.0,5,16,5,19.0,121.0,2119.0,8,54.0,5,17,15,17,15,17,5,93.0,101.0,0,0,11,19,1197.0,5,7.0,0,-1,-1,0
0,7,2,42.0,104.0,2,32,6,28.0,211.0,2031.0,8,30.0,2,17,10,17,13,17,2,137.0,79.0,4,9,11,19,1010.0,15,2.0,0,-1,-1,0
0,2,2,25.0,162.0,2,34,7,21.0,204.0,2410.0,8,53.0,8,17,16,17,15,17,8,110.0,207.0,6,9,11,19,1377.0,7,3.0,0,-1,-1,0
0,7,2,28.0,162.0,5,34,7,19.0,324.0,1854.0,8,55.0,6,17,13,17,14,17,6,2826.0,79.0,8,9,11,19,238.0,6,4.0,1,-1,-1,0
0,3,2,19.0,237.0,2,16,5,20.0,222.0,2207.0,8,43.0,4,17,16,17,13,17,4,113.0,78.0,9,9,13,19,1455.0,2,5.0,0,-1,-1,0
0,8,2,42.0,281.0,2,32,6,33.0,184.0,2368.0,8,24.0,8,17,10,17,14,17,8,45.0,94.0,0,9,11,19,263.0,6,6.0,1,-1,-1,0
0,7,2,20.0,431.0,2,20,6,19.0,282.0,1767.0,8,48.0,9,14,16,14,16,14,9,66.0,183.0,0,0,14,11,207.0,2,14.0,0,-1,-1,0
0,7,2,26.0,381.0,4,27,2,11.0,106.0,2163.0,8,33.0,5,17,11,17,13,17,5,2131.0,209.0,5,6,11,19,22.0,9,5.0,0,-1,-1,0
0,3,2,21.0,179.0,4,16,5,12.0,175.0,2121.0,8,24.0,9,17,14,17,13,17,9,16.0,84.0,2,0,11,19,720.0,15,5.0,0,-1,-1,0
0,6,3,16.0,314.0,2,19,6,30.0,220.0,1545.0,8,49.0,0,16,16,16,10,16,0,77.0,35.0,7,0,11,19,346.0,14,5.0,0,-1,-1,0
0,7,2,18.0,163.0,2,32,6,19.0,313.0,2093.0,8,37.0,7,17,16,17,11,17,7,2896.0,215.0,0,0,13,11,1180.0,7,1.0,1,-1,-1,0
0,7,2,42.0,174.0,2,16,5,21.0,222.0,2082.0,8,63.0,9,17,16,17,13,17,9,2503.0,42.0,6,5,11,11,1038.0,5,6.0,0,-1,-1,0
0,4,2,14.0,292.0,2,32,6,19.0,159.0,1483.0,8,37.0,0,16,15,16,11,16,0,1272.0,17.0,1,0,13,19,619.0,16,5.0,0,-1,-1,0
0,3,2,19.0,237.0,2,16,5,21.0,340.0,2504.0,8,18.0,3,17,10,17,15,17,3,621.0,206.0,4,4,11,2,1449.0,12,6.0,0,1,-1,100
1,7,2,16.0,440.0,2,20,6,20.0,274.0,1723.0,8,44.0,3,14,16,14,17,14,3,2411.0,174.0,7,9,11,19,217.0,7,2.0,1,-1,-1,0
0,3,2,21.0,369.0,5,34,7,20.0,131.0,2398.0,8,20.0,7,17,16,17,14,17,7,525.0,47.0,9,6,11,19,913.0,6,3.0,1,1,-1,40
0,7,2,46.0,356.0,2,34,7,19.0,223.0,2157.0,8,44.0,0,16,15,16,16,16,0,65.0,91.0,3,9,13,19,1098.0,6,4.0,0,-1,-1,0
0,5,2,42.0,135.0,2,32,6,19.0,168.0,2129.0,8,17.0,4,17,15,17,16,17,4,72.0,89.0,0,6,11,19,625.0,6,5.0,1,-1,-1,0
0,3,2,33.0,310.0,3,23,6,19.0,136.0,2375.0,8,39.0,0,17,16,17,13,17,0,50.0,79.0,0,0,11,19,1085.0,10,5.0,0,-1,-1,0
0,8,2,19.0,192.0,2,17,4,20.0,141.0,2045.0,8,12.0,2,17,16,17,15,17,2,151.0,197.0,2,4,11,19,80.0,11,2.0,0,-1,-1,0
0,2,2,37.0,185.0,4,34,7,21.0,134.0,2050.0,8,36.0,8,17,16,17,14,17,8,2430.0,15.0,0,0,13,19,909.0,16,2.0,0,-1,-1,0
0,5,2,33.0,317.0,3,23,6,18.0,168.0,2398.0,8,34.0,0,16,16,16,15,16,0,2790.0,19.0,0,0,11,11,1030.0,8,4.0,0,-1,-1,0
0,8,2,26.0,342.0,2,17,4,19.0,294.0,1845.0,8,35.0,0,17,13,17,14,17,0,126.0,78.0,2,4,13,19,1268.0,9,4.0,0,1,-1,100
0,2,2,20.0,250.0,2,32,6,19.0,320.0,1807.0,8,27.0,0,16,16,16,11,16,0,143.0,64.0,0,0,11,3,1185.0,2,3.0,0,-1,-1,0
0,3,2,20.0,427.0,5,34,7,20.0,332.0,1807.0,8,44.0,6,17,13,17,14,17,6,1705.0,32.0,9,9,13,19,300.0,9,4.0,0,-1,-1,0
0,6,2,32.0,308.0,3,31,3,20.0,352.0,1864.0,8,39.0,3,17,14,17,14,17,3,139.0,168.0,6,9,13,19,556.0,7,6.0,0,-1,-1,0
0,7,2,16.0,111.0,4,19,6,30.0,221.0,1241.0,8,36.0,7,11,16,17,10,17,7,1541.0,101.0,9,9,13,19,330.0,18,3.0,0,-1,-1,0
0,8,2,35.0,207.0,2,16,5,20.0,130.0,2134.0,8,47.0,0,16,15,16,16,16,0,2152.0,204.0,3,6,13,19,1191.0,7,5.0,1,-1,-1,0
0,5,2,42.0,107.0,2,16,5,20.0,321.0,2427.0,8,38.0,0,17,14,17,14,17,0,92.0,57.0,3,0,13,19,543.0,9,19.0,0,-1,-1,0
0,2,2,20.0,274.0,5,34,7,20.0,115.0,1507.0,8,25.0,7,17,16,17,13,17,7,118.0,120.0,0,9,10,19,224.0,6,4.0,1,-1,-1,0
0,5,2,19.0,300.0,5,15,6,20.0,266.0,1337.0,8,67.0,7,17,13,17,13,17,7,96.0,88.0,2,4,11,19,916.0,10,6.0,0,-1,-1,0
0,9,2,18.0,349.0,5,16,5,20.0,118.0,2133.0,8,54.0,5,17,10,17,15,17,5,156.0,84.0,2,1,11,19,1212.0,2,5.0,0,-1,-1,0
0,8,2,21.0,235.0,2,30,3,21.0,343.0,2066.0,8,14.0,7,11,11,17,14,17,7,124.0,14.0,0,0,11,19,873.0,6,17.0,1,1,-1,100
0,3,2,14.0,290.0,2,32,6,19.0,320.0,2106.0,8,70.0,0,16,16,16,16,16,0,76.0,88.0,4,8,11,19,1168.0,6,5.0,1,-1,-1,0
0,3,2,20.0,373.0,2,32,6,19.0,231.0,2114.0,8,23.0,7,17,10,17,13,17,7,3166.0,205.0,0,7,11,19,1007.0,7,2.0,1,-1,-1,0
0,3,2,21.0,327.0,2,16,5,19.0,203.0,2504.0,8,37.0,8,17,10,17,14,17,8,19.0,169.0,0,5,11,19,883.0,6,6.0,1,-1,-1,0
0,7,3,19.0,186.0,4,16,5,19.0,339.0,2126.0,8,53.0,6,17,10,17,13,17,6,1620.0,110.0,0,9,10,19,1430.0,6,6.0,1,-1,-1,0
0,2,2,17.0,260.0,5,19,6,29.0,227.0,1519.0,8,41.0,9,17,16,17,10,17,9,54.0,130.0,0,0,13,19,364.0,9,4.0,0,-1,-1,0
0,3,2,42.0,423.0,2,34,7,19.0,219.0,2419.0,8,35.0,0,16,16,16,14,16,0,3.0,103.0,3,8,13,19,1358.0,9,3.0,0,-1,-1,0
0,3,2,41.0,106.0,2,31,3,19.0,130.0,2126.0,8,61.0,8,17,14,17,14,17,8,113.0,187.0,6,9,11,19,1337.0,6,4.0,1,1,-1,20
0,7,2,21.0,177.0,4,16,5,20.0,130.0,2563.0,8,16.0,4,11,15,17,11,11,4,138.0,165.0,9,9,13,19,1234.0,6,4.0,0,1,-1,100
0,6,2,33.0,310.0,3,31,3,12.0,354.0,2132.0,8,57.0,5,17,14,17,13,17,5,26.0,111.0,3,2,11,19,579.0,10,6.0,0,-1,-1,0
0,6,2,16.0,317.0,2,11,8,37.0,253.0,2181.0,8,14.0,0,16,10,16,13,16,0,23.0,196.0,9,9,13,19,1094.0,14,5.0,0,-1,-1,0
0,6,2,16.0,311.0,2,30,3,29.0,272.0,1520.0,8,44.0,9,17,14,17,13,17,9,44.0,80.0,8,7,13,19,509.0,9,3.0,0,-1,-1,0
0,8,2,44.0,423.0,2,34,7,28.0,279.0,2152.0,8,18.0,7,11,16,11,13,11,7,107.0,45.0,3,9,11,19,685.0,6,2.0,1,-1,-1,0
0,5,2,40.0,426.0,5,34,7,19.0,260.0,2156.0,8,40.0,7,17,15,17,16,17,7,117.0,147.0,3,9,13,19,494.0,7,3.0,0,-1,-1,0
0,3,4,15.0,316.0,2,11,8,33.0,296.0,1259.0,8,13.0,0,11,14,11,13,11,0,32.0,8.0,0,0,11,19,474.0,10,2.0,0,1,-1,0
0,8,2,21.0,237.0,5,34,7,29.0,271.0,2156.0,8,54.0,4,17,16,17,14,17,4,1611.0,29.0,0,3,13,19,730.0,7,6.0,0,-1,-1,0
0,6,2,16.0,311.0,2,34,7,21.0,197.0,2362.0,8,58.0,4,11,16,11,15,11,4,78.0,114.0,0,0,11,19,1366.0,1,6.0,0,1,-1,40
0,8,2,46.0,399.0,2,17,4,30.0,116.0,1190.0,8,37.0,0,17,16,17,10,17,0,62.0,219.0,3,9,11,16,131.0,5,6.0,0,-1,-1,0
0,8,2,21.0,250.0,2,16,5,19.0,157.0,2132.0,8,56.0,9,17,14,17,13,17,9,25.0,58.0,8,9,13,19,845.0,2,3.0,0,1,-1,100
0,3,2,32.0,171.0,5,16,5,29.0,236.0,2214.0,8,46.0,9,17,15,17,17,17,9,99.0,89.0,0,0,10,19,360.0,6,5.0,1,-1,-1,0
0,3,2,12.0,330.0,2,16,5,19.0,157.0,2150.0,8,54.0,6,17,14,17,14,17,6,113.0,76.0,0,0,13,16,861.0,9,4.0,0,-1,-1,0
0,8,2,28.0,167.0,5,34,7,20.0,145.0,1812.0,8,55.0,8,17,16,17,13,17,8,117.0,57.0,6,9,10,19,1415.0,6,1.0,1,-1,-1,0
0,2,2,14.0,116.0,2,16,5,13.0,162.0,1638.0,8,14.0,9,17,14,17,13,17,9,66.0,148.0,5,9,13,11,880.0,11,15.0,0,-1,-1,0
0,2,2,12.0,382.0,2,16,5,28.0,264.0,2432.0,8,55.0,8,17,10,17,13,17,8,2553.0,218.0,6,9,11,19,1412.0,14,3.0,0,-1,-1,0
0,5,4,15.0,319.0,2,34,7,19.0,257.0,2113.0,8,58.0,0,16,16,16,16,16,0,61.0,90.0,0,5,13,19,470.0,7,14.0,1,-1,-1,0
0,5,2,46.0,365.0,5,32,6,20.0,312.0,1848.0,8,36.0,0,16,15,16,11,16,0,90.0,88.0,0,0,13,19,1125.0,16,4.0,0,-1,-1,0
0,3,2,18.0,419.0,2,21,4,12.0,317.0,2215.0,8,23.0,4,17,10,17,13,11,4,1725.0,199.0,9,7,11,19,884.0,6,4.0,1,-1,-1,0
0,4,2,29.0,115.0,2,16,5,35.0,188.0,1520.0,8,50.0,5,17,10,17,14,17,5,828.0,24.0,0,2,13,19,684.0,3,3.0,0,-1,-1,0
0,8,2,19.0,408.0,2,15,6,16.0,287.0,1587.0,8,33.0,6,17,16,17,14,17,6,121.0,35.0,9,9,13,19,53.0,7,1.0,1,-1,-1,0
0,5,2,45.0,307.0,2,16,5,19.0,162.0,2160.0,8,47.0,9,17,15,17,11,17,9,88.0,88.0,0,0,13,19,667.0,9,15.0,0,-1,-1,0
0,2,2,33.0,170.0,5,17,4,29.0,126.0,2180.0,8,63.0,3,17,15,17,15,17,2,54.0,77.0,2,8,11,19,1097.0,2,6.0,0,-1,-1,0
0,6,3,22.0,320.0,2,17,4,29.0,344.0,2403.0,8,57.0,9,17,16,17,10,17,9,149.0,164.0,1,9,13,19,1096.0,9,4.0,0,-1,-1,0
0,2,2,45.0,343.0,2,16,5,20.0,183.0,2439.0,8,17.0,7,17,10,17,13,17,7,1737.0,109.0,9,9,12,19,708.0,18,5.0,0,-1,-1,0
0,8,2,30.0,382.0,2,16,5,20.0,314.0,2137.0,8,24.0,2,17,10,17,14,17,2,144.0,92.0,0,1,13,19,691.0,14,4.0,0,-1,-1,0
0,3,2,23.0,430.0,5,24,2,23.0,315.0,1570.0,8,37.0,9,17,16,17,10,17,9,129.0,78.0,0,0,13,19,1227.0,10,5.0,0,1,-1,80
0,5,2,21.0,397.0,2,31,3,20.0,126.0,2102.0,8,70.0,9,17,14,17,13,17,9,1713.0,108.0,3,0,11,19,1369.0,7,1.0,0,-1,-1,0
0,8,2,21.0,226.0,5,27,2,11.0,251.0,2137.0,8,54.0,9,17,14,17,13,17,9,89.0,10.0,1,0,13,13,49.0,12,4.0,0,-1,-1,0
0,7,2,45.0,371.0,2,34,7,19.0,146.0,1603.0,8,13.0,9,17,16,17,14,17,9,96.0,94.0,0,8,11,19,1440.0,6,2.0,1,-1,-1,0
0,8,2,16.0,120.0,4,16,5,29.0,234.0,2188.0,8,41.0,8,17,15,17,11,17,8,2275.0,106.0,9,9,13,19,324.0,10,4.0,0,-1,-1,0
0,8,2,18.0,386.0,2,23,6,28.0,256.0,1454.0,8,17.0,4,17,15,17,16,17,4,89.0,116.0,0,2,13,19,1024.0,7,2.0,1,-1,-1,0
0,8,2,30.0,212.0,4,34,7,19.0,152.0,1857.0,8,55.0,9,17,16,17,14,17,9,152.0,154.0,7,8,13,19,1425.0,5,7.0,0,1,-1,40
0,5,2,30.0,281.0,2,23,6,29.0,247.0,2539.0,8,36.0,7,17,15,17,16,17,7,114.0,64.0,4,9,13,19,1023.0,7,3.0,0,-1,-1,0
0,6,3,33.0,313.0,3,11,8,36.0,250.0,2072.0,8,29.0,0,15,10,15,13,15,0,23.0,49.0,1,8,13,19,1110.0,7,2.0,1,-1,-1,0
0,3,2,20.0,437.0,2,16,5,11.0,149.0,2356.0,8,54.0,0,16,10,16,13,16,0,102.0,3.0,9,9,13,13,743.0,12,3.0,0,-1,-1,0
0,3,2,15.0,263.0,2,32,6,20.0,231.0,2177.0,8,41.0,6,17,16,17,13,17,6,2380.0,174.0,0,1,13,19,979.0,10,27.0,0,1,-1,80
0,6,2,46.0,312.0,2,32,6,20.0,157.0,2134.0,8,46.0,5,17,10,17,16,17,5,46.0,58.0,4,4,13,11,663.0,12,5.0,0,-1,-1,0
0,3,3,41.0,397.0,2,17,4,20.0,142.0,1849.0,8,34.0,9,17,16,17,13,17,9,101.0,1.0,4,9,11,11,49.0,3,4.0,0,-1,-1,0
0,5,2,34.0,346.0,2,34,7,20.0,133.0,2113.0,8,55.0,5,17,10,17,14,17,5,18.0,79.0,2,9,13,19,939.0,16,2.0,0,1,-1,100
0,7,2,21.0,229.0,5,31,3,20.0,355.0,2115.0,8,58.0,2,17,14,17,13,17,2,87.0,1.0,5,6,10,11,553.0,3,1.0,0,-1,-1,0
0,8,2,15.0,207.0,5,32,6,20.0,165.0,2113.0,8,58.0,0,16,16,16,16,16,0,39.0,85.0,6,3,11,19,629.0,6,5.0,1,-1,-1,0
0,3,2,32.0,186.0,5,24,2,24.0,304.0,1682.0,8,14.0,6,17,10,17,10,17,6,922.0,172.0,9,9,13,19,210.0,11,4.0,0,-1,-1,0
0,7,2,20.0,303.0,4,16,5,20.0,195.0,2419.0,8,52.0,7,11,10,17,13,11,7,1529.0,5.0,3,4,11,19,438.0,7,6.0,1,-1,-1,0
0,3,2,32.0,158.0,2,16,5,12.0,105.0,1928.0,8,46.0,0,11,14,11,13,11,0,92.0,209.0,9,8,13,19,1136.0,18,1.0,0,-1,-1,0
0,8,2,21.0,331.0,5,24,2,23.0,318.0,1110.0,8,38.0,0,16,16,16,10,16,0,147.0,191.0,6,9,11,11,1228.0,7,2.0,1,-1,-1,0
0,8,2,15.0,129.0,4,32,6,20.0,139.0,2513.0,8,38.0,0,11,15,11,11,11,0,134.0,71.0,9,9,11,19,1408.0,13,4.0,0,-1,-1,0
0,3,4,27.0,160.0,5,16,5,12.0,176.0,2131.0,8,55.0,4,17,14,17,15,17,4,156.0,202.0,0,2,11,19,686.0,7,3.0,1,-1,-1,0
0,7,2,18.0,223.0,2,34,7,20.0,242.0,1171.0,8,30.0,2,11,16,17,14,11,2,885.0,170.0,0,2,13,19,845.0,18,2.0,0,-1,-1,0
0,5,2,11.0,180.0,2,32,6,19.0,142.0,1846.0,8,38.0,5,11,16,17,11,11,5,102.0,96.0,0,9,13,19,1358.0,6,2.0,0,-1,-1,0
0,9,2,29.0,112.0,5,32,6,28.0,213.0,2353.0,8,22.0,9,17,10,17,10,17,9,66.0,57.0,3,9,13,19,1087.0,7,4.0,0,-1,-1,0
0,3,2,26.0,179.0,2,34,7,20.0,117.0,1528.0,8,45.0,9,17,16,17,14,17,9,67.0,213.0,2,0,13,19,164.0,9,1.0,0,1,-1,0
0,5,2,45.0,399.0,2,32,6,20.0,142.0,2431.0,8,16.0,6,17,16,17,10,17,6,47.0,27.0,7,7,13,19,694.0,10,2.0,0,-1,-1,0
0,5,3,25.0,245.0,2,34,7,20.0,206.0,2419.0,8,23.0,0,16,16,16,15,16,0,151.0,185.0,6,9,11,19,1403.0,4,3.0,0,-1,-1,0
0,3,2,31.0,288.0,4,34,7,19.0,150.0,2117.0,8,22.0,2,17,15,17,11,17,2,45.0,167.0,0,0,13,19,147.0,7,4.0,1,-1,-1,0
0,8,2,34.0,205.0,2,17,4,28.0,118.0,2162.0,8,43.0,0,16,15,16,15,16,0,116.0,208.0,4,7,11,19,1096.0,5,2.0,0,1,-1,0
0,8,3,15.0,354.0,2,23,6,29.0,246.0,2161.0,8,23.0,7,17,15,17,16,17,7,86.0,85.0,2,6,11,19,997.0,6,6.0,1,-1,-1,0
0,8,2,46.0,356.0,5,16,5,12.0,176.0,2475.0,8,36.0,4,17,14,17,14,17,4,10.0,81.0,2,9,13,19,1423.0,11,3.0,0,1,-1,100
1,9,2,32.0,182.0,5,32,6,33.0,183.0,1586.0,8,68.0,4,17,10,17,14,17,4,2.0,217.0,0,0,13,19,286.0,9,3.0,0,-1,-1,0
0,5,2,15.0,126.0,4,17,4,20.0,135.0,2158.0,8,55.0,6,17,16,17,14,17,6,51.0,135.0,2,2,13,11,66.0,9,28.0,0,-1,-1,0
0,5,2,23.0,297.0,2,27,2,12.0,231.0,2437.0,8,52.0,7,17,16,17,14,17,7,58.0,11.0,0,7,11,19,1441.0,6,18.0,1,-1,-1,0
0,3,2,16.0,119.0,4,31,3,19.0,331.0,2141.0,5,30.0,9,17,14,17,13,17,9,126.0,198.0,0,0,13,16,79.0,3,6.0,0,-1,-1,0
0,3,4,20.0,423.0,2,32,6,35.0,309.0,2156.0,8,61.0,8,17,15,17,16,17,8,2709.0,170.0,0,0,13,20,1176.0,4,2.0,0,-1,-1,0
0,7,2,25.0,325.0,2,16,5,29.0,241.0,2251.0,8,43.0,5,17,15,17,11,17,5,51.0,130.0,9,9,14,19,374.0,7,9.0,0,-1,-1,0
0,4,2,21.0,302.0,2,16,5,20.0,230.0,2248.0,8,56.0,6,17,16,17,13,17,6,1611.0,174.0,0,0,11,19,1442.0,14,5.0,0,-1,-1,0
0,5,2,20.0,186.0,2,16,5,19.0,204.0,2400.0,8,56.0,4,17,10,17,14,17,3,82.0,71.0,0,9,13,19,384.0,6,4.0,0,-1,-1,0
