label,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle
0,8,2,17,184,4,16,5,35,191,1171,8,38,3,15
0,7,2,29,111,2,30,3,35,123,2397,8,50,9,17
0,8,2,28,119,2,31,3,21,151,2383,8,17,9,17
1,8,2,24,431,5,28,2,21,329,1536,8,47,0,12
0,6,4,33,319,3,27,2,11,151,2032,8,13,8,17
0,3,2,26,392,2,17,4,18,288,2032,8,17,4,17
0,8,2,21,220,5,30,3,35,123,1403,8,13,7,17
0,7,2,13,375,2,30,3,35,123,2556,8,17,7,17
0,7,2,46,354,2,31,3,20,346,2117,8,22,0,17
0,7,3,30,113,5,32,6,19,141,2117,8,55,0,16
0,8,2,18,152,2,31,3,20,248,1033,8,17,9,17
0,2,2,26,380,4,31,3,20,248,2117,8,22,5,17
0,8,2,13,293,2,31,3,20,346,2117,8,59,4,17
0,9,2,30,113,5,11,8,32,216,2401,8,25,4,17
0,7,2,41,122,2,31,3,20,346,2103,8,13,6,17
0,2,2,18,368,2,16,5,35,324,1186,8,12,0,11
0,2,2,26,392,2,31,3,20,346,2117,8,22,0,11
0,5,2,12,267,2,34,7,20,153,1570,8,38,7,17
0,8,2,17,343,5,31,3,20,346,2103,8,17,0,15
0,5,2,30,113,5,34,7,20,153,1815,8,18,9,14
0,7,3,41,411,2,31,3,20,346,2103,8,69,9,11
0,6,4,33,319,3,27,2,11,248,2117,8,59,5,17
0,5,2,27,162,5,30,3,35,319,2117,8,59,0,13
0,8,2,27,162,5,31,3,21,210,2177,8,59,4,17
0,7,2,18,265,2,34,7,20,153,1815,8,54,7,17
1,7,2,16,310,2,30,3,35,123,2397,8,50,2,11
0,7,2,16,426,2,31,3,20,346,2117,8,59,3,17
0,7,2,21,424,5,11,8,32,204,2438,8,67,0,15
0,8,2,18,342,2,31,3,21,151,2117,8,50,3,17
0,6,4,33,319,3,27,2,11,122,2117,8,22,3,17
0,7,2,29,111,2,30,3,35,123,2397,8,59,9,17
0,8,2,30,113,5,31,3,20,248,2117,8,22,9,17
0,6,4,33,319,3,27,2,11,302,2541,8,67,6,17
0,7,2,39,429,5,16,5,21,330,2260,8,12,5,17
0,2,3,28,159,2,11,8,37,252,1461,8,28,6,17
0,8,2,46,181,2,32,6,19,234,2117,8,40,0,16
0,3,2,29,134,2,16,5,35,191,1171,8,12,5,17
0,7,2,16,212,5,31,3,21,320,1269,8,13,4,17
0,5,2,29,285,2,16,5,20,220,2231,5,53,0,17
0,5,2,26,353,2,17,4,18,288,1815,8,54,4,17
0,5,2,20,328,5,31,3,20,346,2117,8,22,4,17
0,5,2,20,372,5,31,3,21,210,2177,8,31,4,17
0,8,2,30,113,5,31,3,20,248,2117,8,22,9,17
0,8,2,16,120,4,31,3,21,122,2117,8,22,6,17
0,8,2,11,169,2,11,8,36,299,2032,8,67,5,17
0,6,4,33,319,3,27,2,11,319,1074,8,13,7,17
0,7,2,20,170,4,32,6,20,229,2117,8,54,5,17
0,5,2,34,393,4,34,7,20,137,2117,8,26,4,17
0,2,2,17,343,5,16,5,21,225,1880,8,13,2,15
0,8,2,21,370,2,30,3,35,351,2117,8,22,0,11
0,6,4,33,319,3,27,2,11,240,2231,8,40,0,16
0,8,2,26,380,4,30,3,35,344,2032,8,17,4,11
0,7,2,46,354,2,31,3,20,346,2117,8,22,7,17
0,2,2,27,162,5,31,3,21,151,2117,8,22,4,17
0,4,2,16,310,2,31,3,20,346,2117,8,22,3,17
0,7,2,25,420,2,31,3,20,346,2117,8,50,6,17
0,7,2,26,275,4,31,3,20,346,2117,8,50,4,17
0,6,4,33,319,3,27,2,11,248,2117,8,50,9,17
0,2,2,14,222,2,21,4,30,338,1078,8,28,8,17
0,5,2,21,200,4,21,4,16,293,2401,8,34,9,17
0,6,4,33,319,3,27,2,11,302,2117,8,21,3,17
0,7,2,41,411,2,11,8,32,226,2401,8,21,5,17
0,5,2,39,429,5,12,8,19,203,1664,8,38,4,17
0,6,4,33,319,3,27,2,11,288,1815,8,21,3,17
0,2,2,45,339,2,30,3,35,113,1182,8,17,5,17
0,7,2,20,282,5,34,7,20,153,1815,8,26,9,17
0,7,2,21,360,2,16,5,35,191,2231,8,54,0,13
0,6,4,33,319,3,27,2,11,321,2401,8,54,1,11
0,7,2,45,204,2,34,7,20,137,2117,5,53,7,17
0,7,2,28,263,4,30,3,35,319,2117,8,50,7,17
0,8,2,27,162,5,30,3,28,278,2217,8,17,8,17
0,7,2,42,175,2,31,3,20,122,2032,8,13,6,11
0,6,4,33,319,3,27,2,11,123,2397,8,31,5,17
0,8,2,16,212,5,16,5,20,334,2117,8,54,4,17
0,8,2,11,436,2,16,5,20,334,2032,8,38,0,15
0,8,2,21,220,5,34,7,20,137,2117,8,54,9,17
0,7,2,23,363,2,31,3,13,346,1269,8,69,7,17
0,7,2,16,352,2,31,3,21,151,2032,8,69,7,17
0,8,2,20,372,5,30,3,28,278,1555,8,22,2,17
0,8,2,30,113,5,31,3,20,346,2032,8,17,9,17
0,3,2,16,425,2,31,3,20,346,2117,8,22,3,17
0,5,2,26,239,2,31,3,20,346,2117,8,59,0,11
0,8,2,16,212,5,30,3,35,351,2117,8,31,9,17
0,8,2,20,328,5,31,3,21,151,2032,8,69,5,17
0,6,4,33,319,3,27,2,11,346,2032,8,17,4,17
0,3,2,17,373,4,30,3,35,319,2117,8,22,0,11
0,2,2,30,113,5,11,8,37,252,2117,8,25,0,17
0,6,4,33,319,3,27,2,11,248,2117,8,59,4,17
0,2,2,17,184,4,31,3,20,346,1524,8,17,7,17
0,6,4,33,319,3,27,2,11,293,2401,8,62,5,17
0,7,2,29,109,2,11,8,36,299,2541,8,67,9,17
0,8,3,16,310,2,30,3,35,351,2117,8,50,0,11
0,2,2,17,184,4,31,3,20,346,2117,8,50,7,17
0,7,2,16,352,2,31,3,21,210,2177,8,50,7,17
0,2,2,23,302,2,30,3,35,351,2032,8,13,0,13
0,7,2,29,109,2,11,8,36,299,2541,8,67,9,17
0,3,2,21,220,5,31,3,20,248,2117,8,22,4,17
0,7,2,16,391,2,34,7,21,200,2401,8,54,9,17
0,5,2,46,333,2,34,7,20,153,1815,8,54,2,17
0,5,2,14,222,2,11,8,36,299,1570,8,17,4,11
0,8,2,30,113,5,31,3,21,151,2117,8,50,1,17
0,6,4,33,319,3,27,2,11,151,2117,8,59,4,17
0,8,3,20,383,2,11,8,36,299,2032,8,65,6,17
0,6,4,33,319,3,27,2,11,299,2541,8,69,9,17
0,8,3,29,127,2,33,4,28,246,2117,8,63,2,17
0,6,4,33,319,3,27,2,11,302,2117,8,54,6,17
0,8,2,20,170,4,31,3,20,122,2519,8,17,4,17
0,8,2,31,166,2,30,3,35,123,2397,8,22,6,17
0,2,2,18,297,5,16,5,21,225,1186,8,12,0,11
1,5,2,45,204,2,34,7,20,322,1524,8,38,1,10
0,7,2,21,370,2,30,3,28,278,2482,8,13,2,11
0,6,4,33,319,3,27,2,11,263,1033,8,17,4,17
0,2,2,30,113,5,31,3,20,346,1815,8,50,3,11
0,6,4,33,319,3,27,2,11,248,2117,8,50,8,17
0,7,2,20,224,2,31,3,20,346,2117,8,50,4,17
0,2,2,25,123,2,23,6,28,245,2117,8,47,0,16
0,6,4,33,319,3,27,2,11,346,2117,8,50,3,17
0,6,4,33,319,3,27,2,11,346,2032,8,69,6,17
0,6,4,33,319,3,27,2,11,151,2117,8,22,8,17
0,3,4,20,372,5,11,8,32,204,1786,8,28,6,11
0,6,4,33,319,3,27,2,11,299,2032,8,28,9,17
0,5,2,21,424,5,16,5,21,183,2401,8,26,8,17
0,5,2,16,110,4,30,3,35,123,2397,8,31,7,17
1,2,3,21,424,5,11,8,36,299,2117,8,25,0,15
0,2,2,26,239,2,31,3,20,248,2117,8,50,6,17
0,8,2,21,424,5,11,8,36,302,2541,8,28,5,17
0,6,4,33,319,3,27,2,11,349,2401,8,62,6,17
0,7,2,20,167,2,31,3,21,210,1100,8,17,8,17
0,5,2,26,353,2,34,7,21,219,1413,8,17,6,17
0,2,2,30,113,5,31,3,20,248,2117,8,22,0,15
0,8,2,24,431,5,21,4,16,293,2401,8,21,0,11
0,7,2,26,392,2,21,4,30,338,1581,8,28,4,11
0,7,2,19,240,4,30,3,20,344,2541,8,17,5,17
0,7,2,29,116,2,32,6,19,312,2117,8,47,0,16
0,3,2,16,352,2,11,8,36,302,2117,8,25,2,17
0,5,2,32,422,2,16,5,35,191,2361,8,38,2,11
0,5,2,26,380,4,31,3,21,151,2117,8,59,9,17
0,5,2,26,252,2,34,7,21,162,1505,8,54,2,17
0,8,2,17,306,2,11,8,36,299,2117,8,21,6,17
0,8,2,45,326,2,16,5,35,321,2401,8,26,4,17
0,7,2,17,343,5,34,7,28,280,2117,8,54,0,15
0,6,4,33,319,3,27,2,11,319,1614,8,17,6,17
0,5,3,39,429,5,16,5,21,225,2401,8,54,9,17
0,8,2,24,431,5,30,3,35,319,2117,8,22,0,11
0,6,4,33,319,3,27,2,11,335,1555,8,50,9,17
0,9,2,37,173,4,20,6,19,190,1744,8,40,8,17
0,7,2,20,440,2,21,4,16,349,2401,8,63,6,17
0,8,2,30,113,5,16,5,35,321,2401,8,54,8,17
0,5,2,16,310,2,34,7,20,137,2117,8,26,9,17
0,2,2,41,106,2,30,3,20,278,1555,8,59,5,17
0,8,2,39,429,5,30,3,35,351,2032,8,13,0,15
0,7,2,18,365,2,30,3,35,123,2397,8,22,2,17
0,8,2,18,157,2,21,4,30,338,1881,8,62,9,17
0,7,2,20,328,5,31,3,20,346,2117,8,22,9,17
0,8,3,28,119,2,11,8,32,148,2401,8,62,6,17
0,8,2,27,162,5,31,3,21,210,2177,8,59,7,17
0,3,4,33,319,3,11,8,32,301,2401,8,62,8,17
0,7,2,20,224,2,11,8,36,302,2032,8,67,8,17
0,8,2,12,125,4,31,3,20,248,2117,8,59,9,17
0,6,4,33,319,3,27,2,11,122,1153,8,17,8,17
0,8,3,25,117,2,31,3,20,346,2032,8,17,3,17
0,2,2,42,279,2,30,3,13,278,2482,8,13,6,17
0,5,2,28,159,2,32,6,20,229,2117,8,54,3,17
0,7,2,45,371,5,30,3,28,344,2117,8,22,0,17
0,5,2,45,371,5,31,3,20,346,2103,8,17,5,17
0,2,2,26,392,2,31,3,20,346,2117,8,59,0,11
0,8,2,27,162,5,30,3,13,351,1656,8,17,5,17
0,2,2,32,108,2,11,8,36,299,2541,8,67,3,17
0,8,2,21,200,4,31,3,20,346,2117,8,22,4,17
0,7,2,26,252,2,31,3,20,346,2117,8,59,8,17
0,7,2,14,154,2,17,4,18,288,1815,8,25,0,13
0,8,2,12,125,4,31,3,20,248,2117,8,59,2,17
0,2,2,26,158,2,16,5,35,191,1281,8,38,0,15
0,8,2,30,113,5,11,8,32,216,2401,8,34,8,17
0,7,2,34,211,2,31,3,20,346,2032,8,17,5,11
0,2,2,30,113,5,31,3,21,151,2117,8,50,7,17
0,7,2,17,343,5,31,3,21,210,1100,8,17,4,17
0,6,4,33,319,3,27,2,11,344,2117,8,59,5,17
0,5,2,19,199,4,16,5,21,183,2438,8,38,8,17
0,8,2,30,113,5,30,3,35,123,2397,8,22,4,17
0,6,4,33,319,3,27,2,11,288,1815,8,62,0,11
0,2,2,16,425,2,31,3,21,151,2032,8,69,8,17
0,8,2,16,310,2,31,3,21,151,2117,8,59,6,17
0,7,2,20,224,2,31,3,20,346,2117,8,50,7,17
1,7,2,21,397,2,11,8,37,252,2117,8,62,0,17
0,8,2,34,278,5,31,3,21,151,2117,8,22,7,17
0,8,3,27,162,5,11,8,36,302,2117,8,20,2,11
0,3,4,16,391,2,31,3,20,346,2103,8,13,9,17
0,6,4,33,319,3,27,2,11,317,2177,8,22,9,17
0,5,2,41,277,2,34,7,21,237,1505,8,54,0,13
0,8,2,16,310,2,31,3,20,248,2117,8,22,2,17
0,8,2,18,152,2,31,3,20,248,2117,8,59,9,17
0,5,2,18,157,2,34,7,20,137,2117,8,20,9,17
0,8,2,17,254,5,11,8,36,299,2117,8,34,9,17
0,7,2,16,426,2,31,3,20,346,2032,8,17,3,17
0,2,2,41,135,5,31,3,20,346,1269,8,69,7,17
0,7,2,18,228,2,31,3,20,346,2117,8,22,5,17
0,3,2,18,157,2,17,4,20,139,2541,8,67,3,11
0,8,3,42,130,2,16,5,21,183,2401,8,54,6,17
0,6,4,33,319,3,27,2,11,319,1951,8,17,6,17
0,2,2,20,441,2,16,5,20,202,2117,8,26,6,17
0,2,2,27,162,5,31,3,13,317,1966,8,13,9,17
0,8,3,26,264,2,30,3,28,278,1555,8,22,4,17
0,2,2,17,343,5,11,8,36,299,2032,8,69,0,17
0,6,4,33,319,3,27,2,11,122,2117,8,50,3,17
0,7,2,46,219,2,31,3,20,122,2117,8,59,4,17
0,7,2,42,175,2,31,3,20,248,2032,8,69,2,17
0,2,2,27,162,5,30,3,35,351,2356,8,17,9,17
0,8,2,29,207,4,31,3,20,248,2117,8,22,0,15
0,7,2,26,341,2,21,4,30,338,2341,8,28,6,17
0,8,2,16,310,2,31,3,20,346,2117,8,50,9,17
0,3,2,20,441,2,31,3,20,346,2117,8,22,5,17
0,5,2,16,355,2,34,7,20,153,1815,8,54,1,15
0,4,2,20,372,5,30,3,35,351,1614,8,17,2,17
0,8,2,11,156,4,30,3,35,123,2397,8,50,7,17
0,7,2,20,282,5,31,3,21,151,2383,8,17,9,17
0,9,2,37,173,4,20,6,19,190,1509,8,67,8,17
0,6,4,33,319,3,27,2,11,151,2451,8,17,6,17
0,7,2,17,254,5,30,3,35,351,2117,8,50,8,17
0,6,4,33,319,3,27,2,11,351,2117,8,50,9,17
0,7,2,16,391,2,34,7,21,200,2401,5,53,9,17
0,8,2,17,114,2,11,8,32,216,1186,8,28,4,11
0,8,2,21,200,4,31,3,20,122,2117,8,22,6,17
0,8,2,46,104,2,11,8,36,299,2117,8,21,2,17
0,7,2,28,263,4,31,3,20,346,2117,8,59,8,17
0,6,4,33,319,3,27,2,11,351,2117,8,22,4,10
0,5,2,26,380,4,34,7,35,137,2519,8,38,0,11
0,6,4,33,319,3,27,2,11,324,2401,8,54,8,17
0,8,2,19,240,4,11,8,36,299,1718,8,28,9,17
0,6,4,33,319,3,27,2,11,123,2556,8,17,8,17
0,2,2,42,261,2,30,3,35,319,1614,8,17,5,17
0,5,2,39,429,5,16,5,21,183,1186,8,12,2,17
0,7,2,41,406,2,11,8,36,299,2117,8,62,3,11
0,5,2,24,431,5,30,3,28,278,2419,8,17,0,11
0,8,2,28,119,2,31,3,21,151,2117,8,22,9,17
0,6,4,33,319,3,27,2,11,319,2117,8,22,6,17
0,7,2,24,431,5,16,5,35,324,2401,8,43,7,17
0,7,2,23,262,4,30,3,35,351,1656,8,13,4,17
0,7,2,30,113,5,30,3,35,123,2564,8,13,0,11
0,8,2,34,278,5,31,3,21,151,2117,8,22,7,17
0,5,3,25,141,2,34,7,21,115,2208,8,12,2,17
1,2,2,27,162,5,28,2,35,232,2001,8,22,0,11
0,8,2,29,285,2,31,3,20,346,2117,8,50,7,17
0,7,2,26,158,2,11,8,37,252,2117,8,34,0,15
0,6,4,33,319,3,27,2,11,183,2401,5,53,4,17
0,7,2,24,431,5,31,3,21,317,1966,8,69,9,17
0,8,2,20,441,2,31,3,35,346,2032,8,13,6,17
0,6,4,33,319,3,27,2,11,141,2117,8,37,0,16
0,8,2,18,297,5,11,8,32,216,1186,8,28,5,17
0,8,2,26,380,4,30,3,35,344,2032,8,17,4,11
0,8,2,11,255,2,28,2,21,329,2176,8,38,8,17
0,8,2,21,220,5,16,5,20,334,2117,8,26,6,17
0,3,2,11,255,2,23,6,20,142,1186,8,28,4,17
0,8,2,39,429,5,16,5,21,183,2401,8,43,5,17
0,7,2,16,226,2,33,4,28,246,2117,8,34,3,11
0,6,4,33,319,3,27,2,11,344,2117,8,22,0,11
0,2,2,20,372,5,30,3,20,263,2117,8,22,7,17
0,5,2,24,431,5,31,3,20,346,2117,8,22,6,17
0,2,2,18,368,2,31,3,20,122,2032,8,13,5,11
0,2,2,20,328,5,34,7,20,166,1555,8,54,7,17
0,7,2,29,109,2,11,8,36,299,2541,8,67,9,17
0,8,2,30,113,5,17,4,18,288,2032,8,28,5,17
0,5,2,34,393,4,31,3,21,210,2177,8,50,4,17
0,8,2,41,135,5,31,3,20,122,2117,8,58,0,15
0,8,2,46,354,2,16,5,35,191,2231,8,54,8,17
0,8,2,21,245,2,31,3,20,248,2117,8,59,2,17
0,7,2,21,291,4,31,3,20,346,2103,8,58,6,17
0,9,2,23,126,2,34,7,20,217,2401,8,54,5,17
0,5,2,45,371,5,30,3,28,278,1082,8,17,9,17
0,5,2,30,113,5,17,4,20,139,1815,8,25,9,17
1,2,2,13,103,2,32,6,21,229,2117,8,34,0,12
0,7,2,16,310,2,23,6,28,245,2541,8,38,0,16
0,3,2,24,431,5,31,3,21,210,2177,8,22,2,10
0,5,2,20,170,4,32,6,19,312,2153,8,67,0,16
0,2,3,41,135,5,31,3,20,346,2117,8,22,5,17
0,8,2,20,282,5,21,4,16,293,1481,8,13,0,17
0,4,2,45,308,2,11,8,36,302,2032,8,69,6,17
0,2,2,29,134,2,28,2,35,232,2001,8,59,2,11
0,5,2,34,286,2,31,3,20,122,1821,8,13,0,15
0,6,4,33,319,3,27,2,11,248,2117,8,22,7,17
0,8,2,42,130,2,16,5,21,225,2438,8,12,4,17
0,3,2,30,113,5,21,4,16,293,2469,8,28,5,17
0,3,2,24,431,5,23,6,20,142,1413,8,28,7,17
0,8,2,21,291,4,11,8,32,226,2401,8,21,9,17
0,2,2,24,431,5,30,3,35,319,2117,8,50,5,17
0,7,2,16,258,2,16,5,21,183,2401,5,53,4,17
0,2,2,18,297,5,30,3,35,351,1614,8,17,8,17
0,9,2,45,361,2,34,7,21,237,1505,8,54,8,17
0,6,4,33,319,3,27,2,11,288,2541,8,28,3,17
0,2,2,21,220,5,31,3,20,248,2032,8,13,9,17
0,8,2,16,212,5,30,3,35,319,2117,8,22,5,17
0,6,4,33,319,3,27,2,11,263,2117,8,59,4,17
0,6,4,33,319,3,27,2,11,319,2117,8,50,6,17
0,6,4,33,319,3,27,2,11,113,2397,8,59,5,17
0,2,2,29,134,2,11,8,37,252,2218,8,67,7,17
0,5,2,16,212,5,16,5,21,225,1786,8,38,0,13
0,7,2,26,380,4,17,4,20,139,1815,8,62,3,15
0,8,2,46,104,2,11,8,36,299,2117,8,21,2,17
0,3,2,30,113,5,21,4,16,293,1186,8,28,8,17
0,6,4,33,319,3,27,2,11,351,1656,8,13,3,11
0,8,2,21,424,5,30,3,21,319,2117,8,59,9,17
0,8,2,33,319,3,30,3,13,113,2397,8,22,8,17
0,9,2,14,192,2,15,6,20,257,1815,8,64,7,11
0,7,2,20,167,2,31,3,21,210,2177,8,50,8,17
1,6,4,33,319,3,27,2,11,319,2117,8,59,0,13
0,5,2,26,275,4,11,8,17,140,2519,8,17,9,17
0,7,2,20,328,5,30,3,35,123,2564,8,13,5,17
0,2,3,16,212,5,31,3,20,346,2117,8,59,2,17
0,9,2,42,279,2,20,6,19,190,1744,8,40,2,17
0,8,2,32,233,2,31,3,20,346,2117,8,59,7,17
0,8,2,41,135,5,31,3,20,346,2117,8,50,9,17
0,7,2,32,349,2,34,7,20,217,2401,8,21,8,17
0,7,2,27,162,5,34,7,20,217,2401,8,25,3,17
0,7,2,32,349,2,34,7,20,217,1413,8,12,8,17
0,3,4,33,319,3,20,6,19,190,1744,8,40,8,14
0,6,4,33,319,3,27,2,11,351,2032,8,13,4,17
0,2,2,41,412,2,26,7,28,354,1302,8,38,0,10
0,6,4,33,319,3,27,2,11,346,2117,8,22,2,17
0,6,4,33,319,3,27,2,11,151,2117,8,59,0,11
0,8,2,24,431,5,31,3,20,346,2117,8,59,4,11
0,2,2,27,162,5,16,5,20,202,2117,8,42,8,17
0,8,2,16,258,2,31,3,35,248,2117,8,59,4,17
0,7,2,39,429,5,31,3,20,122,2117,8,50,9,17
0,6,4,33,319,3,27,2,11,151,2117,8,22,0,12
0,3,2,18,297,5,17,4,18,288,2541,8,28,0,12
0,7,2,16,425,2,21,4,30,125,2117,8,34,9,17
0,7,2,16,210,2,16,5,21,183,2438,8,17,5,11
0,6,4,33,319,3,27,2,11,248,2032,8,13,0,11
0,7,2,17,373,4,11,8,37,252,2032,8,28,0,15
0,7,2,20,441,2,31,3,20,122,2117,8,50,5,17
0,8,2,24,431,5,31,3,20,122,1033,8,17,6,17
0,5,2,16,212,5,36,2,21,116,2452,8,12,8,17
0,6,4,33,319,3,27,2,11,307,1505,8,62,2,11
0,6,4,33,319,3,27,2,11,346,2117,8,59,0,11
0,8,3,27,162,5,30,3,35,319,2032,8,13,4,17
0,8,2,16,310,2,11,8,37,252,2117,8,63,3,17
0,8,2,30,113,5,31,3,13,210,2177,8,22,9,17
0,6,4,33,319,3,27,2,11,226,2401,8,63,5,11
0,2,2,16,185,2,31,3,20,346,1813,8,38,8,17
0,8,3,31,166,2,30,3,28,278,1555,8,50,3,11
0,8,3,29,116,2,34,7,28,280,2117,8,54,9,17
0,2,2,34,278,5,16,5,35,324,2401,8,54,5,17
0,8,2,34,401,2,15,6,16,307,1505,8,54,8,17
0,8,2,30,113,5,11,8,36,299,2117,8,25,9,17
0,7,2,26,275,4,31,3,20,346,2103,8,17,4,17
0,8,2,17,215,4,11,8,32,226,2438,8,28,4,17
0,2,2,12,267,2,11,8,37,252,2117,8,25,4,17
0,9,2,37,173,4,20,6,19,190,1509,8,67,8,17
0,8,3,20,328,5,31,3,20,346,2032,8,13,4,17
0,8,2,11,415,2,31,3,20,346,2117,8,22,9,17
0,3,2,26,380,4,17,4,20,139,1815,8,63,5,17
1,8,2,46,201,2,31,3,20,346,2032,8,17,4,17
1,2,2,20,328,5,11,8,36,302,2117,8,34,0,13
0,7,2,21,424,5,31,3,21,298,1966,8,13,7,17
0,6,4,33,319,3,27,2,11,123,1658,8,17,5,17
0,6,4,33,319,3,27,2,11,123,2397,8,59,7,17
0,8,2,16,212,5,34,7,21,237,2438,8,38,9,17
0,6,4,33,319,3,27,2,11,346,1815,8,59,9,17
0,5,2,27,162,5,31,3,20,346,2385,8,17,0,15
0,8,2,30,113,5,31,3,21,151,1872,8,38,4,17
0,7,2,20,315,2,31,3,20,248,1269,8,13,0,11
0,2,2,44,136,2,31,3,20,248,2032,8,13,6,17
0,8,2,18,409,2,30,3,35,319,2117,8,50,4,17
0,8,2,11,388,2,16,5,13,334,1269,8,38,5,17
0,7,2,21,356,2,31,3,20,346,2032,8,17,8,17
0,8,2,24,431,5,31,3,21,210,2177,8,50,5,17
0,5,2,30,113,5,17,4,20,139,1815,8,25,9,17
0,7,2,34,393,4,16,5,21,183,2401,8,54,7,11
0,7,2,19,323,2,31,3,20,346,2117,8,22,9,17
0,8,2,45,419,2,30,3,21,319,2032,8,13,7,17
0,8,2,19,199,4,11,8,36,299,2032,8,28,6,17
0,4,2,21,220,5,28,2,20,178,2001,8,49,6,14
0,6,4,33,319,3,27,2,11,319,2117,8,50,6,17
0,2,2,17,184,4,30,3,35,123,2397,8,59,8,17
0,8,3,30,113,5,31,3,20,346,2103,8,17,3,17
0,7,2,19,151,4,30,3,35,319,2117,8,22,4,17
0,7,2,45,371,5,31,3,20,346,1524,8,17,7,17
0,7,2,18,297,5,11,8,37,252,2117,8,34,5,17
0,7,2,25,439,2,32,6,20,229,2117,8,63,9,17
0,7,2,41,135,5,30,3,35,123,2397,8,22,9,17
0,8,2,13,428,2,30,3,35,113,2397,8,59,9,17
0,7,2,19,240,4,31,3,21,151,2117,8,22,9,17
0,7,2,44,209,2,31,3,20,346,2117,8,59,4,17
0,2,2,14,298,2,34,7,20,137,1656,8,17,6,17
0,7,2,23,394,2,30,3,35,319,2117,8,22,5,17
0,2,2,20,372,5,16,5,20,334,2117,8,54,9,17
0,2,2,20,224,2,32,6,20,229,2032,8,28,2,11
0,5,2,32,179,5,34,7,28,280,2117,8,54,0,10
0,6,4,33,319,3,27,2,11,324,2401,8,59,0,12
0,6,4,33,319,3,27,2,11,293,2401,8,34,6,17
1,7,2,16,120,4,31,3,20,346,2117,8,22,0,10
0,2,2,30,113,5,31,3,20,248,2117,8,58,5,17
0,6,4,33,319,3,27,2,11,248,2117,8,50,0,17
0,2,2,42,279,2,30,3,13,278,2482,8,17,6,17
0,8,3,21,434,5,11,8,36,299,2117,8,21,8,17
0,8,2,16,210,2,34,7,20,314,2117,8,54,0,15
0,2,2,20,372,5,11,8,32,301,1186,8,69,5,17
0,8,2,20,441,2,21,4,16,293,1186,8,28,9,17
0,7,2,26,341,2,21,4,30,338,1881,8,62,7,17
0,8,2,25,250,4,11,8,32,216,2401,8,62,6,17
0,2,2,20,217,2,31,3,20,346,2103,8,13,9,17
0,3,2,29,146,2,30,3,28,278,2482,8,13,0,11
0,8,2,30,113,5,31,3,13,210,2177,8,31,9,17
0,8,2,20,328,5,30,3,28,117,1555,8,50,7,17
