u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
10,17,14,17,6,0,98,4,7,11,19,81,6,1,1,0,0,0
10,11,10,11,0,1674,168,0,4,13,19,927,7,1,1,0,0,0
14,17,15,17,2,0,104,9,9,11,19,778,7,1,1,0,0,0
14,11,10,15,0,2859,173,4,9,14,19,1482,6,1,1,0,0,0
15,16,15,16,0,0,168,0,4,10,19,335,6,1,1,0,0,0
10,11,13,15,0,0,219,9,9,11,19,740,6,1,1,0,0,0
16,15,10,10,0,0,150,8,9,11,19,369,19,1,0,0,0,0
10,17,14,17,7,0,86,7,7,13,19,678,7,2,0,0,0,0
11,17,13,17,2,1445,102,0,2,10,19,327,6,1,1,0,0,0
11,17,13,17,0,0,96,2,7,10,19,1050,6,1,1,0,0,0
14,11,14,11,5,0,96,6,1,13,19,506,5,3,0,0,0,0
15,16,15,16,0,0,168,6,9,11,19,160,11,1,0,0,0,0
14,17,14,17,4,0,206,0,7,11,19,1277,6,1,1,1,0,0
14,17,13,17,4,0,36,5,9,13,19,565,15,1,0,0,0,0
16,17,10,17,0,0,98,0,0,10,19,369,6,1,1,0,0,0
14,17,14,17,3,0,73,0,0,10,19,1277,2,6,0,0,0,0
16,15,10,13,0,1192,21,9,9,13,19,369,16,1,0,0,0,0
14,15,14,15,2,2859,168,0,0,13,20,565,8,2,0,0,0,0
15,16,16,16,0,2859,21,4,9,10,11,1481,9,1,0,0,0,0
11,17,13,11,0,0,42,1,6,11,19,1403,7,1,1,0,0,0
16,17,13,17,4,0,78,0,9,10,19,196,6,1,1,0,0,0
11,17,13,11,3,0,206,6,7,11,19,1377,2,2,0,0,0,0
11,17,14,11,0,0,137,6,9,13,19,203,7,1,1,0,0,0
16,17,15,17,4,2658,155,0,0,12,19,1278,1,8,0,0,0,0
15,17,14,11,0,0,169,0,2,14,19,210,16,1,0,0,0,0
14,17,14,17,6,0,171,0,0,13,19,508,5,26,0,0,0,0
16,11,10,15,0,215,80,0,2,13,19,125,7,1,1,0,0,0
11,17,14,17,9,0,16,8,8,13,19,822,10,5,0,0,0,0
14,11,10,15,4,0,117,9,9,11,11,1364,3,1,0,0,0,0
14,13,14,13,0,0,57,3,5,10,19,1277,9,1,0,0,0,0
16,17,13,17,8,898,157,0,0,13,12,998,9,1,0,0,0,0
14,17,10,17,9,0,140,0,9,13,19,1482,4,3,0,0,0,0
15,16,16,16,0,0,219,5,2,13,19,1075,4,3,0,1,0,100
15,16,15,16,0,0,86,9,9,11,19,335,6,5,0,0,0,0
14,17,13,17,1,835,199,0,3,11,19,847,7,1,1,0,0,0
10,11,14,11,0,2182,219,6,9,13,19,93,7,1,1,0,0,0
11,15,13,15,4,0,44,3,8,11,2,327,5,1,0,0,0,0
16,17,13,17,0,0,203,0,6,11,19,196,6,1,1,0,0,0
14,17,14,17,2,0,86,8,9,13,19,24,5,7,0,0,0,0
14,17,13,11,0,0,25,8,7,11,19,739,9,1,0,0,0,0
10,17,13,17,6,0,86,0,3,12,19,1481,9,1,0,1,0,100
15,16,16,16,0,2859,21,4,7,13,19,487,10,2,0,0,0,0
10,17,11,17,6,0,112,6,9,13,19,335,5,10,0,1,0,60
10,15,14,15,9,0,98,1,0,13,11,705,11,4,0,0,0,0
15,17,13,11,0,0,44,0,9,10,19,1363,6,1,1,0,0,0
10,17,14,17,4,0,27,0,0,10,19,1481,4,2,0,0,0,0
11,11,13,15,0,3093,205,0,0,11,19,822,4,2,0,0,0,0
10,17,15,17,4,0,185,0,0,11,19,865,14,1,0,0,0,0
10,17,13,17,9,1540,112,7,9,11,19,842,18,1,0,0,0,0
10,11,13,15,0,0,114,9,9,11,19,93,7,1,1,0,0,0
16,17,10,17,2,0,116,0,0,13,19,125,19,1,0,0,0,0
16,11,14,11,0,0,39,9,9,13,19,1087,15,1,0,0,0,0
16,17,14,17,9,0,171,0,0,13,16,998,11,4,0,0,0,0
14,17,14,17,0,0,51,1,1,13,19,847,4,2,0,0,0,0
14,17,15,17,5,0,63,4,9,11,19,640,7,1,1,0,0,0
16,17,15,17,9,0,39,5,9,11,19,1278,5,10,0,0,0,0
14,17,14,17,0,0,96,0,0,13,19,848,20,1,0,0,0,0
14,17,15,17,7,0,74,0,0,11,19,565,6,8,0,0,0,0
10,17,13,17,2,0,98,0,9,10,19,1254,6,1,1,0,0,0
14,17,10,17,9,0,192,8,9,13,19,1364,10,4,0,0,0,0
14,17,14,17,2,0,98,0,6,11,19,592,6,1,1,0,0,0
13,17,14,17,2,0,17,3,5,13,19,1300,2,4,0,0,0,0
15,16,15,16,0,2515,157,0,0,13,19,1075,7,1,1,0,0,0
15,17,13,17,5,0,216,0,0,11,19,1363,5,4,0,0,0,0
14,17,14,15,0,0,185,0,0,13,1,1474,5,5,0,0,0,0
10,17,13,17,5,1463,143,2,8,11,19,1440,7,1,1,1,0,40
15,16,16,16,0,670,219,7,1,13,19,1348,9,1,0,0,0,0
16,17,14,17,9,2543,219,0,0,13,19,1026,9,3,0,0,0,0
14,17,13,11,0,0,98,0,8,10,19,1277,6,1,1,0,0,0
14,17,13,17,3,0,65,2,2,11,3,591,3,4,0,0,0,0
14,17,14,11,0,2859,157,0,1,13,19,1319,7,1,1,0,0,0
15,16,15,16,0,0,44,0,8,11,19,487,5,15,0,0,0,0
14,17,10,15,0,0,65,8,9,11,19,1362,7,1,1,0,0,0
16,11,13,15,0,744,66,2,9,11,19,26,7,1,1,0,0,0
14,17,14,17,9,0,96,0,0,13,19,565,1,12,0,0,0,0
16,11,13,15,0,0,133,7,6,11,19,928,6,1,0,0,0,0
10,17,11,17,4,0,216,0,0,11,19,619,10,4,0,0,0,0
11,17,13,17,8,0,195,5,9,10,19,327,6,1,1,1,0,20
11,17,14,11,0,494,199,0,0,13,19,1050,7,1,1,0,0,0
14,17,15,15,0,879,168,0,9,11,19,847,7,1,1,0,0,0
10,17,10,17,0,1445,199,0,0,13,19,929,17,1,0,0,0,0
14,17,14,11,0,0,98,0,8,11,19,24,6,1,1,0,0,0
10,15,14,15,4,0,123,8,9,13,19,740,8,1,0,0,0,0
11,17,14,17,7,0,86,3,6,14,19,67,1,8,0,0,0,0
10,17,14,17,2,0,150,6,6,13,19,841,9,3,0,0,0,0
10,17,11,17,0,879,168,0,1,11,19,564,13,1,0,0,0,0
14,17,13,15,0,1674,21,5,9,11,19,934,7,1,1,0,0,0
14,11,13,12,0,0,17,8,9,11,19,320,9,1,0,0,0,0
10,17,10,11,0,744,168,0,9,13,19,1086,11,1,0,0,0,0
14,17,14,17,3,0,168,0,2,11,19,159,6,1,1,0,0,0
16,11,14,11,3,0,98,5,9,11,19,282,6,1,1,0,0,0
16,17,14,17,9,0,88,0,0,13,11,998,12,1,0,1,0,100
15,16,15,16,0,2018,173,4,4,11,19,619,7,1,1,0,0,0
15,17,14,17,5,0,152,0,0,13,19,1363,11,2,0,0,0,0
14,17,14,17,9,0,98,0,0,11,19,1250,4,2,0,0,0,0
14,11,15,11,0,0,17,4,9,10,19,506,6,1,1,0,0,0
16,11,10,15,0,0,10,6,8,11,19,1104,11,1,0,0,0,0
16,17,14,11,0,0,219,0,6,13,19,220,7,1,1,0,0,0
16,11,13,15,0,0,98,5,9,10,19,196,6,1,1,0,0,0
16,17,14,11,1,0,81,1,8,13,19,1391,7,1,1,0,0,0
14,17,14,17,7,0,216,1,5,11,19,1205,6,1,1,0,0,0
16,17,13,11,0,0,78,0,9,10,19,220,6,1,1,0,0,0
14,17,13,11,4,0,143,0,6,10,19,1465,6,1,1,0,0,0
14,17,14,17,2,0,62,0,0,13,19,591,7,2,0,0,0,0
16,17,14,11,7,0,131,0,0,13,19,998,7,1,1,0,0,0
14,17,10,17,2,0,25,0,0,11,19,1185,11,1,0,0,0,0
15,11,13,13,0,0,195,8,9,13,19,210,9,1,0,0,0,0
11,17,14,17,7,0,100,0,0,13,16,822,12,9,0,0,0,0
14,17,10,17,3,0,112,2,9,10,19,211,6,1,1,0,0,0
14,17,15,10,0,0,171,9,9,11,19,591,16,1,0,0,0,0
15,17,12,17,5,0,195,0,2,14,19,1231,9,1,0,0,0,0
10,17,15,17,4,0,17,0,9,10,19,1440,6,1,1,0,0,0
14,17,13,10,0,0,17,5,9,13,19,565,7,1,1,0,0,0
14,11,15,13,0,879,168,2,9,11,19,1194,9,1,0,0,0,0
10,17,13,11,2,0,102,0,8,10,19,841,6,1,1,0,0,0
14,17,14,17,4,0,168,0,0,13,20,1194,10,1,0,0,0,0
14,17,13,17,3,0,109,0,0,11,19,565,7,3,0,0,0,0
14,17,13,11,0,0,16,8,9,11,19,591,15,1,0,0,0,0
15,16,17,16,0,0,98,2,9,10,19,619,6,1,1,0,0,0
14,17,13,17,5,0,218,8,8,11,19,506,20,1,0,0,0,0
10,17,13,17,6,0,216,0,6,10,19,1097,6,1,1,0,0,0
14,11,13,15,0,0,114,9,9,11,19,565,7,1,1,0,0,0
14,17,14,17,2,0,10,1,2,13,19,591,19,1,0,1,0,100
14,17,10,17,8,2859,0,0,0,13,19,1185,6,2,0,0,0,0
14,17,13,11,0,0,173,8,9,11,19,847,7,1,1,0,0,0
10,17,14,17,8,0,183,1,0,13,19,842,7,14,0,0,0,0
14,15,10,15,0,1177,17,0,7,11,19,1185,1,2,0,0,0,0
16,17,14,17,2,0,10,0,0,13,19,26,9,1,0,0,0,0
14,17,14,17,4,0,16,2,4,10,19,1205,12,17,0,0,0,0
16,17,15,17,6,2658,2,0,4,11,19,859,2,6,0,1,0,20
16,11,14,13,0,744,108,6,6,13,19,1026,6,1,0,0,0,0
11,17,14,15,0,2934,218,3,9,13,19,1403,7,1,1,0,0,0
11,17,14,17,4,835,131,0,1,13,19,1377,9,1,0,1,0,40
10,11,10,10,0,0,74,9,9,13,19,1086,12,1,0,0,0,0
14,11,14,12,0,0,17,1,2,13,19,62,4,5,0,0,0,0
16,17,11,17,4,0,29,0,3,13,11,1348,11,1,0,0,0,0
15,17,14,11,3,0,98,6,9,10,19,1231,6,1,1,0,0,0
16,17,14,17,2,0,199,0,9,11,19,220,6,1,1,0,0,0
11,11,14,11,0,0,21,4,9,13,19,1193,7,1,1,0,0,0
10,17,13,11,0,1192,21,9,9,11,19,93,7,1,1,0,0,0
11,17,14,17,3,0,27,0,0,13,19,1377,7,4,0,0,0,0
10,17,13,11,0,879,168,0,0,11,19,784,15,1,0,0,0,0
14,17,14,17,0,0,168,0,5,11,19,778,6,1,1,0,0,0
10,15,10,15,0,0,98,0,0,13,19,929,4,6,0,1,0,80
11,11,14,15,0,0,78,2,9,11,19,327,6,1,1,0,0,0
14,17,13,17,4,1177,17,0,0,13,19,506,9,1,0,0,0,0
14,17,14,17,9,0,174,0,0,13,16,1136,3,4,0,0,0,0
14,11,10,13,0,1674,21,0,4,12,19,1185,6,1,1,0,0,0
16,13,15,13,0,0,98,5,9,11,19,998,13,1,0,0,0,0
16,17,14,17,4,494,168,0,1,13,19,998,17,1,0,0,0,0
10,10,13,13,0,0,173,8,9,11,19,874,7,1,1,0,0,0
11,17,13,17,6,0,98,0,7,12,19,1403,6,2,0,0,0,0
16,15,13,13,0,0,158,0,0,11,6,928,3,1,0,0,0,0
11,17,14,17,4,0,57,3,6,11,19,1403,6,1,1,0,0,0
16,17,14,17,4,0,140,0,6,13,19,998,2,2,0,0,0,0
14,17,14,11,0,0,219,0,9,13,19,778,15,1,0,1,0,80
11,17,13,17,9,0,98,0,1,11,19,822,10,4,0,0,0,0
14,11,15,17,0,337,157,0,0,11,19,508,7,1,1,0,0,0
10,15,15,15,1,0,98,5,9,10,19,943,6,1,1,0,0,0
14,15,14,15,0,0,152,2,0,10,19,1277,2,6,0,0,0,0
16,17,14,17,6,0,98,0,6,11,19,1347,6,1,1,0,0,0
10,17,14,17,5,0,16,0,0,13,19,842,2,21,0,0,0,0
15,16,15,16,0,0,17,0,7,10,19,1075,6,1,1,0,0,0
13,17,14,17,0,1832,155,0,0,13,19,916,5,13,0,0,0,0
14,11,14,15,0,2780,36,5,6,13,11,591,3,2,0,0,0,0
14,17,13,17,4,0,168,0,7,10,19,25,6,1,1,0,0,0
11,17,14,11,0,0,8,0,9,11,19,327,6,1,1,0,0,0
14,11,14,11,0,1674,58,7,9,13,19,506,15,1,0,0,0,0
11,17,14,17,5,2502,168,0,0,13,19,1050,11,1,0,1,0,100
15,16,15,16,0,0,41,0,0,11,19,335,10,1,0,0,0,0
11,11,14,15,0,0,98,1,3,13,19,327,5,20,0,0,0,0
15,16,16,16,0,0,37,0,4,11,19,1075,6,1,1,0,0,0
15,16,16,16,0,0,96,0,3,11,19,487,6,1,1,0,0,0
15,16,17,16,0,0,63,3,2,11,19,619,7,1,1,0,0,0
14,17,14,11,6,0,39,4,7,13,19,24,4,16,0,0,0,0
14,11,13,12,0,0,140,0,7,11,19,73,7,1,1,0,0,0
16,15,13,15,0,1445,205,8,8,11,19,1444,7,1,1,0,0,0
11,17,13,17,4,0,49,0,0,11,19,1403,11,2,0,0,0,0
14,17,14,11,0,0,219,0,0,10,19,1277,11,1,0,0,0,0
15,16,15,16,0,0,98,5,9,10,19,132,6,1,1,0,0,0
14,17,13,17,0,1674,168,0,4,11,19,591,7,1,1,0,0,0
11,17,13,17,3,0,39,4,1,11,19,327,11,5,0,0,0,0
11,17,13,13,0,3093,108,8,9,11,19,822,9,1,0,0,0,0
15,17,10,17,5,0,78,5,9,10,19,509,6,1,1,0,0,0
11,17,13,17,1,1606,219,0,0,13,7,1377,10,1,0,0,0,0
10,15,13,13,0,0,207,7,7,11,19,93,14,1,0,0,0,0
14,11,15,15,0,1344,168,0,1,11,19,320,7,1,1,0,0,0
16,17,10,11,1,0,65,4,0,13,19,1104,10,5,0,0,0,0
14,17,13,17,9,0,109,0,5,11,19,506,14,1,0,0,0,0
16,17,14,17,6,0,78,0,3,11,19,1347,6,1,1,1,0,100
11,17,15,17,5,1192,21,8,9,11,19,1377,7,1,1,1,0,80
11,17,14,17,9,0,98,0,3,13,19,14,7,1,1,0,0,0
16,11,11,11,2,0,56,9,9,11,19,628,5,2,0,0,0,0
16,11,13,11,3,1295,174,0,0,13,16,1391,9,11,0,0,0,0
15,17,14,17,2,1674,141,1,0,13,19,1363,5,2,0,0,0,0
14,17,14,17,4,0,17,2,1,13,19,640,18,1,0,0,0,0
16,17,11,11,2,0,219,6,7,13,19,1273,5,5,0,0,0,0
14,11,10,15,0,0,10,0,9,11,19,1185,9,1,0,0,0,0
14,17,14,17,9,0,98,5,9,13,19,73,10,3,0,0,0,0
16,17,13,11,0,0,63,6,7,13,19,1391,14,1,0,0,0,0
10,17,13,17,3,0,112,0,6,11,19,903,15,1,0,0,0,0
14,17,13,17,4,835,108,0,3,13,19,506,13,1,0,0,0,0
14,17,13,17,8,0,56,2,7,11,19,274,4,5,0,0,0,0
14,17,14,17,5,0,78,0,3,11,19,506,6,1,1,0,0,0
14,17,15,17,4,0,78,1,9,10,19,847,6,1,1,1,0,100
11,17,15,17,5,0,63,0,0,12,11,1483,7,2,0,0,0,0
14,15,10,15,0,744,209,1,4,11,19,1185,18,1,0,1,0,100
10,11,14,15,0,0,50,9,9,13,19,754,11,1,0,0,0,0
13,17,13,15,0,0,112,0,9,10,19,916,6,1,1,0,0,0
14,11,14,11,1,0,171,0,0,11,19,1474,6,1,1,0,0,0
14,17,10,17,9,0,206,0,0,13,2,1362,12,2,0,0,0,0
14,17,10,11,0,0,157,0,9,12,19,1185,6,1,1,0,0,0
15,16,15,16,0,0,98,4,1,13,19,978,7,1,1,0,0,0
14,17,14,17,0,879,168,0,0,13,19,506,14,1,0,0,0,0
16,15,13,15,0,2859,199,3,9,11,19,1444,9,11,0,0,0,0
10,11,13,10,0,0,104,9,9,13,19,841,7,1,1,0,0,0
15,11,13,10,0,1117,157,0,3,11,19,1432,7,1,1,0,0,0
10,17,15,11,2,0,86,2,8,11,19,81,18,1,0,1,0,0
10,17,14,15,0,2388,20,0,4,13,19,842,7,1,1,0,0,0
16,17,13,17,2,0,44,7,9,10,19,998,6,1,1,0,0,0
14,17,14,17,4,0,216,0,1,10,19,1277,9,1,0,0,0,0
11,17,15,17,4,2515,168,0,2,11,20,620,1,2,0,0,0,0
14,11,14,15,0,898,157,0,0,13,19,1474,7,1,1,0,0,0
10,17,14,13,0,3093,41,9,9,10,19,1481,7,1,1,0,0,0
14,17,13,11,0,835,108,0,0,11,19,1319,11,1,0,0,0,0
14,17,14,17,5,0,171,2,1,13,16,506,3,1,0,0,0,0
14,17,13,15,0,0,104,8,9,11,19,274,7,1,1,0,0,0
16,10,15,10,0,2658,157,0,9,11,19,719,7,1,1,0,0,0
10,11,14,15,0,2158,219,0,0,13,7,874,9,1,0,0,0,0
10,17,10,11,0,0,57,7,9,10,19,167,6,1,1,0,0,0
15,16,15,16,0,1463,143,1,5,12,19,779,19,1,0,0,0,0
16,11,13,15,6,0,86,7,9,13,11,928,12,1,0,0,0,0
10,17,15,17,0,0,17,3,9,10,19,1097,6,1,1,0,0,0
14,17,13,17,5,0,10,0,9,10,19,565,6,1,1,0,0,0
14,17,14,11,0,0,62,0,4,13,19,320,7,1,1,0,0,0
10,17,15,17,0,0,219,0,1,10,19,1025,6,1,1,0,0,0
15,16,16,16,0,879,219,0,0,13,19,1123,7,1,1,0,0,0
15,17,12,17,9,0,17,2,6,11,19,1049,7,7,0,0,0,0
16,17,13,17,0,0,17,0,9,11,19,719,6,1,1,0,0,0
14,17,13,11,0,0,195,8,9,10,19,73,6,1,1,0,0,0
10,17,11,17,7,0,65,0,0,13,19,335,10,11,0,0,0,0
15,16,16,16,0,0,173,0,9,11,19,619,6,1,1,0,0,0
15,16,16,16,0,0,173,0,9,11,19,335,6,1,1,0,0,0
14,11,13,12,0,0,160,9,7,11,19,73,7,2,0,0,0,0
11,11,15,11,0,0,65,6,9,11,11,1377,8,2,0,0,0,0
14,17,13,17,6,0,169,0,9,10,19,739,6,1,1,0,0,0
14,17,13,17,4,0,86,7,9,11,19,640,15,1,0,0,0,0
16,17,14,17,8,476,62,0,0,13,19,26,17,1,0,0,0,0
14,17,14,17,7,0,100,0,0,11,19,591,6,1,1,0,0,0
14,17,13,11,2,0,168,0,9,10,19,591,6,1,1,0,0,0
15,16,16,16,0,879,168,0,0,13,19,619,7,1,1,0,0,0
14,11,14,10,0,879,168,0,0,13,19,1474,7,1,1,0,0,0
10,17,15,17,7,0,98,0,8,10,19,841,6,1,1,0,0,0
11,17,15,15,0,0,17,0,4,10,19,67,6,1,1,0,0,0
15,16,16,16,0,0,167,8,9,13,19,1243,20,1,0,0,0,0
11,17,15,11,0,1674,58,0,4,11,19,1403,7,1,1,0,0,0
14,17,15,13,0,0,163,4,1,12,19,1277,1,4,0,0,0,0
16,17,13,17,9,0,78,0,0,14,11,928,1,1,0,0,0,0
16,11,11,17,0,0,50,1,6,13,19,1123,9,3,0,0,0,0
16,17,10,17,9,0,10,0,1,11,19,1217,18,1,0,0,0,0
10,17,14,17,7,0,140,0,0,13,19,990,2,11,0,0,0,0
11,17,13,17,7,0,63,1,0,13,19,1408,15,1,0,0,0,0
11,17,13,17,4,0,195,9,9,11,19,1193,16,1,0,0,0,0
10,17,15,17,2,0,112,0,9,10,19,1445,6,1,1,0,0,0
16,17,13,15,0,0,109,0,8,10,19,928,6,1,1,0,0,0
16,17,13,17,6,0,173,5,5,11,19,220,10,19,0,0,0,0
14,17,13,17,8,0,10,0,0,13,19,73,10,1,0,0,0,0
10,11,15,11,2,0,220,4,6,12,19,678,9,2,0,0,0,0
14,17,15,11,0,2658,157,0,9,11,19,591,7,1,1,0,0,0
11,17,14,15,0,879,168,0,0,13,19,620,7,1,1,0,0,0
14,17,10,17,1,0,17,0,2,11,19,1185,15,1,0,0,0,0
16,11,13,13,0,0,78,0,0,11,13,282,9,2,0,0,0,0
11,17,13,17,9,0,206,8,9,11,2,67,2,1,0,0,0,0
14,17,13,17,9,0,86,4,6,11,11,778,3,1,0,0,0,0
15,16,16,16,0,336,128,0,0,13,19,150,7,1,1,0,0,0
11,17,15,11,2,0,38,7,9,11,19,1377,5,3,0,0,0,0
14,14,13,14,8,744,168,0,0,11,19,506,6,5,0,0,0,0
16,11,13,11,2,0,50,9,9,13,19,219,9,1,0,0,0,0
16,11,14,15,0,215,21,0,0,13,19,1347,7,1,1,0,0,0
10,12,15,12,0,3093,108,9,9,11,19,298,9,1,0,0,0,0
14,17,14,15,0,0,44,0,5,13,19,591,7,1,1,0,0,0
14,17,14,17,4,0,171,2,0,13,19,565,8,1,0,0,0,0
15,17,14,17,4,0,98,4,9,11,19,210,6,1,1,1,0,20
16,17,15,17,4,215,112,4,7,11,19,809,7,1,1,0,0,0
14,17,15,11,4,2859,21,9,9,11,19,506,7,1,1,0,0,0
14,17,13,17,4,0,143,0,0,10,19,1277,17,1,0,0,0,0
14,17,13,17,0,0,116,0,9,10,19,1277,6,1,1,0,0,0
10,15,15,15,0,3045,173,9,9,11,19,76,14,1,0,0,0,0
15,17,13,17,0,2859,21,4,6,11,19,1363,7,1,1,0,0,0
15,16,15,16,0,744,66,0,7,11,19,132,7,1,1,0,0,0
16,15,14,15,1,0,27,9,9,13,19,219,5,3,0,0,0,0
14,17,15,17,4,0,17,6,8,11,19,73,11,1,0,0,0,0
14,17,14,11,0,0,171,0,0,11,19,1277,6,1,1,0,0,0
16,15,10,13,0,879,52,0,2,13,19,519,7,1,1,0,0,0
16,17,13,17,2,0,16,0,5,11,19,220,5,2,0,0,0,0
14,17,13,17,6,0,65,1,1,11,11,508,6,4,0,0,0,0
14,17,15,17,7,0,98,3,9,11,19,565,2,2,0,0,0,0
14,17,13,17,8,0,78,5,9,10,19,591,6,1,1,0,0,0
15,16,15,16,0,0,109,0,7,10,19,1075,6,1,1,0,0,0
14,17,13,15,0,0,196,0,9,10,19,591,6,1,1,0,0,0
16,17,13,17,6,2018,108,7,9,11,19,1347,11,1,0,1,0,100
10,17,14,17,6,0,27,7,2,13,19,943,9,7,0,0,0,0
11,17,13,11,4,0,219,9,9,13,19,822,10,7,0,0,0,0
14,11,13,15,0,3045,173,7,9,11,19,506,7,1,1,0,0,0
14,17,15,17,3,0,65,0,0,11,3,591,12,3,0,0,0,0
10,17,15,17,2,1494,109,4,9,11,19,81,16,1,0,0,0,0
10,17,13,17,2,744,66,2,9,11,19,754,7,1,1,0,0,0
14,17,15,17,5,0,122,7,6,11,19,506,8,15,0,0,0,0
11,11,13,13,0,0,98,1,9,10,19,203,6,1,1,0,0,0
15,16,16,16,0,0,220,6,8,14,19,487,9,7,0,0,0,0
14,17,13,17,5,0,140,7,9,13,19,591,7,5,0,0,0,0
16,15,15,15,0,0,78,4,9,11,19,19,9,1,0,0,0,0
14,17,13,15,0,0,195,7,9,11,19,565,6,1,1,0,0,0
10,17,14,11,6,0,199,1,0,10,19,1481,15,1,0,0,0,0
14,17,13,11,0,0,121,8,3,11,19,591,9,1,0,0,0,0
16,15,14,15,0,0,51,0,9,13,19,26,7,1,1,0,0,0
14,17,14,17,5,744,112,0,1,13,19,828,9,1,0,0,0,0
14,17,14,11,0,0,143,0,8,11,19,591,6,1,1,0,0,0
14,17,13,17,0,0,112,4,9,10,19,565,6,1,1,0,0,0
13,17,13,17,9,0,171,2,4,11,19,1300,10,1,0,0,0,0
15,17,12,17,9,0,44,0,3,11,19,1231,6,1,1,0,0,0
10,17,13,17,4,809,157,0,1,11,19,943,18,1,0,0,0,0
14,17,13,17,9,0,152,0,4,12,11,1474,1,5,0,0,0,0
15,16,16,16,0,0,98,0,0,13,19,487,1,2,0,1,0,100
11,17,14,17,4,2018,173,7,9,13,19,237,7,1,1,1,0,100
14,11,14,11,0,0,98,2,9,11,19,56,6,1,1,0,0,0
10,17,14,17,1,0,108,4,2,13,19,784,18,1,0,0,0,0
14,17,10,11,0,0,17,0,2,11,19,1362,7,1,1,0,0,0
11,17,14,17,7,0,44,0,0,13,19,1377,2,7,0,1,0,100
16,17,14,15,0,43,21,9,9,13,19,220,14,1,0,0,0,0
15,16,15,16,0,3139,112,2,9,11,19,108,18,1,0,0,0,0
11,17,13,17,0,0,17,0,3,11,19,1377,7,1,1,0,0,0
10,15,13,15,1,0,150,9,9,11,19,1051,2,2,0,0,0,0
14,17,13,11,0,879,168,0,0,13,19,1250,8,1,0,0,0,0
11,17,15,17,0,0,207,9,9,11,19,1377,11,2,0,0,0,0
16,15,14,12,0,0,123,3,5,13,19,1391,6,2,0,0,0,0
15,16,17,16,0,0,206,9,9,11,19,1348,18,1,0,0,0,0
16,15,13,15,0,0,10,2,9,11,19,1424,6,1,1,0,0,0
10,15,10,15,0,744,199,8,9,13,19,1475,6,4,0,0,0,0
11,17,13,17,7,0,78,2,9,13,13,822,11,3,0,0,0,0
