u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
11.0,17.0,14.0,11.0,5.0,2658.0254864094945,210.78488654718987,0.0,0.0,13.0,19.0,1087.0,5.0,9.0,0.0,0.0,0.0,0.0
10.0,17.0,14.0,17.0,0.0,0.0,98.0,2.0,6.0,13.0,19.0,1217.0,7.0,1.0,1.0,0.0,0.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,0.0,0.0,9.0,10.0,1.0,14.0,26.0,1.0,0.0,0.0,1.0,0.0
14.0,11.0,13.0,15.0,0.0,2543.0,177.68238882422983,0.0,0.0,11.0,19.0,778.0,7.0,1.0,1.0,0.0,0.0,0.0
16.0,17.0,13.0,17.0,4.0,0.0,98.0,7.0,9.0,11.0,19.0,335.0,9.0,1.0,0.0,0.0,0.0,0.0
14.0,17.0,14.0,17.0,5.0,1736.472932204917,169.0,0.0,0.0,11.0,19.0,927.0,7.0,1.0,1.0,0.0,0.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,0.0,0.0,9.0,10.0,1.0,14.0,26.0,1.0,0.0,0.0,1.0,0.0
14.0,17.0,10.0,17.0,6.0,0.0,65.0,0.0,2.0,13.0,19.0,1319.0,13.0,1.0,0.0,0.0,0.0,0.0
16.0,17.0,14.0,17.0,0.0,0.0,216.0,1.0,9.0,10.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
16.0,17.0,14.0,11.0,0.0,0.0,78.0,2.0,2.0,11.0,19.0,487.0,6.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,15.0,17.0,6.0,0.0,219.0,0.0,0.0,13.0,19.0,887.2300520571775,5.0,3.722129371236712,0.0,1.0,0.0,100.0
16.0,17.0,13.0,11.0,0.0,0.0,17.0,4.0,9.0,10.0,19.0,1347.561062290361,6.0,1.0,1.0,0.0,0.0,0.0
15.0,15.0,14.0,15.0,0.0,0.0,148.41880509288686,5.0,9.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,0.0,0.0,9.0,10.0,1.0,14.0,26.0,1.0,0.0,0.0,1.0,0.0
14.0,11.0,14.0,14.0,0.0,0.0,65.0,0.0,4.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
16.0,10.0,17.0,17.0,9.0,3187.0,220.0,0.0,0.0,14.0,1.0,1474.0,26.0,1.0,1.0,1.0,1.0,100.0
14.0,17.0,13.0,11.0,0.0,2388.0,186.56933815382735,0.0,9.0,11.0,19.0,847.0,6.0,4.0,0.0,1.0,0.0,100.0
16.0,15.0,15.0,15.0,0.0,2684.0,176.08289686850085,7.0,9.0,11.0,19.0,841.0,14.0,1.0,0.0,0.0,0.0,0.0
10.0,11.0,10.0,11.0,0.0,0.0,78.0,4.0,7.0,11.0,19.0,678.7021258459934,6.0,1.0,1.0,0.0,0.0,0.0
10.0,17.0,13.0,11.0,1.0,0.0,219.0,0.0,0.0,13.0,19.0,54.39745640852842,13.0,1.0,0.0,0.0,0.0,0.0
14.0,12.0,13.0,14.0,0.0,0.0,78.0,6.0,9.0,10.0,19.0,1377.0,6.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,10.0,17.0,2.0,0.0,21.0,0.0,9.0,10.0,19.0,487.0,6.0,1.0,1.0,0.0,0.0,0.0
14.0,11.0,15.0,15.0,2.0,0.0,98.0,1.0,7.0,13.0,19.0,1025.3555185200244,6.0,5.694755165894538,0.0,0.0,0.0,0.0
16.0,17.0,13.0,17.0,4.0,0.0,220.0,0.0,0.0,13.0,19.0,565.0,16.0,1.0,0.0,0.0,0.0,0.0
11.0,17.0,15.0,17.0,2.0,3093.0,108.56862315483367,4.0,9.0,11.0,19.0,765.5851872450035,17.0,1.0,0.0,0.0,0.0,0.0
14.0,17.0,14.0,10.0,0.0,0.0,51.0,9.0,9.0,11.0,19.0,495.93984068354223,6.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,13.0,17.0,8.0,879.0,78.0,0.0,4.0,11.0,19.0,369.0,8.0,1.0,1.0,0.0,0.0,0.0
16.0,17.0,13.0,17.0,4.0,0.0,210.7093393643225,6.0,4.0,11.0,19.0,1363.0,14.0,1.0,0.0,0.0,0.0,0.0
10.0,17.0,10.0,11.0,1.0,0.0,74.0,0.0,0.0,11.0,19.0,77.32980607040814,6.0,1.0,1.0,1.0,0.0,100.0
14.0,17.0,14.0,17.0,6.0,0.0,169.11521534173795,0.0,4.0,10.0,19.0,1408.0,6.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,14.0,11.0,0.0,0.0,199.0,0.0,0.0,11.0,11.0,737.6603731228062,6.0,4.0,0.0,0.0,0.0,0.0
14.0,11.0,14.0,15.0,0.0,0.0,39.0,9.0,9.0,13.0,19.0,1377.0,4.0,5.0,0.0,0.0,0.0,0.0
10.0,17.0,14.0,12.0,0.0,0.0,78.0,6.0,0.0,13.0,19.0,1137.226732195806,15.0,1.0,0.0,0.0,0.0,0.0
10.0,17.0,10.0,12.0,0.0,0.0,206.0,0.0,9.0,11.0,19.0,816.4185044066074,6.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,13.0,17.0,2.0,0.0,51.0,0.0,3.0,10.0,19.0,620.0,6.0,1.0,1.0,0.0,0.0,0.0
11.0,17.0,13.0,17.0,6.0,0.0,12.290442913128292,0.0,6.0,11.0,19.0,487.0,2.0,3.0,0.0,0.0,0.0,0.0
14.0,17.0,10.0,17.0,4.0,0.0,74.25829511271371,7.0,9.0,11.0,19.0,619.0,6.0,1.0,1.0,0.0,0.0,0.0
11.0,17.0,14.0,17.0,8.0,0.0,86.0,5.0,2.0,13.0,19.0,1347.0,7.0,2.0,0.0,0.0,0.0,0.0
10.0,13.0,14.0,15.0,0.0,0.0,78.0,0.0,0.0,13.0,19.0,565.0,1.0,19.037172331484392,0.0,0.0,0.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,109.0,0.0,9.0,10.0,1.0,14.0,26.0,1.0,0.0,0.0,1.0,0.0
16.0,10.0,17.0,17.0,0.0,3187.0,220.0,0.0,0.0,14.0,1.0,1483.0,26.0,1.0,1.0,1.0,1.0,100.0
13.0,17.0,14.0,11.0,0.0,2515.080806553167,219.0,0.0,6.0,11.0,19.0,506.0,7.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,10.0,17.0,6.0,0.0,17.0,0.0,1.0,11.0,19.0,1362.7814251011455,15.0,1.0,0.0,0.0,0.0,0.0
10.0,17.0,14.0,17.0,7.0,0.0,44.243244545657575,0.0,0.0,13.0,19.0,565.0,6.0,4.0,0.0,0.0,0.0,0.0
14.0,17.0,13.0,17.0,4.0,0.0,98.0,6.0,8.0,13.0,19.0,320.0,12.0,1.0,0.0,0.0,0.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,0.0,0.0,9.0,10.0,1.0,14.0,26.0,1.0,0.0,0.0,1.0,0.0
14.0,17.0,14.0,17.0,4.0,2238.524990898746,98.0,1.0,3.0,10.0,19.0,841.0,7.0,2.0,0.0,0.0,0.0,0.0
14.0,16.0,15.0,15.0,0.0,1177.0,8.0,0.0,0.0,13.0,19.0,1097.0,5.0,12.99865608277725,0.0,0.0,0.0,0.0
10.0,17.0,13.0,17.0,0.0,0.0,65.0,5.0,3.0,11.0,19.0,1093.9957029194386,10.0,1.0,0.0,1.0,0.0,0.0
15.0,17.0,14.0,17.0,4.0,0.0,153.0,0.0,3.0,13.0,19.0,1403.0,1.0,4.0,0.0,0.0,0.0,0.0
10.0,17.0,13.0,17.0,5.0,0.0,171.0,3.0,7.0,13.0,19.0,1319.0,11.0,1.0,0.0,1.0,0.0,100.0
16.0,17.0,13.0,11.0,5.0,1674.0,114.0,4.0,6.0,11.0,19.0,73.0,7.0,6.0,0.0,0.0,0.0,0.0
15.0,17.0,10.0,13.0,0.0,0.0,168.0,0.0,5.0,13.0,19.0,619.610747987324,6.0,1.0,1.0,0.0,0.0,0.0
11.0,17.0,14.0,17.0,4.0,2388.0,171.0,5.0,6.0,13.0,19.0,845.2428077052881,7.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,13.0,13.0,0.0,0.0,17.0,0.0,4.0,10.0,19.0,1481.0,6.0,1.0,1.0,0.0,0.0,0.0
13.0,17.0,14.0,17.0,4.0,0.0,108.22478069451076,0.0,0.0,14.0,6.0,1363.2204920922973,1.0,1.0,0.0,0.0,0.0,0.0
10.0,17.0,10.0,17.0,9.0,0.0,216.0,0.0,3.0,11.0,19.0,1249.6682604439652,2.0,6.0,0.0,0.0,0.0,0.0
14.0,11.0,15.0,16.0,0.0,0.0,211.60305430827862,0.0,9.0,10.0,19.0,998.0,6.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,13.0,15.0,0.0,0.0,99.50164510018084,4.0,9.0,10.0,19.0,1481.0,6.0,1.0,1.0,0.0,0.0,0.0
14.0,11.0,13.0,11.0,0.0,0.0,109.0,3.0,6.0,11.0,19.0,822.0,6.0,1.0,1.0,0.0,0.0,0.0
16.0,11.0,14.0,10.0,0.0,0.0,169.37894224433475,9.0,9.0,11.0,19.0,1474.0,6.0,1.0,0.0,0.0,0.0,0.0
14.0,12.0,15.0,11.0,0.0,0.0,10.0,0.0,6.0,11.0,19.0,1293.1665702181688,6.0,1.0,1.0,0.0,0.0,0.0
10.0,17.0,14.0,17.0,6.0,0.0,78.0,0.0,5.0,13.0,19.0,841.3128390545659,7.0,1.0,0.0,0.0,0.0,0.0
14.0,15.0,14.0,15.0,0.0,0.0,86.0,0.0,8.0,11.0,19.0,1403.5087454357754,7.0,4.0,0.0,0.0,0.0,0.0
14.0,17.0,15.0,17.0,5.0,0.0,168.0,2.0,9.0,10.0,19.0,928.0,6.0,1.0,1.0,1.0,0.0,100.0
11.0,17.0,15.0,17.0,2.0,0.0,39.0,0.0,9.0,11.0,19.0,1089.0,6.0,1.0,1.0,0.0,0.0,0.0
10.0,17.0,14.0,17.0,5.0,0.0,58.73366647265292,5.0,0.0,13.0,19.0,565.0,6.0,4.0,0.0,0.0,0.0,0.0
14.0,17.0,10.0,17.0,8.0,0.0,96.0,0.0,2.0,10.0,16.0,1474.8155699146155,7.0,1.0,0.0,0.0,0.0,0.0
15.0,16.0,16.0,16.0,0.0,1486.775469529953,168.0,5.0,8.0,13.0,19.0,24.0,6.0,5.0,0.0,0.0,0.0,0.0
10.0,16.0,10.0,15.0,0.0,3134.284004685789,195.0,5.0,9.0,13.0,19.0,1403.0,7.0,1.0,1.0,0.0,0.0,0.0
15.0,15.0,14.0,15.0,0.0,0.0,206.0,1.0,5.0,11.0,19.0,579.2450974799589,6.0,1.0,1.0,0.0,0.0,0.0
16.0,17.0,10.0,17.0,9.0,0.0,30.082301769839784,0.0,0.0,11.0,1.0,506.0,6.0,6.0,0.0,0.0,0.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,220.0,0.0,9.0,14.0,19.0,14.0,25.0,1.0,0.0,0.0,0.0,0.0
14.0,11.0,14.0,13.0,0.0,0.0,157.0,0.0,7.0,13.0,19.0,14.0,7.0,1.0,1.0,0.0,0.0,0.0
16.0,17.0,14.0,17.0,6.0,1595.7457447720565,218.52543394188228,2.0,0.0,13.0,3.0,1380.803100767702,6.0,15.647610226618822,0.0,0.0,0.0,0.0
10.0,11.0,14.0,11.0,3.0,0.0,168.0,3.0,9.0,11.0,19.0,507.9195303928117,7.0,1.0,1.0,0.0,0.0,0.0
10.0,17.0,13.0,17.0,3.0,1272.0,190.56489425366746,3.0,0.0,13.0,19.0,148.18476988875852,12.0,1.0,0.0,0.0,0.0,0.0
14.0,16.0,16.0,16.0,0.0,0.0,16.0,9.0,9.0,11.0,19.0,1444.0,7.0,4.0,0.0,0.0,0.0,0.0
16.0,17.0,14.0,11.0,0.0,1192.0,108.0,0.0,8.0,13.0,19.0,1185.0,7.0,2.0,0.0,1.0,0.0,100.0
14.0,17.0,14.0,11.0,0.0,0.0,206.0,0.0,9.0,11.0,19.0,531.3677053950574,6.0,1.0,1.0,1.0,0.0,100.0
16.0,17.0,14.0,17.0,3.0,0.0,20.0,9.0,9.0,13.0,19.0,75.18676667397665,13.0,1.0,0.0,0.0,0.0,0.0
14.0,17.0,14.0,17.0,0.0,0.0,57.0,0.0,0.0,11.0,19.0,1403.0,6.0,1.0,1.0,0.0,0.0,0.0
16.0,15.0,14.0,15.0,0.0,0.0,134.28375333156308,9.0,9.0,13.0,19.0,1377.0,3.0,7.0,0.0,0.0,0.0,0.0
14.0,17.0,14.0,17.0,2.0,0.0,156.41142879016405,9.0,9.0,11.0,19.0,705.0,6.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,13.0,17.0,5.0,0.0,62.0,4.0,4.0,13.0,19.0,196.0,7.0,1.0,0.0,0.0,0.0,0.0
16.0,17.0,10.0,17.0,9.0,0.0,210.4030131126603,0.0,0.0,10.0,1.0,506.0,12.0,1.0,0.0,0.0,0.0,0.0
14.0,17.0,14.0,11.0,0.0,2684.0,173.0,2.0,7.0,13.0,19.0,578.1489996478196,7.0,1.0,1.0,1.0,0.0,0.0
16.0,11.0,13.0,10.0,0.0,0.0,98.0,9.0,9.0,10.0,19.0,1205.0,6.0,1.0,1.0,0.0,0.0,0.0
16.0,17.0,10.0,17.0,9.0,0.0,28.55570734340656,0.0,0.0,11.0,19.0,565.0,2.0,9.0,0.0,0.0,0.0,0.0
15.0,16.0,14.0,16.0,0.0,0.0,107.14154563356927,0.0,3.0,13.0,19.0,1075.0,5.0,4.0,0.0,0.0,0.0,0.0
11.0,17.0,13.0,17.0,6.0,0.0,17.0,7.0,5.0,13.0,19.0,25.0,16.0,1.0,0.0,0.0,0.0,0.0
14.0,17.0,10.0,17.0,4.0,1521.3191033521805,116.0,0.0,0.0,13.0,19.0,1185.0,6.0,2.0,0.0,0.0,0.0,0.0
14.0,11.0,14.0,11.0,0.0,0.0,78.0,0.0,4.0,13.0,11.0,1319.0,9.0,1.0,0.0,0.0,0.0,0.0
10.0,11.0,14.0,11.0,0.0,0.0,108.58918363727484,2.0,9.0,11.0,19.0,619.9925016016955,6.0,1.0,1.0,0.0,0.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,0.0,0.0,9.0,10.0,1.0,14.0,26.0,1.0,0.0,0.0,1.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,220.0,0.0,9.0,14.0,1.0,14.0,26.0,1.0,0.0,0.0,0.0,0.0
10.0,17.0,13.0,17.0,0.0,0.0,17.0,9.0,9.0,13.0,19.0,197.0,16.0,1.0,0.0,0.0,0.0,0.0
14.0,17.0,14.0,17.0,4.0,0.0,112.0,4.0,9.0,13.0,19.0,561.6981006909035,7.0,1.0,1.0,0.0,0.0,0.0
14.0,15.0,14.0,12.0,0.0,1445.0,98.0,0.0,0.0,11.0,19.0,198.2287695614342,7.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,13.0,17.0,2.0,0.0,168.0,0.0,6.0,10.0,19.0,24.0,6.0,1.0,1.0,0.0,0.0,0.0
16.0,11.0,13.0,13.0,0.0,0.0,98.0,5.0,7.0,11.0,19.0,784.0,19.0,1.0,0.0,0.0,0.0,0.0
10.0,17.0,14.0,14.0,0.0,0.0,65.0,0.0,3.0,11.0,19.0,612.1681526798326,6.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,14.0,17.0,9.0,2388.0,37.0,0.0,0.0,13.0,19.0,928.0,9.0,4.0,0.0,1.0,0.0,0.0
14.0,17.0,13.0,11.0,3.0,0.0,79.38375325951186,0.0,6.0,10.0,19.0,943.0,6.0,1.0,1.0,0.0,0.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,0.0,0.0,9.0,10.0,1.0,14.0,26.0,1.0,0.0,0.0,1.0,0.0
14.0,11.0,16.0,10.0,0.0,365.6456385092904,44.19457899236673,0.0,9.0,11.0,19.0,897.5422997765694,7.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,14.0,17.0,6.0,0.0,125.97307944125906,4.0,7.0,12.0,19.0,838.9354383147091,18.0,1.0,0.0,0.0,0.0,0.0
16.0,11.0,10.0,15.0,0.0,0.0,0.0,3.0,0.0,11.0,1.0,1097.0,6.0,5.35422650026418,0.0,0.0,0.0,0.0
10.0,11.0,14.0,13.0,0.0,1604.0962074958302,55.638271057274686,2.0,6.0,13.0,19.0,619.0,7.0,1.0,1.0,0.0,0.0,0.0
16.0,10.0,17.0,10.0,9.0,0.0,0.0,0.0,9.0,10.0,1.0,14.0,26.0,1.0,0.0,0.0,1.0,0.0
16.0,17.0,13.0,17.0,3.0,0.0,219.0,0.0,2.0,11.0,19.0,1408.0,9.0,1.0,0.0,0.0,0.0,0.0
16.0,17.0,10.0,10.0,0.0,0.0,140.0,9.0,9.0,11.0,19.0,1205.0,7.0,1.0,0.0,0.0,0.0,0.0
14.0,17.0,10.0,11.0,2.0,0.0,78.0,9.0,9.0,13.0,19.0,1224.338542979774,7.0,4.892807811095886,0.0,0.0,0.0,0.0
14.0,11.0,10.0,11.0,0.0,2515.1359837004024,98.0,0.0,0.0,13.0,19.0,1424.0,7.0,1.0,1.0,0.0,0.0,0.0
16.0,12.0,14.0,12.0,0.0,0.0,168.0,9.0,9.0,10.0,19.0,1403.0,6.0,1.0,1.0,0.0,0.0,0.0
11.0,17.0,13.0,17.0,7.0,0.0,168.0,0.0,0.0,11.0,19.0,369.0,6.0,6.0,0.0,0.0,0.0,0.0
10.0,17.0,14.0,17.0,0.0,0.0,186.9200968778161,0.0,2.0,11.0,19.0,927.0,7.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,14.0,17.0,0.0,0.0,81.60679977833793,5.0,6.0,11.0,19.0,16.83304147913415,7.0,1.0,1.0,0.0,0.0,0.0
14.0,11.0,13.0,15.0,0.0,1225.0724230159599,17.0,0.0,0.0,11.0,19.0,1186.4540383712451,6.0,2.0,0.0,0.0,0.0,0.0
14.0,11.0,14.0,11.0,0.0,2594.6305068034144,112.0,9.0,9.0,13.0,19.0,506.0,11.0,1.0,0.0,0.0,0.0,0.0
14.0,17.0,13.0,17.0,4.0,1434.3105743777244,98.0,2.0,6.0,11.0,19.0,875.899505020253,18.0,1.0,0.0,0.0,0.0,0.0
14.0,11.0,14.0,10.0,2.0,2264.8536621336007,216.0,0.0,6.0,13.0,19.0,1050.3209763953482,7.0,1.0,1.0,0.0,0.0,0.0
16.0,11.0,10.0,11.0,5.0,2440.5811258389163,173.0,3.0,4.0,11.0,19.0,619.4611940819744,6.0,2.0,0.0,0.0,0.0,0.0
15.0,11.0,17.0,15.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,25.0,6.0,1.0,1.0,0.0,0.0,0.0
14.0,17.0,13.0,11.0,2.0,2388.0,94.5539770507586,8.0,6.0,11.0,19.0,1347.0,7.0,2.0,0.0,0.0,0.0,0.0
14.0,17.0,13.0,17.0,9.0,1321.9725708704532,98.0,0.0,0.0,11.0,19.0,1481.0,2.0,2.0,0.0,0.0,0.0,0.0
