u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
16,17,10,17,4,0,17,0,8,11,19,506,6,1,1,0,0,0
14,17,14,17,0,0,98,0,6,10,19,1361,6,1,1,0,0,0
15,16,16,16,0,2658,219,0,0,13,19,160,7,1,1,0,0,0
10,17,10,15,2,0,17,6,9,12,19,784,3,4,0,0,0,0
10,17,14,11,0,0,86,9,9,11,19,407,10,4,0,0,0,0
10,17,13,17,6,2532,123,1,8,11,19,929,9,1,1,0,0,0
16,11,14,15,0,0,168,3,7,13,13,167,6,1,1,0,0,0
14,17,13,17,4,0,78,0,1,11,19,1403,6,1,1,0,0,0
11,17,14,17,6,879,112,0,0,13,12,1205,8,3,0,1,0,100
16,17,10,17,3,0,88,7,0,13,19,292,5,2,0,0,0,0
16,11,11,10,0,1192,111,8,4,13,19,1403,7,1,1,0,0,0
15,16,17,16,0,0,218,2,7,11,19,822,9,1,0,0,0,0
15,16,15,16,0,0,17,9,9,11,19,1348,6,1,1,0,0,0
14,17,14,17,4,2388,86,7,5,11,19,506,4,6,0,0,0,0
16,17,14,17,4,0,112,5,9,10,11,591,6,1,1,1,0,100
11,11,14,15,1,0,8,4,9,13,11,1277,6,1,0,1,0,0
10,17,14,17,5,0,100,9,9,13,19,25,2,5,0,1,0,60
10,11,11,15,0,0,50,9,9,13,11,293,9,2,0,0,0,0
16,17,14,11,1,0,39,9,9,13,19,93,16,1,0,1,0,40
11,17,15,17,6,0,140,0,0,11,19,1391,6,1,0,1,0,20
14,17,10,17,6,0,78,0,0,11,19,1050,6,1,1,0,0,0
16,17,14,17,8,0,211,0,0,13,11,14,16,14,0,1,0,100
16,17,10,17,4,0,41,1,8,11,19,369,9,1,0,0,0,0
16,11,14,17,0,0,119,2,0,13,19,928,3,33,0,0,0,0
10,11,14,15,0,0,66,3,9,11,19,369,6,1,1,0,0,0
16,11,14,15,0,0,206,2,6,10,19,1440,6,1,1,0,0,0
11,17,14,17,9,0,194,2,4,11,19,1432,18,2,0,0,0,0
16,17,14,11,2,0,86,7,7,13,11,1051,2,18,0,0,0,0
16,17,13,17,0,0,78,6,9,11,19,1391,10,1,1,0,0,0
11,10,14,12,0,1718,168,6,9,13,19,1403,7,1,1,0,0,0
16,11,10,11,0,3016,72,0,0,13,19,1332,7,3,0,0,0,0
14,17,14,17,4,0,78,9,9,13,19,327,14,1,0,0,0,0
15,16,17,16,0,2158,219,2,2,11,19,160,7,1,1,0,0,0
14,17,10,17,9,0,109,0,0,10,19,1347,6,1,1,0,0,0
14,17,14,17,0,0,169,7,9,13,19,565,19,1,0,0,0,0
16,11,14,15,0,0,72,9,4,13,11,1424,9,7,0,1,0,60
14,12,14,13,0,2449,153,3,5,11,19,841,5,1,0,1,0,0
16,17,10,17,7,0,196,9,4,11,19,506,11,4,0,0,0,0
14,17,14,17,7,0,219,3,0,13,2,1277,2,2,0,0,0,0
16,11,13,11,0,879,173,0,1,11,19,822,7,1,1,0,0,0
14,17,13,15,0,2859,168,0,1,11,7,822,7,1,0,0,0,0
16,11,13,14,6,0,36,3,9,11,19,1217,6,2,0,0,0,0
16,17,10,10,0,1192,219,0,5,11,19,592,9,1,1,0,0,0
12,17,10,17,6,0,192,0,0,11,19,1265,6,1,0,0,0,0
16,11,13,11,2,0,123,0,6,11,2,1364,4,1,0,1,0,0
14,17,13,17,7,0,199,3,5,11,19,274,7,2,0,0,0,0
16,17,10,11,0,411,202,3,4,13,19,219,7,3,0,0,0,0
14,11,14,11,0,0,98,0,6,10,19,929,6,1,1,0,0,0
11,17,14,17,4,0,219,6,4,13,19,822,7,1,1,0,0,0
14,17,14,15,0,0,45,0,0,13,3,1277,7,1,0,0,0,0
10,17,13,17,4,1402,128,2,8,11,19,19,11,1,0,0,0,0
11,17,14,11,0,2658,109,7,3,13,19,841,6,1,1,0,0,0
14,17,13,11,0,0,219,2,1,11,19,1185,7,1,0,0,0,0
10,17,10,17,4,0,98,5,9,11,19,719,6,1,1,0,0,0
10,17,10,17,0,0,61,6,4,13,19,46,19,1,0,0,0,0
16,15,14,11,0,0,8,9,8,13,11,998,8,1,0,1,0,100
16,11,13,10,2,0,157,0,0,13,19,1481,6,2,0,0,0,0
16,11,14,15,0,0,112,1,9,13,19,369,20,1,1,0,0,0
16,10,13,10,0,0,17,8,9,11,19,1025,9,1,0,0,0,0
14,17,14,17,7,835,219,0,8,13,19,929,9,2,0,0,0,0
16,11,14,15,0,0,168,0,0,13,11,778,8,1,0,1,0,100
11,17,14,17,6,98,112,0,0,11,19,1403,6,1,1,0,0,0
11,17,13,17,6,0,17,1,6,11,19,1205,19,1,0,0,0,0
10,11,10,17,2,0,168,0,0,12,19,1481,6,1,0,0,0,0
15,16,17,16,0,879,219,9,7,11,19,1089,7,1,1,0,0,0
10,17,14,17,0,2449,109,2,0,11,19,1363,6,2,1,0,0,100
14,17,10,17,4,0,63,2,3,13,19,506,11,1,0,0,0,0
16,11,10,14,0,0,78,0,9,11,11,1424,6,1,1,0,0,0
16,11,14,15,0,0,171,2,4,13,19,1403,6,1,1,0,0,0
16,15,10,15,0,0,50,9,9,13,11,327,9,1,0,1,0,40
15,17,15,17,8,1606,10,2,1,11,19,1278,12,1,0,1,1,100
10,17,13,11,5,0,109,3,6,11,19,1444,6,1,0,0,0,0
16,17,14,15,2,0,65,0,0,13,11,1482,11,5,0,1,0,100
16,11,10,11,0,0,206,7,9,11,19,822,6,3,1,0,0,0
16,17,13,11,1,0,74,2,9,11,19,591,6,1,1,0,0,0
11,17,14,17,8,0,171,0,0,11,19,1408,6,1,1,1,0,20
10,17,15,17,9,2780,72,2,0,11,19,27,9,8,0,0,0,0
14,17,13,17,9,0,123,0,0,11,13,822,2,7,0,0,0,0
16,17,10,11,9,2658,86,0,0,11,3,1481,3,3,0,0,0,0
14,17,14,15,0,0,143,0,9,13,11,847,6,1,1,0,0,0
16,11,14,11,0,0,114,0,0,13,11,1403,6,1,0,1,0,100
10,11,13,11,0,0,74,8,7,13,19,778,8,5,0,0,0,0
11,17,14,11,4,0,10,0,9,13,19,1403,3,2,0,1,0,80
16,17,14,17,6,2244,160,0,0,13,3,822,7,1,0,0,0,0
10,17,14,11,0,2018,86,3,9,13,19,978,9,2,0,0,0,0
15,16,16,16,0,0,168,0,0,11,19,160,7,1,0,1,0,0
10,17,14,13,0,3146,98,5,8,11,19,990,7,1,1,0,0,0
16,16,10,10,0,0,86,9,7,11,19,1075,18,14,0,0,0,0
10,17,11,11,2,0,44,1,6,11,11,1364,7,1,1,0,0,0
14,17,13,17,6,2658,78,2,1,11,19,735,1,8,0,0,0,0
10,17,10,17,6,0,195,9,7,11,13,929,10,2,0,0,0,0
14,11,14,11,0,0,16,9,6,13,19,509,11,1,0,0,0,0
16,11,15,15,0,0,86,7,8,13,11,1361,2,1,0,1,0,100
14,11,14,15,4,0,17,0,4,11,19,998,4,4,0,0,0,0
10,17,14,11,6,0,114,9,9,13,19,14,11,1,0,1,0,60
10,11,13,15,0,0,112,5,9,11,19,506,6,1,1,0,0,0
10,17,13,17,2,2590,152,9,2,13,19,822,22,17,0,0,0,0
14,17,13,15,0,0,173,4,6,11,19,1088,6,1,1,0,0,0
14,17,13,17,9,0,216,2,0,13,3,822,11,7,0,0,0,0
16,11,15,17,7,0,27,2,0,11,12,571,11,2,0,1,0,100
16,17,13,17,0,0,86,9,9,11,19,509,15,1,0,0,0,0
14,17,10,17,4,0,94,1,0,13,19,778,18,3,0,0,0,0
16,17,13,15,4,0,98,3,6,11,11,1440,13,2,0,0,0,0
15,16,15,16,0,0,10,0,0,11,19,779,9,1,0,1,0,40
10,17,14,17,0,2658,98,1,0,13,19,73,7,1,1,0,0,0
14,17,13,17,4,214,109,3,4,11,19,1432,11,1,1,0,0,0
16,17,14,15,2,0,78,0,6,11,19,1278,6,1,1,0,0,0
16,17,14,14,1,0,136,9,9,13,19,591,3,1,0,1,0,100
14,17,13,17,5,0,108,0,0,11,19,1205,7,7,0,0,0,0
16,17,10,17,7,0,102,0,8,13,19,1136,11,25,0,0,0,0
14,17,13,17,4,0,157,3,9,13,19,1403,15,1,1,0,0,0
10,17,10,17,5,2859,140,3,9,13,19,327,16,2,0,0,0,0
11,11,14,15,0,0,152,2,0,13,19,1424,9,1,0,0,0,0
14,17,13,17,5,0,173,0,0,11,19,506,9,4,0,0,0,0
14,17,14,12,0,3139,218,2,9,13,19,847,7,1,1,0,0,0
16,17,13,17,8,98,109,0,0,11,3,1265,9,7,0,0,0,0
16,11,10,15,0,0,173,5,8,11,19,369,7,1,1,0,0,0
10,17,14,17,6,0,78,2,4,11,19,1194,9,1,1,0,0,0
14,17,14,17,9,0,143,6,0,10,19,859,6,1,1,0,0,0
14,17,13,17,9,0,37,1,0,11,19,220,18,3,0,0,0,0
16,11,14,13,0,0,114,9,9,11,19,1185,9,1,0,0,0,0
16,17,11,17,7,98,168,0,0,13,20,874,7,15,0,0,0,0
14,17,10,17,5,0,98,6,3,13,19,847,19,4,0,0,0,0
16,17,11,17,4,0,78,3,0,11,19,1364,6,3,0,0,0,0
10,17,13,17,2,0,195,0,9,10,19,1026,6,1,1,0,0,0
11,14,10,15,0,2249,56,9,4,13,3,719,2,8,0,0,0,0
16,17,10,15,0,2244,121,8,9,11,19,585,7,3,0,0,0,0
16,17,15,17,4,0,112,0,9,10,11,848,6,1,1,1,0,100
10,17,11,11,4,0,169,7,6,11,19,1377,7,15,0,0,0,0
14,17,14,17,7,0,17,8,8,13,19,870,1,4,0,0,0,0
16,11,13,15,0,0,78,9,8,13,11,928,3,2,0,1,0,100
16,17,14,17,8,0,78,0,0,13,19,1403,6,1,1,0,0,0
16,17,10,11,5,0,27,0,0,13,19,1364,12,5,0,0,0,0
15,17,15,17,4,0,86,9,1,13,19,150,5,3,0,0,0,0
15,16,16,16,0,0,219,0,0,13,19,619,2,3,0,0,0,0
16,16,14,15,0,0,36,0,0,10,19,998,9,1,0,0,0,0
14,17,10,17,5,0,86,1,8,13,19,508,9,8,0,0,0,0
16,11,14,10,0,2516,218,9,9,13,11,778,9,2,0,0,0,0
15,16,15,16,0,0,169,7,6,13,19,1348,10,6,0,0,0,0
16,15,14,10,0,2934,65,3,9,13,19,93,7,1,1,0,0,0
16,11,10,15,0,0,86,9,9,11,19,298,6,1,0,0,0,0
10,17,10,14,0,0,65,0,0,12,11,1185,3,11,0,0,0,0
14,17,14,17,9,0,27,2,1,13,19,24,10,2,0,0,0,0
14,17,13,10,0,0,219,2,0,13,19,1243,9,3,0,0,0,0
10,17,15,17,7,0,98,1,8,13,19,369,4,26,0,0,0,0
10,17,14,15,0,1445,109,7,9,11,19,943,7,1,1,0,0,0
16,17,10,17,0,1445,86,9,8,13,19,966,9,1,0,0,0,0
16,17,14,15,3,0,152,9,9,13,19,927,11,1,0,1,0,60
14,11,14,10,9,0,27,6,5,13,19,735,13,26,0,0,0,0
14,17,13,17,9,1346,168,0,1,11,19,822,7,1,1,0,0,0
16,15,13,15,0,0,112,0,9,11,19,73,6,1,1,0,0,0
10,17,15,17,0,0,169,1,4,10,19,237,6,1,1,0,0,0
16,14,14,11,0,0,21,0,7,11,19,966,9,2,0,0,0,0
16,11,13,14,0,0,109,0,0,11,13,1217,6,1,1,0,0,0
14,11,10,15,4,0,8,0,0,14,3,1277,1,1,0,0,0,0
14,11,15,11,0,879,168,0,0,11,20,506,8,1,0,0,0,0
16,17,14,11,0,0,219,3,0,13,19,841,6,1,0,0,0,0
16,17,13,11,1,0,173,0,5,11,19,1403,6,1,0,0,0,0
14,17,10,17,4,2684,171,0,1,13,11,506,2,2,0,0,0,0
14,17,10,15,4,1828,74,7,6,13,19,1319,5,2,0,0,0,0
10,17,14,17,4,0,128,3,0,11,19,1481,4,7,0,0,0,0
14,17,13,11,0,0,57,4,9,11,19,640,6,3,1,0,0,0
15,16,16,16,0,720,109,3,6,10,19,487,6,1,1,0,0,0
16,17,13,15,8,0,173,0,6,11,19,903,6,31,1,0,0,0
15,17,17,16,9,0,205,1,7,11,19,841,7,1,1,0,0,0
15,17,12,17,7,898,172,1,8,11,19,1156,1,2,0,0,0,0
10,11,13,17,0,476,206,2,9,11,19,220,7,1,0,0,0,0
14,17,14,15,0,0,168,0,0,13,1,822,8,1,0,0,0,0
10,17,13,17,6,476,17,0,6,11,19,620,7,1,0,0,0,0
10,17,13,17,4,0,98,2,4,13,19,1097,9,8,0,0,0,0
16,11,10,11,0,0,109,5,9,11,19,640,7,1,1,0,0,0
10,17,14,17,3,0,98,9,0,13,11,1194,4,2,0,1,0,80
14,17,13,17,7,0,46,0,0,11,19,24,6,1,0,1,0,60
16,15,14,12,0,0,114,9,4,13,20,1424,9,1,0,0,0,0
14,17,14,17,2,1402,25,1,8,13,19,1361,5,12,0,0,0,0
16,13,10,10,0,1338,168,0,9,11,19,1424,7,1,1,0,0,0
14,11,13,11,0,0,141,0,7,11,19,1403,11,1,0,0,0,0
16,11,10,15,0,0,17,7,8,13,11,642,5,4,0,0,0,0
11,17,11,17,4,1705,220,0,0,11,16,1361,12,2,0,0,0,60
13,17,14,11,4,0,219,0,0,13,19,1403,12,4,0,0,0,0
14,17,14,15,2,0,143,3,9,10,19,1319,6,1,1,0,0,0
14,17,14,11,4,0,169,7,9,11,19,1205,7,1,0,0,0,0
14,17,14,17,2,0,220,6,5,12,19,1277,15,1,0,0,0,0
14,17,14,17,9,0,98,0,0,13,19,1205,10,2,0,0,0,0
14,17,10,17,8,0,176,0,1,13,19,1482,9,27,0,0,0,0
16,11,10,15,0,0,65,0,0,12,11,1185,6,1,1,0,0,0
15,16,15,16,0,898,143,2,9,11,19,1089,7,1,1,0,0,0
10,17,10,17,0,2482,12,6,9,13,19,1185,9,15,0,0,0,0
16,17,15,15,0,0,122,0,0,11,13,619,3,8,0,0,0,0
15,16,17,16,0,0,219,0,0,10,19,487,6,1,1,0,0,0
15,16,16,16,0,2449,109,3,4,11,19,1075,7,1,1,0,0,0
16,17,14,10,3,2018,136,9,1,13,19,1433,1,13,0,0,0,0
16,15,14,15,0,0,219,0,6,13,19,1424,6,1,1,0,0,0
14,17,10,15,0,0,63,0,6,10,19,506,6,1,1,0,0,0
16,11,14,17,0,0,114,9,9,13,19,1482,9,1,0,1,0,40
13,17,14,17,0,0,56,9,9,13,19,705,5,4,0,0,0,0
16,10,14,10,0,0,71,9,9,14,19,1424,9,1,0,0,0,0
15,16,16,16,0,0,219,6,9,11,19,1075,6,1,1,0,0,0
14,17,14,15,0,1408,168,0,0,13,20,822,7,1,1,0,0,0
14,17,13,17,4,0,17,1,8,11,19,506,11,5,0,0,0,0
11,11,13,17,7,0,86,1,8,11,19,1481,9,4,0,0,0,0
16,17,15,16,0,0,96,2,4,13,19,1363,9,1,0,0,0,0
10,17,14,15,2,0,219,3,6,13,19,282,17,3,1,0,0,0
16,17,15,15,0,879,112,2,4,11,19,841,7,1,1,0,0,0
14,17,10,11,4,0,98,5,6,10,19,506,6,1,1,0,0,0
14,13,10,15,0,0,39,8,5,11,19,1377,3,1,0,0,0,0
10,17,15,17,3,879,109,2,2,11,19,1089,2,2,0,1,0,0
16,17,10,15,5,0,98,5,9,11,11,1377,9,1,0,0,0,0
14,17,14,17,4,0,44,5,6,10,19,24,6,1,1,0,0,0
16,17,13,17,2,0,116,7,9,11,11,735,6,1,0,0,0,0
10,17,15,17,9,0,216,3,0,10,19,160,19,1,0,0,0,0
10,17,10,17,9,0,220,2,8,13,19,1474,10,37,0,0,0,0
10,17,13,15,0,1192,109,0,8,11,19,903,6,1,1,0,0,0
14,15,14,15,0,0,50,9,6,13,11,369,3,1,0,1,0,100
15,16,16,16,0,0,109,0,6,11,19,779,6,1,1,0,0,0
10,17,10,17,0,2908,17,9,9,11,19,1193,9,2,0,0,0,0
15,16,17,16,0,0,17,9,0,11,19,1348,9,1,0,0,0,0
10,17,14,17,4,2093,220,9,8,13,19,1432,2,2,0,0,0,0
14,17,14,17,8,98,168,2,6,11,19,903,7,1,1,0,0,0
16,17,12,17,5,0,133,3,8,11,19,1481,9,2,0,0,0,0
14,11,13,11,1,0,86,9,6,14,19,327,8,1,0,1,0,100
15,16,16,16,0,0,219,3,8,11,19,1075,7,1,0,0,0,0
14,17,15,17,5,2658,199,5,9,11,19,1319,7,1,1,0,0,0
10,17,10,17,4,152,141,3,4,13,19,1136,9,2,0,0,0,0
10,17,14,10,0,1402,200,9,1,13,19,740,9,1,0,0,0,0
14,17,14,11,9,0,219,0,0,13,19,320,6,1,1,0,0,0
14,17,10,17,0,1378,199,9,1,13,19,1111,7,3,1,0,0,0
16,17,14,15,7,744,112,9,9,11,11,1136,13,1,0,1,0,100
10,17,10,17,9,0,63,3,6,13,19,1185,7,2,0,0,0,0
10,17,10,17,0,2289,65,3,4,13,19,585,5,2,0,0,0,0
10,17,15,17,8,2658,65,0,0,11,16,274,6,1,0,0,0,0
15,16,16,16,0,879,219,0,0,13,19,619,6,1,1,0,0,0
10,11,14,13,0,0,112,7,9,11,19,1444,6,1,1,0,0,0
15,16,14,16,0,0,37,4,9,12,19,779,14,1,0,0,0,0
10,17,10,17,9,0,78,5,8,11,19,640,6,1,1,0,0,0
14,17,13,17,4,879,191,0,0,11,19,506,11,1,0,0,0,0
14,17,13,17,4,0,78,5,6,11,19,506,10,6,0,0,0,0
14,17,10,11,1,0,98,0,8,11,19,591,6,1,1,0,0,0
14,17,14,17,4,0,207,2,9,13,11,506,5,6,0,0,0,0
14,17,14,17,4,0,27,0,0,13,19,73,19,1,0,0,0,0
14,17,13,11,2,2658,173,2,1,11,19,327,7,3,0,0,0,0
11,17,10,11,0,0,17,9,9,11,19,1193,9,2,0,0,0,0
10,17,10,17,4,0,17,8,5,11,19,1377,9,4,0,0,0,0
14,11,11,17,4,0,168,0,1,11,1,897,8,2,0,1,1,100
16,11,14,15,0,1674,44,0,1,13,19,506,6,1,1,0,0,0
16,11,10,13,0,0,150,9,4,13,19,369,5,1,0,0,0,0
11,17,14,17,6,0,98,0,0,10,19,327,6,1,0,0,0,0
11,17,15,17,0,0,173,3,8,11,19,282,6,1,0,0,0,0
16,17,10,17,6,0,98,6,9,10,19,25,6,1,1,1,0,100
16,11,10,15,0,0,219,2,1,14,19,506,7,1,1,0,0,0
16,17,10,17,2,0,86,9,4,11,19,928,6,1,0,0,0,0
16,17,14,11,0,1445,112,5,9,11,19,847,7,1,1,0,0,0
10,17,14,15,2,0,16,4,6,13,19,1075,18,9,0,1,0,80
11,17,14,15,0,0,74,4,0,13,11,327,11,1,1,1,0,80
16,17,14,17,0,0,98,7,9,11,19,916,9,15,0,0,0,0
16,17,10,17,8,0,109,0,0,11,11,998,5,5,0,1,0,100
14,17,13,15,0,2658,78,7,9,11,19,903,7,1,1,0,0,0
14,17,13,17,4,0,25,0,0,11,19,220,20,18,0,0,0,0
14,17,13,17,4,0,17,2,6,11,19,1277,18,1,0,0,0,0
14,17,13,17,6,0,140,0,3,11,11,841,10,7,0,0,0,0
16,10,14,10,0,1128,175,6,9,13,19,865,5,2,0,0,0,0
10,17,14,17,6,0,112,0,6,11,19,1481,6,1,1,0,0,0
14,17,15,17,0,0,171,0,0,14,11,591,8,1,0,1,0,0
11,17,13,17,2,0,109,0,6,11,11,640,12,16,0,0,0,0
15,16,16,16,0,0,17,3,8,13,19,1089,6,1,1,0,0,0
15,17,13,17,6,0,173,4,4,11,19,1086,12,4,0,0,0,0
14,17,14,11,0,0,96,2,3,11,19,1481,6,1,1,0,0,0
13,17,14,17,9,0,192,2,0,13,3,754,10,5,0,0,0,0
10,11,10,15,0,0,98,0,0,13,11,978,9,1,0,1,0,100
15,16,15,16,0,2244,37,9,7,13,19,182,4,1,0,0,0,0
13,17,13,11,1,0,206,5,8,11,11,210,10,1,0,0,0,0
10,17,10,17,6,0,216,0,0,13,19,1481,12,1,0,0,0,0
16,17,10,15,6,2262,168,0,0,13,1,928,12,1,0,0,0,0
15,16,14,16,0,0,167,0,0,13,3,1348,3,3,0,0,0,0
16,11,13,15,0,0,86,9,9,13,11,1424,3,4,0,1,0,0
14,17,14,17,0,0,16,9,9,11,19,125,15,1,0,1,0,63
16,17,10,17,6,0,173,3,3,11,19,1481,12,1,0,0,0,0
15,16,17,16,0,0,36,9,4,13,19,487,11,2,0,0,0,0
16,15,11,12,0,0,114,9,9,13,19,945,9,1,0,0,0,0
11,15,14,11,0,0,168,9,5,13,19,1377,4,2,0,1,0,60
15,17,12,17,9,0,195,0,0,11,19,1156,9,1,0,0,0,0
10,17,10,17,7,1552,71,6,1,13,19,886,9,3,0,0,0,0
14,17,14,10,0,2658,219,3,0,13,19,506,7,1,1,0,0,0
14,17,14,17,8,0,219,1,0,13,19,1277,7,1,0,0,0,0
15,16,15,15,0,2293,168,6,9,11,19,1075,7,1,1,0,0,0
11,17,15,17,9,0,207,0,2,11,19,677,13,3,0,1,0,40
10,17,10,17,2,2658,109,0,0,11,19,784,6,1,1,0,0,0
15,17,15,15,6,2859,199,5,6,11,19,25,12,2,0,0,0,0
16,15,14,15,0,0,17,3,0,13,20,506,2,33,0,0,0,0
16,17,10,17,1,0,86,8,9,11,19,1185,9,1,0,0,0,0
14,17,14,15,1,0,98,9,4,13,11,494,10,3,0,1,0,100
11,17,15,15,0,0,17,9,5,11,11,327,6,1,0,0,0,0
16,11,14,15,0,0,98,0,4,10,19,1481,6,1,1,0,0,0
16,16,15,15,0,0,168,0,0,13,3,628,11,2,0,0,0,0
