u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
16,17,14,13,0,2375.0,193.0,0,0,13,19,1450.0,11.0,5.0,0,0,0,0
10,17,14,17,4,49.0,72.0,9,9,13,19,864.0,20.0,5.0,0,0,0,0
10,17,13,17,2,116.0,218.0,0,0,11,19,694.0,10.0,4.0,0,0,0,0
10,13,10,13,0,143.0,211.0,0,0,12,19,911.0,7.0,5.0,1,1,0,40
11,17,13,17,6,109.0,142.0,9,4,11,19,1344.0,9.0,3.0,0,0,0,0
16,11,15,15,0,75.0,49.0,7,6,11,19,41.0,4.0,3.0,0,0,0,0
16,17,13,17,4,16.0,175.0,2,9,13,19,498.0,6.0,4.0,1,0,0,0
10,17,10,17,8,69.0,146.0,0,0,11,19,1076.0,5.0,5.0,0,0,0,0
16,17,14,17,2,1531.0,206.0,0,0,13,19,716.0,17.0,2.0,0,0,0,0
16,15,11,14,0,145.0,101.0,8,9,11,19,464.0,6.0,1.0,1,0,0,0
10,17,10,11,0,1269.0,162.0,0,0,13,19,898.0,6.0,3.0,1,0,0,0
14,17,10,17,0,2785.0,155.0,0,0,11,19,1138.0,7.0,1.0,1,0,0,0
14,17,10,17,5,138.0,49.0,3,0,13,19,1136.0,9.0,1.0,0,0,0,0
14,17,14,17,2,42.0,57.0,0,9,11,19,493.0,7.0,4.0,1,0,0,0
10,17,15,17,0,128.0,88.0,7,9,11,19,863.0,7.0,5.0,1,1,0,100
15,16,16,16,0,87.0,83.0,7,9,13,19,664.0,1.0,1.0,0,1,0,80
11,11,14,12,0,2.0,68.0,0,8,11,19,1354.0,6.0,2.0,1,0,0,0
10,11,13,11,0,115.0,170.0,0,2,13,19,1418.0,7.0,1.0,1,0,0,0
14,17,14,11,1,64.0,56.0,9,9,11,19,370.0,7.0,3.0,1,0,0,0
11,17,15,17,8,1884.0,201.0,0,5,11,19,668.0,17.0,4.0,0,0,0,0
16,17,10,17,8,106.0,56.0,9,9,11,3,361.0,7.0,2.0,0,0,0,0
15,16,16,16,0,1275.0,175.0,0,9,13,19,1382.0,6.0,4.0,1,0,0,0
14,11,15,12,0,79.0,64.0,2,9,10,19,1443.0,6.0,5.0,1,0,0,0
14,17,14,11,2,138.0,215.0,0,0,13,19,1297.0,9.0,4.0,0,1,0,100
10,17,13,17,7,39.0,41.0,9,9,11,19,1419.0,2.0,5.0,0,0,0,0
10,17,13,17,2,2442.0,167.0,9,9,11,19,843.0,7.0,3.0,1,0,0,0
14,17,13,11,1,139.0,88.0,0,0,11,19,1420.0,8.0,3.0,0,0,0,0
16,15,13,10,0,30.0,200.0,0,0,11,19,1042.0,6.0,6.0,0,0,0,0
14,17,15,17,8,1684.0,170.0,0,0,11,11,823.0,5.0,14.0,0,0,0,0
14,17,14,17,5,38.0,18.0,9,9,11,19,518.0,6.0,4.0,1,0,0,0
16,11,13,11,2,154.0,91.0,0,9,10,19,1455.0,7.0,2.0,1,1,0,100
16,17,13,15,0,128.0,13.0,9,9,13,19,1413.0,6.0,1.0,1,0,0,0
11,17,13,13,0,71.0,95.0,0,0,10,19,280.0,6.0,4.0,1,0,0,0
10,17,13,17,5,13.0,136.0,9,9,11,19,1475.0,19.0,2.0,0,0,0,0
14,17,13,17,3,51.0,51.0,7,4,11,19,645.0,4.0,8.0,0,0,0,0
14,17,14,15,0,81.0,207.0,6,9,11,19,754.0,7.0,3.0,1,0,0,0
15,16,16,16,0,149.0,80.0,1,6,13,19,1196.0,6.0,4.0,0,0,0,0
13,17,14,11,0,17.0,81.0,2,9,11,19,930.0,7.0,2.0,1,0,0,0
10,11,15,11,0,88.0,174.0,0,0,11,19,1471.0,7.0,3.0,1,0,0,0
11,17,13,17,0,113.0,112.0,0,0,10,19,1390.0,7.0,3.0,1,0,0,0
14,17,10,15,0,1203.0,14.0,0,9,12,19,1363.0,7.0,3.0,1,0,0,0
14,17,13,17,5,130.0,78.0,1,4,11,19,25.0,5.0,1.0,0,0,0,0
16,11,14,15,0,86.0,31.0,0,0,13,19,1393.0,4.0,4.0,0,0,0,0
10,17,13,17,0,154.0,94.0,9,9,11,19,946.0,6.0,4.0,1,0,0,0
16,11,10,15,0,3124.0,19.0,0,0,13,19,1244.0,6.0,3.0,0,0,0,0
14,17,14,11,3,94.0,20.0,0,0,13,19,346.0,6.0,1.0,1,1,0,100
10,17,13,15,1,71.0,46.0,6,9,11,19,197.0,6.0,2.0,1,0,0,0
14,17,13,17,4,95.0,135.0,7,9,11,19,546.0,10.0,4.0,0,0,0,0
16,11,14,11,3,61.0,15.0,0,4,13,19,1374.0,4.0,7.0,0,0,0,0
10,17,15,17,4,92.0,95.0,0,0,11,19,696.0,12.0,4.0,0,0,0,0
11,17,13,17,4,46.0,180.0,0,0,10,19,637.0,4.0,5.0,0,0,0,0
15,16,15,16,0,30.0,66.0,0,0,11,19,215.0,19.0,4.0,0,0,0,0
14,17,10,17,2,1145.0,15.0,0,0,11,11,1171.0,6.0,4.0,0,0,0,0
14,17,14,17,7,98.0,111.0,0,1,13,19,1200.0,19.0,4.0,0,0,0,0
16,11,13,11,2,901.0,209.0,2,9,13,19,1073.0,6.0,5.0,1,0,0,0
14,11,13,15,1,76.0,169.0,2,4,11,19,699.0,9.0,2.0,0,0,0,0
16,11,10,11,0,14.0,183.0,0,0,11,19,525.0,1.0,2.0,0,0,0,0
16,17,15,17,6,121.0,144.0,3,9,10,19,826.0,6.0,3.0,1,0,0,0
14,17,14,15,2,140.0,3.0,4,7,13,19,525.0,4.0,7.0,0,0,0,0
16,17,14,13,0,2378.0,16.0,4,9,13,19,907.0,7.0,3.0,1,0,0,0
16,12,13,13,0,134.0,206.0,3,0,11,19,747.0,5.0,4.0,0,0,0,0
11,17,13,11,0,143.0,4.0,1,9,11,19,1396.0,7.0,4.0,1,0,0,0
14,11,13,15,0,147.0,87.0,8,9,11,19,1371.0,6.0,1.0,1,0,0,0
14,11,14,11,8,86.0,175.0,0,6,13,11,609.0,2.0,4.0,0,0,0,0
16,11,13,12,0,62.0,208.0,9,9,13,19,429.0,8.0,2.0,0,0,0,0
15,16,17,16,0,112.0,193.0,0,9,10,19,624.0,6.0,2.0,1,0,0,0
10,17,14,17,5,841.0,171.0,0,9,11,19,884.0,7.0,1.0,1,0,0,0
15,16,16,16,0,2360.0,58.0,0,3,13,19,142.0,7.0,5.0,1,0,0,0
14,17,10,17,5,2207.0,199.0,1,0,13,19,1117.0,4.0,2.0,0,0,0,0
14,17,14,17,4,143.0,88.0,3,9,11,19,1457.0,6.0,2.0,1,0,0,0
11,17,14,17,4,94.0,169.0,0,0,13,19,373.0,16.0,3.0,0,0,0,0
16,17,14,17,6,1267.0,19.0,9,9,11,19,1284.0,7.0,5.0,1,0,0,0
16,17,14,17,0,1208.0,17.0,9,9,11,19,1058.0,7.0,3.0,1,0,0,0
10,17,10,17,3,2621.0,214.0,1,4,13,19,902.0,6.0,2.0,0,0,0,0
10,17,14,17,8,743.0,219.0,8,8,13,19,823.0,9.0,5.0,0,0,0,0
10,17,10,17,3,2868.0,103.0,7,9,13,19,957.0,6.0,4.0,0,0,0,0
10,17,14,17,2,943.0,171.0,0,0,13,19,1005.0,7.0,3.0,0,0,0,0
14,11,14,15,0,126.0,91.0,1,9,11,19,75.0,6.0,2.0,1,1,0,100
16,17,14,17,7,1288.0,4.0,8,8,13,19,178.0,2.0,2.0,0,0,0,0
10,17,13,17,3,98.0,13.0,9,9,11,19,1033.0,12.0,7.0,0,0,0,0
15,16,15,16,0,1193.0,19.0,0,0,13,11,1108.0,2.0,3.0,0,0,0,0
10,17,14,17,5,897.0,52.0,0,0,13,19,755.0,8.0,3.0,0,0,0,0
14,17,13,17,6,135.0,16.0,4,7,11,19,582.0,7.0,4.0,1,0,0,0
14,11,13,11,0,39.0,190.0,0,2,11,19,470.0,9.0,5.0,0,0,0,0
14,17,14,11,0,1391.0,201.0,0,0,10,19,1266.0,16.0,4.0,0,0,0,0
15,17,13,17,4,19.0,98.0,0,9,13,19,740.0,7.0,3.0,1,0,0,0
15,16,16,16,0,3063.0,213.0,1,8,13,19,1210.0,6.0,5.0,1,0,0,0
14,17,13,17,0,127.0,116.0,8,9,13,19,598.0,6.0,2.0,1,0,0,0
11,17,14,17,4,1168.0,17.0,7,9,11,19,1408.0,7.0,2.0,1,0,0,0
15,16,15,16,0,130.0,72.0,4,9,10,19,373.0,7.0,3.0,1,0,0,0
16,17,10,17,7,16.0,15.0,4,4,11,19,1196.0,17.0,4.0,0,0,0,0
14,17,14,11,0,23.0,82.0,0,0,11,19,1225.0,7.0,4.0,1,0,0,0
15,16,16,16,0,111.0,26.0,5,7,13,1,1031.0,12.0,4.0,0,0,0,0
11,17,13,17,5,2557.0,167.0,0,9,13,19,1351.0,10.0,3.0,0,0,0,0
14,17,13,11,2,91.0,173.0,0,0,11,19,727.0,6.0,5.0,0,0,0,0
14,17,14,17,2,145.0,77.0,0,2,13,19,68.0,11.0,48.0,0,0,0,0
15,15,15,13,0,85.0,174.0,0,0,10,19,1042.0,7.0,4.0,1,0,0,0
14,11,10,11,0,108.0,114.0,9,7,13,19,1168.0,12.0,4.0,0,0,0,0
16,17,14,17,3,4.0,113.0,0,0,11,19,1017.0,6.0,3.0,1,0,0,0
14,17,10,11,0,101.0,23.0,3,9,13,19,854.0,12.0,4.0,0,0,0,0
16,11,13,13,0,893.0,44.0,1,3,11,19,1466.0,8.0,2.0,0,0,0,0
10,17,13,17,4,92.0,212.0,0,0,11,19,1435.0,10.0,1.0,0,0,0,0
15,17,13,11,0,62.0,92.0,2,9,11,19,1382.0,7.0,3.0,1,0,0,0
15,17,14,17,5,2768.0,100.0,2,8,13,19,227.0,16.0,4.0,0,0,0,0
11,17,14,11,0,156.0,99.0,0,9,11,19,327.0,7.0,5.0,1,0,0,0
12,15,13,13,0,6.0,14.0,0,6,10,19,1245.0,6.0,3.0,1,0,0,0
14,17,13,13,0,3.0,209.0,9,9,11,19,1477.0,7.0,1.0,1,0,0,0
14,17,15,11,2,153.0,56.0,4,9,11,19,847.0,1.0,4.0,0,0,0,0
14,17,15,17,6,189.0,103.0,0,9,11,19,1269.0,6.0,5.0,1,0,0,0
11,17,13,11,3,2251.0,15.0,4,9,11,19,290.0,7.0,2.0,1,0,0,0
14,17,15,11,0,34.0,93.0,0,4,10,19,258.0,7.0,2.0,1,0,0,0
16,17,14,17,0,128.0,167.0,0,9,13,19,1109.0,7.0,1.0,1,0,0,0
16,17,13,17,2,149.0,29.0,0,0,13,1,1099.0,7.0,10.0,0,0,0,0
14,11,14,11,0,4.0,100.0,0,0,13,19,1274.0,5.0,2.0,0,0,0,0
14,17,10,17,0,2458.0,168.0,0,0,13,19,1176.0,6.0,3.0,1,0,0,0
11,17,15,11,0,16.0,79.0,9,9,10,19,538.0,7.0,4.0,1,0,0,0
11,17,13,15,0,41.0,82.0,0,0,11,13,334.0,7.0,8.0,0,0,0,0
11,17,15,17,8,513.0,26.0,0,1,11,19,81.0,7.0,3.0,1,0,0,0
15,16,16,16,0,103.0,159.0,0,7,11,19,1402.0,7.0,1.0,1,0,0,0
14,17,13,17,0,56.0,125.0,0,5,10,19,1251.0,7.0,4.0,1,1,0,100
10,15,14,13,0,29.0,217.0,0,9,10,19,870.0,7.0,5.0,0,0,0,0
14,17,13,17,4,399.0,169.0,0,0,11,19,549.0,13.0,5.0,0,0,0,0
14,17,14,17,0,2715.0,12.0,8,9,13,19,820.0,7.0,5.0,1,0,0,0
16,15,15,15,0,16.0,81.0,2,9,10,19,87.0,6.0,2.0,1,0,0,0
14,10,14,14,4,157.0,116.0,5,9,13,19,1276.0,13.0,1.0,0,0,0,0
14,17,13,17,8,510.0,168.0,0,0,11,19,770.0,10.0,1.0,0,0,0,0
16,17,13,17,9,2129.0,214.0,0,3,10,19,951.0,10.0,2.0,0,0,0,0
14,17,14,17,5,117.0,30.0,8,9,13,19,82.0,4.0,2.0,0,0,0,0
16,15,15,15,0,134.0,5.0,6,9,11,19,219.0,14.0,5.0,0,0,0,0
15,17,14,17,9,146.0,168.0,0,0,10,19,1422.0,9.0,3.0,0,0,0,0
14,11,13,11,0,27.0,46.0,8,9,13,19,1136.0,20.0,3.0,0,0,0,0
14,17,14,15,2,1701.0,170.0,0,0,10,19,1221.0,6.0,9.0,0,0,0,0
10,17,13,11,2,154.0,173.0,0,0,13,19,1229.0,11.0,1.0,0,0,0,0
16,17,13,11,0,806.0,14.0,9,9,11,19,1073.0,5.0,3.0,0,0,0,0
14,11,14,10,0,108.0,12.0,2,7,10,19,813.0,6.0,3.0,1,0,0,0
10,17,14,11,2,135.0,60.0,9,9,10,19,681.0,6.0,24.0,0,0,0,0
14,17,14,17,2,55.0,54.0,0,4,13,19,1283.0,12.0,3.0,0,0,0,0
15,17,13,11,4,40.0,128.0,2,0,13,19,1387.0,11.0,3.0,0,0,0,0
10,17,13,17,5,95.0,8.0,2,9,11,19,898.0,7.0,3.0,1,0,0,0
15,16,17,16,0,70.0,94.0,0,0,11,19,378.0,7.0,4.0,0,0,0,0
16,17,13,11,5,28.0,99.0,0,1,11,19,915.0,1.0,8.0,0,0,0,0
14,17,14,11,0,75.0,172.0,0,0,13,19,61.0,9.0,4.0,0,0,0,0
10,17,14,15,0,65.0,203.0,9,9,10,19,1417.0,7.0,5.0,1,0,0,0
14,17,14,17,0,91.0,209.0,0,0,13,19,561.0,9.0,3.0,0,0,0,0
14,17,13,17,4,81.0,51.0,8,9,11,19,1314.0,12.0,4.0,0,0,0,0
11,17,14,17,4,50.0,106.0,3,7,13,19,55.0,18.0,5.0,0,0,0,0
11,17,15,11,2,57.0,17.0,8,4,11,19,834.0,12.0,2.0,0,0,0,0
15,17,13,17,2,133.0,56.0,1,9,13,19,1463.0,2.0,2.0,0,0,0,0
14,17,13,10,0,40.0,108.0,6,9,11,19,83.0,7.0,2.0,1,0,0,0
11,11,14,15,0,2639.0,129.0,0,0,13,19,588.0,9.0,3.0,0,0,0,0
16,15,10,13,0,2.0,103.0,6,9,11,19,687.0,5.0,4.0,0,0,0,0
14,17,14,11,0,2349.0,172.0,0,6,11,19,324.0,7.0,4.0,1,0,0,0
10,17,13,17,8,54.0,87.0,2,6,13,13,845.0,1.0,2.0,0,0,0,0
15,16,16,16,0,7.0,9.0,0,6,11,19,523.0,7.0,2.0,1,0,0,0
11,17,14,17,3,45.0,171.0,0,0,13,19,695.0,2.0,3.0,0,0,0,0
15,16,17,16,0,38.0,113.0,0,0,11,19,1077.0,10.0,12.0,0,0,0,0
11,17,13,17,6,152.0,197.0,8,9,11,19,1386.0,7.0,4.0,0,0,0,0
10,17,14,17,0,56.0,219.0,6,8,11,19,896.0,6.0,2.0,1,0,0,0
10,17,14,17,9,843.0,174.0,0,1,13,19,560.0,16.0,4.0,0,0,0,0
14,17,13,17,2,1173.0,22.0,4,8,11,19,550.0,9.0,2.0,0,0,0,0
11,17,13,11,3,1426.0,44.0,0,3,13,2,1362.0,1.0,11.0,0,0,0,0
10,17,15,17,5,101.0,56.0,4,0,11,11,758.0,6.0,2.0,0,0,0,0
15,16,16,16,0,2489.0,4.0,8,9,11,19,371.0,7.0,3.0,1,0,0,0
10,17,14,11,0,114.0,122.0,0,9,11,19,937.0,6.0,3.0,1,0,0,0
16,17,14,17,0,62.0,88.0,0,9,11,19,1000.0,6.0,4.0,1,0,0,0
11,15,14,13,0,1500.0,207.0,9,9,13,19,379.0,15.0,5.0,0,0,0,0
14,15,14,13,0,104.0,119.0,5,9,11,19,548.0,6.0,2.0,1,0,0,0
14,17,13,13,0,0.0,93.0,1,9,10,19,471.0,6.0,1.0,1,0,0,0
10,17,15,10,0,31.0,94.0,1,9,10,19,756.0,7.0,3.0,1,0,0,0
11,17,13,17,2,53.0,46.0,0,0,11,19,862.0,9.0,3.0,0,0,0,0
16,11,15,15,0,38.0,21.0,5,9,11,19,71.0,7.0,2.0,0,0,0,0
15,16,16,16,0,1854.0,101.0,0,9,11,19,944.0,6.0,3.0,1,0,0,0
16,11,10,11,7,60.0,96.0,7,9,10,19,378.0,6.0,3.0,1,0,0,0
14,15,13,10,0,139.0,2.0,2,9,10,19,531.0,7.0,1.0,1,0,0,0
14,17,13,17,0,91.0,16.0,7,1,12,19,689.0,16.0,1.0,0,0,0,0
14,11,13,13,0,2934.0,170.0,4,9,13,19,130.0,9.0,2.0,0,0,0,0
16,17,10,15,1,64.0,83.0,0,8,11,19,1426.0,7.0,5.0,1,0,0,0
10,17,13,17,2,112.0,19.0,4,9,13,19,1452.0,7.0,1.0,1,0,0,0
10,17,15,17,6,67.0,88.0,1,4,12,13,824.0,7.0,3.0,0,0,0,0
14,11,14,15,4,106.0,178.0,0,8,13,19,33.0,2.0,3.0,0,1,0,60
14,17,10,15,0,326.0,172.0,0,0,13,19,1141.0,6.0,3.0,0,0,0,0
10,17,13,17,9,2461.0,172.0,0,0,11,16,1092.0,7.0,4.0,0,0,0,0
11,17,14,11,0,2591.0,171.0,0,0,13,11,1367.0,9.0,3.0,0,0,0,0
14,17,14,11,3,25.0,180.0,9,9,10,19,1128.0,7.0,4.0,0,0,0,0
11,17,13,17,4,84.0,84.0,6,9,10,19,609.0,6.0,5.0,1,0,0,0
14,17,13,17,8,78.0,136.0,9,9,11,19,816.0,2.0,9.0,0,0,0,0
16,17,14,17,9,1524.0,156.0,6,9,13,19,1009.0,2.0,11.0,0,0,0,0
11,11,13,15,0,120.0,210.0,0,0,11,19,870.0,8.0,4.0,0,0,0,0
14,17,13,15,0,141.0,57.0,9,9,10,19,72.0,7.0,4.0,1,0,0,0
14,17,13,17,3,1354.0,58.0,0,1,11,19,1284.0,7.0,4.0,1,0,0,0
15,16,16,16,0,50.0,121.0,4,8,13,19,1168.0,13.0,3.0,0,0,0,0
14,17,14,11,0,74.0,201.0,0,0,13,19,471.0,20.0,1.0,0,0,0,0
16,15,10,12,0,129.0,58.0,9,9,10,19,1245.0,7.0,3.0,1,0,0,0
11,17,13,17,0,1574.0,150.0,9,9,11,19,672.0,7.0,2.0,1,0,0,0
14,17,15,17,0,129.0,94.0,0,0,10,19,519.0,6.0,5.0,1,0,0,0
15,16,15,16,0,827.0,149.0,0,0,11,11,331.0,1.0,5.0,0,0,0,0
14,11,13,11,3,1593.0,150.0,9,9,11,19,577.0,9.0,2.0,0,0,0,0
16,17,13,13,0,101.0,99.0,0,5,13,19,1479.0,7.0,2.0,1,0,0,0
14,17,14,15,0,13.0,134.0,0,5,13,19,541.0,6.0,10.0,0,0,0,0
15,16,17,16,0,116.0,87.0,7,9,11,19,919.0,6.0,2.0,1,0,0,0
16,10,11,10,0,157.0,168.0,0,0,13,19,631.0,11.0,5.0,0,0,0,0
11,17,13,17,0,64.0,98.0,0,0,11,19,361.0,7.0,5.0,0,1,0,0
10,11,14,12,0,108.0,139.0,9,9,13,11,253.0,12.0,6.0,0,0,0,0
15,16,17,16,0,50.0,97.0,0,0,11,19,1408.0,7.0,7.0,0,0,0,0
16,17,11,17,5,193.0,203.0,0,0,11,19,661.0,10.0,17.0,0,0,0,0
11,17,15,17,7,114.0,3.0,8,9,10,19,1345.0,6.0,5.0,1,0,0,0
10,17,13,11,4,0.0,57.0,6,9,11,19,1442.0,17.0,4.0,0,0,0,0
14,17,13,17,4,131.0,139.0,6,5,11,19,707.0,8.0,5.0,0,1,0,20
10,17,14,17,3,84.0,116.0,0,8,10,19,770.0,6.0,2.0,0,0,0,0
16,17,15,11,0,2565.0,121.0,0,0,11,19,1477.0,16.0,4.0,0,0,0,0
16,17,13,17,0,2250.0,30.0,8,9,13,19,975.0,9.0,3.0,0,1,0,100
16,17,14,15,0,900.0,209.0,9,9,13,19,1482.0,7.0,5.0,1,0,0,0
14,17,14,17,3,139.0,84.0,0,0,11,19,595.0,6.0,5.0,1,0,0,0
14,17,10,17,7,45.0,76.0,0,9,14,19,196.0,7.0,3.0,1,0,0,0
10,17,13,17,7,156.0,1.0,1,9,12,11,866.0,2.0,6.0,0,0,0,0
11,11,15,13,0,16.0,108.0,6,9,11,19,847.0,7.0,1.0,1,0,0,0
10,17,13,17,0,136.0,96.0,9,8,11,19,451.0,7.0,3.0,0,0,0,0
15,15,14,15,0,3091.0,166.0,0,0,11,19,1344.0,7.0,1.0,1,0,0,0
10,17,13,11,4,13.0,66.0,2,9,11,19,1458.0,7.0,3.0,1,0,0,0
14,15,14,13,0,44.0,105.0,1,1,11,19,1260.0,7.0,5.0,1,0,0,0
16,17,14,12,0,72.0,5.0,0,0,11,19,51.0,6.0,2.0,1,0,0,0
16,15,11,10,0,126.0,50.0,6,3,11,19,1096.0,12.0,8.0,0,0,0,0
14,17,10,17,2,2368.0,189.0,0,4,13,19,1166.0,4.0,2.0,0,0,0,0
14,17,15,13,0,2093.0,173.0,0,0,11,19,574.0,7.0,3.0,0,0,0,0
13,17,13,17,5,83.0,219.0,9,9,11,19,1324.0,5.0,17.0,0,0,0,0
11,17,14,17,0,104.0,74.0,0,0,13,19,1397.0,10.0,4.0,0,0,0,0
11,17,15,17,5,693.0,168.0,0,0,11,19,1383.0,7.0,3.0,0,0,0,0
11,17,14,17,0,139.0,175.0,4,8,13,19,619.0,7.0,2.0,0,0,0,0
10,11,15,12,0,44.0,212.0,6,9,11,19,962.0,6.0,1.0,1,0,1,0
15,16,15,16,0,3.0,166.0,9,9,13,20,649.0,6.0,34.0,0,0,0,0
16,11,15,15,0,6.0,63.0,0,0,11,19,1078.0,7.0,4.0,1,0,0,0
14,11,13,15,0,1702.0,62.0,0,0,11,19,715.0,6.0,9.0,0,0,0,0
11,17,14,17,6,89.0,167.0,0,6,13,19,1362.0,15.0,3.0,0,0,0,0
14,17,15,11,1,151.0,217.0,2,9,11,19,480.0,9.0,2.0,0,0,0,0
11,17,15,17,7,150.0,18.0,7,9,11,19,1354.0,9.0,3.0,0,0,0,0
15,16,15,16,0,1579.0,153.0,3,9,11,19,1007.0,13.0,5.0,0,0,0,0
16,17,15,17,4,1441.0,208.0,0,0,11,11,1474.0,3.0,2.0,0,0,0,0
10,11,13,10,0,119.0,73.0,0,9,10,19,782.0,7.0,2.0,1,0,0,0
14,17,14,17,0,112.0,211.0,0,6,13,19,1101.0,7.0,4.0,1,0,0,0
14,17,14,17,4,104.0,99.0,0,0,13,19,46.0,16.0,5.0,0,0,0,0
15,16,16,16,0,114.0,146.0,9,9,11,19,1207.0,6.0,4.0,1,0,0,0
15,16,15,16,0,144.0,181.0,0,0,11,19,1248.0,7.0,5.0,1,0,0,0
16,11,14,11,1,102.0,35.0,0,0,13,19,1000.0,4.0,2.0,0,0,0,0
16,11,14,11,0,59.0,110.0,4,1,13,19,1042.0,2.0,1.0,0,0,0,0
16,17,14,17,3,86.0,60.0,3,2,13,19,1478.0,16.0,2.0,0,0,0,0
14,17,15,17,8,1627.0,215.0,0,0,11,7,542.0,8.0,1.0,0,0,0,0
10,17,10,17,9,94.0,54.0,0,0,11,19,963.0,11.0,5.0,0,0,0,0
11,17,13,17,0,161.0,167.0,0,9,11,19,603.0,7.0,5.0,1,0,0,0
14,17,15,17,4,24.0,96.0,0,0,10,19,1289.0,7.0,2.0,1,0,0,0
10,17,13,17,6,850.0,167.0,0,1,11,19,1020.0,1.0,2.0,0,0,0,0
11,17,15,11,3,126.0,13.0,3,9,10,19,1365.0,7.0,3.0,1,0,0,0
14,11,10,11,0,114.0,43.0,1,1,11,19,185.0,19.0,2.0,0,0,0,0
10,10,13,10,0,54.0,191.0,7,8,11,17,864.0,12.0,2.0,0,1,0,100
14,17,12,17,5,736.0,70.0,9,9,11,19,787.0,7.0,2.0,1,0,0,0
15,16,15,16,0,1441.0,200.0,0,0,12,19,1228.0,16.0,3.0,0,0,0,0
15,16,16,16,0,1620.0,156.0,0,8,11,19,1392.0,6.0,1.0,1,0,0,0
15,16,16,16,0,156.0,215.0,9,9,13,19,1222.0,17.0,3.0,0,0,0,0
14,11,13,11,0,3074.0,117.0,0,3,12,19,838.0,17.0,3.0,0,0,0,0
16,17,14,17,4,63.0,187.0,9,9,13,19,179.0,10.0,3.0,0,0,0,0
15,15,14,10,0,1840.0,202.0,1,0,11,19,1210.0,7.0,1.0,1,0,0,0
14,17,15,17,5,525.0,211.0,0,0,11,19,465.0,11.0,3.0,0,0,0,0
16,17,13,17,2,76.0,2.0,2,9,11,19,939.0,7.0,4.0,1,0,0,0
14,11,10,15,0,1154.0,174.0,1,4,11,19,184.0,12.0,1.0,0,0,0,0
14,17,14,17,5,1601.0,173.0,0,9,13,19,1407.0,7.0,3.0,1,0,0,0
15,16,17,16,0,29.0,103.0,2,0,12,19,491.0,2.0,8.0,0,0,0,0
16,17,11,15,0,83.0,116.0,4,9,11,19,933.0,7.0,3.0,1,0,0,0
16,17,13,17,4,11.0,95.0,2,9,11,19,1425.0,5.0,1.0,0,0,0,0
16,11,13,15,0,64.0,92.0,2,9,13,19,75.0,19.0,1.0,0,0,0,0
10,17,14,11,0,1805.0,105.0,0,0,13,19,947.0,7.0,4.0,1,0,0,0
14,17,10,11,0,2775.0,168.0,7,9,13,19,194.0,7.0,5.0,1,1,0,40
14,11,14,15,0,16.0,61.0,0,9,11,19,578.0,6.0,1.0,1,0,0,0
11,11,14,15,0,623.0,173.0,2,7,13,19,329.0,7.0,3.0,1,0,0,0
14,17,14,11,0,1350.0,210.0,1,9,13,16,571.0,5.0,2.0,0,0,0,0
12,17,14,17,2,134.0,105.0,4,7,13,19,118.0,10.0,2.0,0,0,0,0
14,17,13,17,7,156.0,148.0,0,0,13,19,83.0,6.0,2.0,1,0,0,0
10,17,13,11,0,55.0,77.0,3,9,11,19,1037.0,6.0,4.0,1,0,0,0
