u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
15,16,16,16,0,0,10,0,0,13,11,1243,7,1,0,0,0,0
16,17,13,17,6,0,216,2,2,11,19,509,5,7,0,0,0,0
16,17,13,17,5,0,65,2,0,11,13,1481,1,5,0,0,0,0
16,17,13,17,8,0,86,0,3,13,19,1361,1,16,0,0,0,0
15,16,13,16,0,0,0,2,7,11,19,916,9,4,0,0,0,0
10,17,10,17,3,0,211,0,1,13,19,903,1,1,0,0,0,0
15,16,17,16,0,0,153,0,3,12,19,1123,6,1,1,0,0,0
12,11,13,12,0,0,157,0,0,10,19,1136,6,1,1,0,0,0
14,17,13,11,4,2831,199,0,0,13,19,565,10,33,0,0,0,80
10,17,11,17,0,0,102,0,0,13,19,327,10,1,1,0,0,0
16,17,13,12,0,0,96,0,0,10,19,1136,10,5,1,0,0,0
11,17,13,11,0,3139,195,9,9,11,19,220,9,1,0,0,0,100
15,16,16,16,0,2249,98,3,2,13,19,619,9,1,0,0,0,0
13,11,13,13,0,0,157,3,9,13,19,998,6,1,1,0,0,0
11,14,13,10,0,0,63,9,7,11,19,1088,9,2,0,0,0,0
10,17,14,17,3,0,80,2,1,13,19,1362,4,5,0,0,0,0
10,17,13,11,0,0,78,6,9,11,19,282,6,1,1,0,0,0
11,15,13,15,0,2543,205,4,6,11,19,571,7,1,1,0,0,0
16,11,13,11,2,0,173,0,0,11,13,705,9,10,0,0,0,0
11,11,13,11,0,0,199,2,9,13,19,1104,7,1,1,0,0,0
15,16,13,16,0,0,171,0,0,11,16,125,3,5,0,0,0,0
16,17,14,17,5,0,171,0,0,13,19,1086,1,1,0,0,0,0
11,17,13,17,9,0,98,2,5,13,19,1193,9,5,0,0,0,0
14,17,13,17,0,1903,58,0,0,11,19,320,4,1,0,0,0,0
15,16,16,16,0,0,108,0,9,11,19,929,10,1,0,1,1,100
10,13,13,15,0,0,108,5,9,13,19,719,20,1,1,0,0,0
11,17,14,17,2,0,199,2,0,13,19,916,10,5,0,0,0,0
14,17,13,17,2,0,173,9,9,11,19,220,9,1,0,0,0,0
15,11,13,13,0,0,209,0,0,11,19,19,4,2,0,0,0,0
11,17,13,17,5,0,44,0,1,11,19,1403,9,3,0,0,0,0
11,17,13,17,4,777,75,0,3,13,19,1432,7,1,0,0,0,0
14,17,14,17,5,870,171,0,0,13,19,1136,10,5,0,1,0,100
16,17,10,11,0,0,78,6,9,10,19,26,6,1,1,0,0,0
14,17,13,17,7,0,65,0,0,10,11,1277,5,1,0,0,0,0
14,11,13,15,0,0,155,5,9,10,19,640,7,1,1,0,0,0
14,17,13,17,8,879,134,0,0,14,3,282,5,10,0,0,0,0
10,13,13,17,9,0,12,7,9,11,19,1025,9,1,0,0,0,0
10,11,13,11,0,0,173,0,9,13,19,565,7,1,1,0,0,0
10,15,14,13,0,0,216,0,0,13,16,929,1,10,0,0,0,0
10,17,11,17,0,0,98,0,9,10,19,327,6,1,1,0,0,0
11,17,13,17,3,0,51,6,2,11,19,929,11,1,0,0,0,0
10,17,15,11,0,0,108,2,9,11,19,327,6,1,0,0,0,0
11,17,13,11,0,1222,157,0,1,11,19,1223,8,1,0,0,0,0
15,16,16,16,0,2388,219,0,2,13,19,945,9,1,0,0,0,95
11,17,13,17,4,566,199,4,6,13,19,565,7,1,0,0,0,0
14,17,14,17,5,0,188,1,5,13,19,943,8,1,0,0,0,0
14,17,13,10,0,0,108,4,9,10,19,1086,6,1,0,0,0,0
16,11,13,12,0,1470,112,0,7,12,7,903,9,2,0,0,0,0
10,17,13,17,5,0,49,0,9,13,19,736,2,18,0,0,0,0
15,16,16,16,0,476,199,0,0,13,19,1243,11,1,0,0,0,0
15,17,12,17,9,0,216,0,2,13,19,1156,2,1,0,0,0,0
11,12,13,11,0,3093,199,3,9,13,19,998,9,1,0,0,0,0
11,17,13,17,6,0,199,0,3,13,19,327,2,10,0,0,0,0
16,17,13,17,3,2018,109,0,0,11,19,56,7,1,0,0,0,0
16,17,16,17,4,0,195,2,1,13,19,108,7,1,0,0,0,0
14,17,14,17,0,683,44,2,4,13,19,565,7,1,1,0,0,0
10,17,13,17,8,0,119,0,1,13,19,1265,2,17,0,0,0,0
11,11,13,15,0,0,16,9,9,11,11,1104,9,2,0,0,0,0
16,17,15,17,4,0,57,6,9,11,11,1025,4,1,0,1,0,40
11,11,13,12,0,0,112,0,6,10,19,167,7,1,1,1,0,100
16,17,13,17,8,0,85,2,0,11,11,822,9,2,0,0,0,0
10,11,13,15,2,0,137,4,9,11,19,735,9,1,0,0,0,0
11,17,14,17,5,0,199,5,3,13,19,327,7,1,0,0,0,0
16,17,13,17,6,0,171,0,0,14,19,736,8,5,0,0,0,0
10,11,13,10,0,214,205,6,2,11,19,1088,7,1,0,0,0,0
10,16,15,16,0,0,78,9,9,11,19,978,9,1,0,1,0,100
11,17,13,17,5,0,39,9,9,11,19,565,9,3,0,0,0,0
10,17,13,15,0,2859,199,4,7,13,19,565,7,1,0,0,0,0
14,17,14,17,0,215,199,4,6,13,19,93,7,1,1,0,0,0
11,11,14,13,0,199,44,0,2,12,19,1403,12,27,0,0,0,0
14,11,10,17,6,0,79,4,0,14,3,784,1,9,0,0,0,0
16,17,14,17,8,2249,16,0,0,13,19,369,7,21,0,0,0,0
11,17,13,17,5,2371,199,6,9,13,19,1377,7,1,0,0,0,0
14,17,10,17,8,1463,202,0,0,11,19,1136,9,1,0,1,0,100
11,17,14,17,4,0,71,6,2,11,19,184,7,1,0,1,0,0
14,14,10,16,0,0,104,2,9,11,19,1432,9,1,1,0,0,0
10,13,13,13,0,0,108,6,9,11,19,685,9,1,0,0,0,0
15,16,16,16,0,0,199,2,2,13,19,1089,1,1,1,0,0,0
11,11,15,13,0,0,44,8,7,13,19,1278,11,1,0,0,0,0
11,17,13,17,9,0,78,0,9,10,19,211,4,1,1,0,0,0
14,17,13,17,8,2032,168,0,2,13,12,1377,7,26,0,0,0,0
11,17,13,11,0,0,16,8,9,11,19,1474,13,2,0,1,0,60
16,11,14,11,4,2158,199,0,9,13,11,678,9,1,0,0,0,0
11,17,13,17,5,0,199,1,2,11,11,874,5,20,0,0,0,0
11,17,13,17,7,0,98,8,9,11,19,934,6,1,0,1,0,100
14,17,14,13,0,0,219,6,0,13,19,506,7,1,0,0,0,0
11,17,13,17,5,0,44,4,6,13,19,565,1,1,0,0,0,0
11,17,13,17,3,0,199,4,7,13,19,822,5,1,0,0,0,0
11,11,13,13,0,2301,39,0,0,11,19,1231,9,1,0,0,0,0
15,11,13,15,0,0,98,4,9,11,19,335,7,1,1,0,0,0
10,15,10,15,0,0,78,0,0,14,3,1403,9,1,1,0,0,0
14,11,13,14,0,0,65,2,9,10,19,1277,6,1,1,1,0,100
16,17,11,11,0,0,173,4,9,10,19,1290,7,1,1,1,0,80
10,17,14,17,5,0,123,0,0,14,16,565,1,5,0,0,0,0
11,17,13,17,4,0,112,2,9,11,19,735,4,1,1,0,0,0
15,17,14,17,4,777,172,0,0,13,19,1432,7,1,0,0,0,0
14,17,13,12,0,98,199,0,7,11,19,1243,7,1,1,0,0,0
14,17,14,17,2,0,44,1,2,11,19,327,7,1,0,0,0,0
10,17,13,17,5,1139,141,0,3,13,19,506,7,1,1,0,0,0
10,11,14,11,0,0,219,4,9,13,19,1440,6,1,1,0,0,0
11,11,13,12,0,0,104,9,9,11,19,848,6,11,0,0,0,0
14,11,13,13,0,0,218,0,4,10,19,848,13,1,1,0,0,0
15,16,17,16,0,0,44,0,9,11,19,1363,9,1,0,1,0,0
11,17,13,17,6,0,78,9,9,13,19,1481,4,1,0,0,0,0
10,17,11,17,8,0,57,0,6,10,19,1481,7,1,1,0,0,0
14,17,13,11,0,3183,102,6,6,13,19,293,7,1,0,0,0,0
11,17,14,17,8,0,216,0,0,13,19,1277,1,6,0,0,0,0
10,17,13,15,9,0,199,2,3,11,19,327,3,2,0,0,0,0
14,17,14,11,0,0,173,4,8,13,19,1474,7,1,1,0,0,0
15,15,15,15,0,0,137,7,9,10,19,1391,7,1,1,0,0,0
10,17,13,17,6,0,16,0,9,13,19,998,10,5,0,0,0,0
11,17,13,17,9,0,44,0,6,13,19,1205,7,2,0,0,0,0
14,17,14,17,0,0,219,4,6,13,19,565,7,1,0,0,0,0
13,17,13,11,0,0,205,0,0,10,19,1277,6,1,1,0,0,0
14,17,14,17,7,0,207,6,6,13,19,735,9,9,0,0,0,0
11,11,13,11,0,0,78,2,1,11,19,859,6,1,1,1,0,100
15,11,13,12,0,0,119,0,2,12,19,1123,9,1,1,0,0,0
10,17,14,17,5,0,63,0,3,12,19,903,1,1,0,0,0,0
15,16,17,16,0,98,191,9,9,11,19,1075,9,1,0,1,0,100
14,17,13,17,9,0,206,4,1,11,19,1277,4,8,0,0,0,0
10,11,14,11,0,0,104,0,9,11,19,565,7,1,1,0,0,0
10,17,14,14,0,0,109,0,3,13,19,506,7,1,1,0,0,0
14,11,13,13,0,0,219,6,9,13,19,565,13,1,0,1,0,80
11,17,13,17,5,879,171,2,0,13,19,327,4,8,0,0,0,0
13,11,13,11,0,0,206,0,9,10,19,1291,6,1,0,0,0,0
15,11,13,11,0,0,169,4,7,13,19,1185,9,1,0,0,0,0
10,17,13,17,8,879,171,0,0,13,7,1277,4,1,0,0,0,0
11,17,13,17,1,1494,16,5,7,13,19,1361,12,3,0,0,0,0
11,17,13,13,1,0,17,1,3,13,19,565,7,1,1,0,0,0
14,17,13,17,5,0,98,5,9,10,19,1319,6,1,1,0,0,0
10,17,13,17,0,0,206,6,9,10,19,26,6,1,1,1,0,60
14,17,13,17,0,1344,155,0,0,14,19,211,18,1,1,0,0,0
14,17,13,17,6,68,136,0,0,13,19,473,9,1,0,1,0,0
14,17,14,17,5,0,131,3,9,13,19,1377,6,1,0,0,0,0
14,17,13,17,4,0,44,0,6,11,19,506,7,1,1,0,0,0
14,17,14,15,0,0,218,1,9,13,19,1290,7,1,1,0,0,0
16,17,11,17,5,0,207,2,6,13,19,369,18,7,0,0,0,0
14,17,13,17,7,0,44,6,7,13,19,1097,7,1,0,1,0,60
14,17,13,10,0,215,173,0,4,13,19,196,7,1,1,0,0,0
11,17,13,11,0,670,199,2,7,13,19,93,7,1,1,0,0,0
14,17,13,17,2,0,100,4,3,13,19,1087,2,5,0,0,0,0
14,17,11,17,8,744,199,5,9,13,19,565,7,1,1,0,0,0
16,17,12,11,9,0,155,0,0,12,19,841,9,23,0,0,0,0
11,17,13,17,4,0,199,0,3,11,19,73,7,1,1,0,0,0
16,11,13,11,0,0,0,4,9,13,19,1217,19,2,0,0,0,0
11,17,13,17,0,0,44,4,9,11,19,210,6,1,1,0,0,0
14,17,13,11,8,0,10,4,7,11,19,565,5,1,0,0,0,0
10,17,13,17,2,0,168,0,1,14,17,822,12,4,0,0,0,0
10,17,14,17,5,2305,168,0,3,11,19,167,7,55,0,0,0,40
15,16,16,16,0,0,116,4,9,13,19,1123,9,1,0,0,0,0
10,17,14,15,0,214,219,0,6,13,19,1474,7,1,1,1,0,0
11,13,13,10,0,0,131,4,9,11,19,1444,9,1,1,0,0,0
10,17,13,17,6,2493,189,0,0,13,19,381,7,1,0,1,0,100
12,11,10,10,0,0,219,0,9,13,19,945,3,1,1,0,0,0
10,15,13,17,0,0,78,0,0,14,6,1277,3,2,0,0,0,0
10,17,13,17,6,0,8,3,9,10,19,93,6,1,1,1,0,20
10,15,13,13,0,0,173,6,9,10,19,24,6,1,1,0,0,0
16,17,13,11,0,0,57,0,9,11,19,14,7,1,1,0,0,0
14,17,13,17,8,0,108,9,9,13,19,1194,18,2,0,0,0,0
10,11,13,10,0,0,98,0,9,11,19,327,6,1,1,0,0,0
14,17,14,15,0,0,199,2,9,13,19,903,7,1,1,0,0,0
14,17,10,11,0,0,17,8,9,11,19,998,9,1,0,1,0,100
11,17,14,11,0,1674,199,3,9,13,19,1194,7,1,1,0,0,0
11,17,13,11,0,0,44,7,7,11,19,565,6,2,0,0,0,0
11,17,13,11,0,0,112,6,9,11,19,506,13,1,0,0,0,0
11,17,13,17,6,0,81,0,1,11,19,1277,4,9,0,0,0,0
10,11,13,10,0,0,112,9,9,13,19,1123,13,1,1,0,0,0
14,12,13,11,0,0,131,9,9,11,19,1363,6,1,0,1,0,100
11,17,15,11,0,0,57,4,3,11,19,182,7,1,1,0,0,0
10,17,13,17,6,0,20,6,4,12,19,293,9,1,0,1,0,80
16,17,10,17,2,0,119,2,4,11,19,736,9,18,0,0,0,0
11,17,13,11,0,0,157,2,9,11,19,327,7,1,1,0,0,0
13,17,13,17,5,0,206,2,0,11,19,509,1,5,0,0,0,0
14,17,14,17,8,0,219,1,9,13,19,565,7,1,1,0,0,0
11,11,13,15,0,2859,114,2,9,13,19,327,9,1,0,0,0,0
14,11,14,11,0,1593,191,0,6,13,19,1474,7,1,1,0,0,0
14,17,10,10,0,0,51,6,9,12,19,881,13,1,0,1,0,80
10,17,13,17,6,0,44,2,2,14,19,210,19,1,0,1,0,60
11,15,13,11,0,0,199,7,7,11,19,1403,9,1,0,0,0,0
14,11,13,17,0,0,98,4,9,11,19,739,6,1,1,0,0,0
16,17,10,17,5,0,85,8,2,11,11,274,18,1,0,1,0,100
14,17,14,17,0,2388,193,4,3,13,19,565,7,1,0,0,0,0
15,17,13,17,0,2103,78,0,9,11,19,1363,7,1,0,0,0,0
11,17,13,17,0,879,143,2,4,13,19,1440,7,1,1,0,0,0
13,17,13,17,8,0,216,2,7,12,11,565,1,5,0,0,0,0
11,17,11,17,0,0,169,2,9,12,19,842,7,1,1,0,0,0
14,17,13,15,4,744,16,2,7,11,19,1408,13,1,0,0,0,0
15,17,13,17,5,0,57,0,3,11,19,1474,15,13,0,0,0,0
10,11,14,13,0,0,151,0,0,13,17,1482,1,3,0,1,0,0
10,17,13,17,5,0,27,4,0,11,9,1250,3,5,0,0,0,0
11,17,13,17,7,0,51,1,7,11,19,1408,7,1,1,0,0,0
11,17,14,17,7,0,112,0,6,10,19,847,6,1,1,0,0,0
15,17,16,17,0,98,39,2,9,13,19,210,7,1,1,0,0,0
15,16,16,16,0,2684,199,2,9,13,19,1243,9,1,0,0,0,0
13,17,13,17,7,0,168,1,3,10,19,903,6,1,1,0,0,0
14,11,15,11,0,0,10,0,9,11,19,1403,7,1,1,1,0,100
11,17,13,17,5,0,144,2,0,11,19,719,10,2,0,0,0,0
14,11,13,11,0,0,199,2,9,10,19,591,6,1,1,1,0,100
13,17,10,17,6,0,39,0,3,11,19,274,9,9,0,0,0,0
14,17,14,11,0,0,199,6,0,13,19,565,5,9,0,1,0,0
10,11,13,15,0,2182,128,4,5,13,19,565,7,1,1,0,0,0
14,17,10,17,9,2244,25,0,0,11,7,1244,9,63,0,0,0,0
16,17,13,11,0,0,199,2,6,13,19,1377,9,1,0,0,0,0
10,17,13,17,1,1674,206,1,2,13,19,27,4,2,0,0,0,0
15,16,13,16,0,0,112,6,9,10,19,1403,6,1,1,0,0,0
10,17,13,15,9,0,219,0,0,11,16,1277,3,6,0,0,0,0
11,17,14,17,5,0,44,3,2,13,19,1377,4,1,1,0,0,0
11,11,13,15,0,0,17,0,6,14,19,565,7,1,1,0,0,0
16,11,13,15,0,0,104,8,9,10,19,1482,6,1,1,1,0,100
16,11,10,11,0,0,173,4,9,13,19,73,7,1,0,0,0,0
13,17,14,17,7,0,62,2,1,10,19,998,6,1,1,0,0,0
16,17,13,17,5,2383,199,0,0,11,16,93,1,20,0,0,0,0
10,17,13,17,6,0,199,0,4,11,19,1086,4,12,0,0,0,0
15,17,15,17,0,0,116,0,4,10,19,1363,6,1,1,1,0,60
10,12,14,11,0,1718,105,0,9,12,19,927,7,1,1,0,0,0
11,17,13,13,0,1344,16,4,9,11,19,778,7,1,1,1,0,100
10,17,13,17,6,0,108,9,9,11,19,929,10,1,0,0,0,0
10,17,10,17,0,0,37,8,9,13,19,648,27,1,0,0,0,80
10,17,13,17,3,0,8,6,7,11,19,1123,9,1,0,0,0,0
10,11,10,11,0,0,94,0,0,14,12,929,1,15,0,0,0,0
10,11,13,15,0,0,173,4,9,13,19,943,7,1,1,0,0,0
14,17,13,17,0,0,96,0,6,11,19,327,7,1,1,0,0,0
11,17,13,11,2,0,171,0,0,13,20,998,3,5,0,0,0,0
11,17,13,17,4,0,25,6,9,11,19,292,4,1,0,0,0,0
10,17,14,17,2,879,199,0,0,13,19,73,1,1,0,0,0,0
10,15,13,13,0,0,168,0,0,13,7,848,3,1,0,0,0,0
11,17,13,17,5,670,128,6,9,11,19,1361,4,2,0,0,0,0
16,10,14,17,8,337,168,0,0,13,19,132,7,1,0,0,0,0
14,11,14,11,0,0,20,4,9,13,19,1050,7,4,0,0,0,0
11,17,13,17,8,1488,199,0,0,13,19,184,10,1,0,0,0,0
10,17,13,11,0,2543,112,2,9,13,19,1474,7,1,1,0,0,0
10,17,13,17,9,0,78,0,9,10,19,1363,6,1,1,0,0,0
10,17,13,17,6,0,140,0,6,11,19,1474,6,1,1,0,0,0
10,17,11,17,5,0,171,0,0,13,19,1403,1,2,0,0,0,0
10,17,14,17,5,0,157,7,9,11,19,26,6,1,1,0,0,0
14,17,13,17,0,0,44,7,9,10,19,705,6,1,1,0,0,0
11,11,13,10,0,0,108,9,9,11,11,881,6,1,1,1,0,100
11,17,14,11,9,0,157,6,1,10,19,565,4,1,1,1,0,100
15,11,10,16,0,0,86,4,2,14,11,640,1,5,0,0,0,0
10,15,15,11,0,0,78,7,9,10,19,1391,6,1,1,0,0,0
14,17,14,11,0,2158,218,7,6,13,19,565,7,1,1,0,0,0
10,11,16,10,0,0,128,6,9,10,19,519,6,1,1,0,0,0
15,17,11,17,0,0,195,2,9,10,19,487,7,7,1,0,0,0
11,12,14,11,0,2780,0,2,7,13,19,327,7,1,0,0,0,0
11,13,13,17,0,0,86,9,9,13,19,220,11,3,0,0,0,0
11,11,13,13,0,2388,112,6,9,13,19,1391,13,1,0,0,0,0
16,11,13,11,0,0,104,6,9,11,19,1290,7,1,1,1,0,100
15,16,16,16,0,0,100,9,9,13,19,197,9,1,0,0,0,0
15,16,16,16,0,0,98,0,2,13,19,487,9,1,0,0,0,0
16,17,13,17,7,3093,109,1,2,11,19,1391,18,1,0,0,0,0
11,17,14,17,0,0,112,2,9,13,19,210,7,1,1,0,0,0
10,15,13,15,0,0,78,0,9,11,19,1185,3,1,0,0,0,0
14,17,14,17,6,2511,17,0,0,13,16,1185,1,12,0,0,0,0
15,16,16,16,0,0,59,2,0,13,19,619,4,2,0,0,0,0
14,17,14,11,1,0,80,2,6,13,19,1123,20,1,0,0,0,0
11,11,14,11,0,2158,219,8,9,13,19,1319,11,1,0,1,0,100
15,11,13,15,0,0,195,2,7,11,19,1348,20,1,0,0,0,0
15,17,12,17,9,0,195,1,9,11,19,509,4,1,0,0,0,0
14,11,13,11,3,0,152,5,9,12,19,1185,1,1,1,0,0,0
16,17,13,17,8,1463,44,6,2,11,19,998,9,1,0,1,0,0
11,17,13,17,6,0,102,2,0,13,19,778,10,2,0,0,0,0
14,13,13,14,0,26,78,4,9,10,19,1244,15,1,1,1,0,0
14,17,10,17,8,1903,199,6,5,13,19,1474,7,1,0,0,0,0
14,17,14,11,0,744,112,7,9,13,19,1474,7,1,1,0,0,0
15,16,16,16,0,0,199,0,9,10,19,1348,6,1,1,0,0,0
14,17,14,17,6,0,112,0,9,10,19,274,6,1,1,0,0,0
11,13,13,15,0,0,114,2,9,13,11,929,13,1,0,0,0,0
11,17,13,17,7,1674,168,0,5,13,19,565,8,1,0,0,0,0
11,11,13,15,0,0,109,3,9,11,14,320,7,1,1,0,0,0
10,17,10,17,5,0,63,0,0,13,19,1185,8,1,0,0,0,0
11,11,13,11,0,0,44,6,9,11,19,167,6,1,1,0,0,0
16,11,13,15,0,0,114,2,9,11,19,998,9,1,0,0,0,0
10,17,13,17,6,0,98,2,6,11,19,1026,5,3,0,0,0,0
14,17,14,17,5,879,168,0,5,11,19,859,1,32,1,0,0,0
10,17,10,17,5,0,17,0,3,13,19,736,1,1,0,0,0,0
10,17,13,17,6,0,216,0,0,11,16,784,2,3,0,0,0,0
11,14,13,15,0,0,168,0,8,13,19,26,9,1,0,0,0,0
14,11,13,11,0,0,17,2,9,13,19,705,7,1,1,1,0,100
11,11,13,11,0,0,96,7,9,11,19,196,9,1,1,0,0,0
10,17,10,17,8,0,44,2,0,11,3,211,20,1,1,0,0,0
11,11,15,11,0,0,206,5,9,11,19,1363,6,1,1,0,0,0
14,17,14,17,4,2388,81,4,6,13,19,327,7,1,1,0,0,0
14,11,10,15,0,0,219,2,9,14,19,1185,6,1,0,0,0,0
15,16,16,16,0,3093,112,9,4,11,19,719,1,1,0,0,0,0
15,16,16,16,0,0,71,0,9,13,19,619,7,1,1,0,0,0
11,17,13,17,0,0,16,5,9,13,19,784,4,1,0,0,0,0
16,17,14,17,5,0,78,2,6,10,19,1363,6,1,1,1,0,100
15,16,12,17,0,0,142,0,7,11,19,1123,10,1,0,0,0,0
10,11,13,11,0,0,114,2,9,11,19,859,6,1,1,1,0,100
14,17,13,11,0,0,141,2,9,13,19,943,7,1,0,0,0,0
11,11,13,17,0,0,65,0,0,10,11,327,11,1,0,1,0,40
15,17,14,17,9,1346,168,0,0,11,19,342,2,71,0,0,0,0
11,17,13,17,8,0,195,2,7,11,19,25,10,5,0,1,0,60
10,11,13,15,0,0,109,0,0,11,6,929,8,1,1,0,0,0
10,17,13,11,2,0,199,6,9,11,19,565,7,1,1,0,0,0
10,17,14,11,0,0,44,0,0,13,3,727,19,1,0,0,0,0
14,15,13,13,0,0,109,6,9,12,19,778,9,1,1,0,0,0
13,17,13,11,2,0,17,0,4,11,19,26,13,1,0,0,0,0
11,17,13,17,0,0,98,0,9,11,19,1474,6,1,1,0,0,0
13,11,13,12,0,0,17,2,6,10,19,1277,2,5,0,0,0,0
10,17,14,10,5,0,41,5,6,13,19,848,2,5,0,0,0,0
14,17,14,17,5,0,44,7,8,10,19,784,7,1,1,0,0,0
14,17,13,17,5,0,71,0,5,13,19,1025,16,18,0,0,0,0
16,17,11,11,1,0,44,5,9,11,19,1363,9,1,1,0,0,0
14,17,14,17,5,0,57,2,2,10,19,327,7,1,1,0,0,0
11,17,13,17,0,879,142,0,2,11,19,777,10,7,0,1,0,0
15,16,16,16,0,2780,199,3,9,13,19,335,7,1,0,0,0,0
14,17,14,17,5,0,112,1,3,13,19,99,7,1,0,1,0,100
14,17,13,11,0,3139,112,4,9,11,19,565,7,1,1,0,0,0
10,14,14,11,0,0,168,0,0,13,8,841,10,1,0,0,0,0
10,17,13,11,5,0,17,4,6,11,19,998,9,1,1,0,0,0
14,17,10,17,5,0,44,1,6,13,19,1391,15,1,0,1,0,40
11,17,13,17,5,0,143,6,0,13,19,1474,4,24,0,0,0,0
11,15,13,10,0,2934,112,2,9,11,19,1403,9,1,0,0,0,0
16,17,13,17,6,0,171,0,0,13,20,519,9,2,0,0,0,0
10,17,13,11,0,0,98,4,9,10,19,927,6,1,1,0,0,0
14,11,13,11,0,0,205,6,9,11,19,1440,6,1,1,0,0,0
11,11,14,15,0,0,199,4,9,11,19,150,7,1,1,0,0,0
16,11,13,15,0,0,86,4,9,11,19,928,2,1,0,0,0,0
10,17,14,17,8,833,199,6,7,13,19,897,9,5,0,0,0,0
11,17,13,11,5,0,56,9,9,11,19,736,4,2,0,0,0,95
14,17,13,17,5,0,44,4,8,13,19,506,11,5,0,0,0,0
11,17,13,17,3,0,114,0,3,11,13,327,11,1,0,0,0,0
16,17,14,17,7,915,199,0,6,13,19,754,9,1,1,0,0,0
15,16,17,16,0,2383,17,3,2,11,19,619,7,1,0,0,0,100
10,17,15,17,5,879,171,0,0,11,19,1481,9,16,0,0,0,0
15,17,12,17,9,0,20,0,4,11,13,777,6,1,0,0,0,0
11,17,13,17,7,0,17,2,6,13,19,591,4,4,0,0,0,0
11,17,13,17,4,0,98,0,9,11,19,1277,7,1,1,0,0,0
16,11,13,17,0,0,98,0,9,10,19,705,6,1,1,0,0,0
