u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
14,15,13,10,0,2305,199,0,4,11,19,1185,6,1,1,0,0,0
15,15,13,15,0,0,167,0,0,13,19,998,7,1,0,0,0,0
10,15,10,13,0,0,98,7,7,13,19,927,14,1,0,0,0,0
10,15,14,10,0,0,199,4,1,13,19,928,6,2,0,0,0,0
10,17,13,17,2,0,173,7,9,11,19,93,12,2,0,0,0,0
10,11,13,15,0,0,216,0,8,11,19,859,6,1,1,0,0,0
11,17,14,17,4,0,25,0,1,13,19,1403,10,3,0,0,0,0
10,17,10,17,4,566,168,0,0,13,7,1086,3,1,0,0,0,0
10,15,10,13,0,1344,168,0,0,11,19,1243,10,1,0,0,0,0
11,11,14,15,0,0,78,0,7,10,19,1403,6,1,1,0,0,0
14,17,14,17,2,0,78,0,7,11,19,506,6,1,1,0,0,0
10,17,13,11,0,2684,168,0,4,11,19,903,6,1,1,0,0,0
10,17,11,17,2,0,220,4,8,11,19,619,10,1,0,0,0,0
10,17,14,17,0,0,219,0,7,11,19,1403,6,1,1,0,0,0
11,17,13,11,0,0,86,0,0,11,19,1403,14,1,0,0,0,0
10,17,11,11,0,1606,219,0,1,11,19,1185,7,3,0,0,0,0
15,17,10,17,9,0,29,0,0,11,16,487,6,2,0,0,0,0
14,17,10,17,4,0,169,6,9,13,19,1185,14,1,0,1,0,100
10,17,13,17,4,0,78,0,8,11,19,1097,7,4,0,0,0,0
13,17,14,17,6,0,46,4,4,13,19,822,6,2,0,0,0,0
10,17,10,11,2,0,78,3,9,11,19,929,7,2,0,0,0,0
16,11,15,15,0,0,98,4,1,11,19,1424,9,1,0,0,0,0
14,17,14,11,2,0,17,7,9,13,19,73,7,2,0,0,0,0
14,17,13,11,0,0,17,9,7,11,19,1185,9,1,0,0,0,0
14,17,13,17,3,0,10,0,7,10,19,1185,6,1,1,0,0,0
10,11,14,15,0,0,98,6,4,13,19,859,10,1,0,0,0,0
10,17,14,17,4,0,74,6,7,13,19,859,6,1,1,0,0,0
15,16,15,16,0,0,39,9,9,11,19,506,1,1,0,0,0,0
14,17,15,17,6,0,219,4,6,11,19,25,7,3,0,0,0,0
15,17,14,17,4,1463,168,0,1,13,19,1278,10,3,0,0,0,0
11,15,13,10,0,0,98,6,7,10,19,822,6,1,1,0,0,0
14,17,13,17,9,0,98,4,9,11,19,506,9,1,0,0,0,0
14,17,14,17,4,1445,219,4,4,11,19,506,9,1,0,0,0,0
14,17,14,11,0,0,168,0,7,11,19,1377,6,1,1,0,0,0
14,17,13,17,2,0,27,0,0,11,19,778,7,4,0,0,0,0
11,17,15,17,4,0,219,7,7,11,19,1403,9,1,0,0,0,0
11,17,15,17,7,0,134,9,7,11,19,327,9,1,0,1,0,0
14,17,13,11,0,0,74,0,0,11,19,739,7,1,1,0,0,0
10,17,14,17,9,879,168,0,1,13,19,1440,9,1,0,0,0,0
10,17,14,17,4,1929,201,0,0,13,19,859,14,1,0,1,0,100
11,17,14,17,0,744,168,3,7,11,19,678,6,1,1,0,0,0
14,17,14,17,4,1192,168,9,7,11,19,506,6,1,1,0,0,0
14,17,14,11,0,0,98,0,4,11,19,1185,6,1,1,0,0,0
10,17,15,17,2,0,45,0,1,11,19,1444,7,3,0,0,0,0
15,17,15,11,0,0,22,7,7,10,19,487,6,1,1,0,0,0
15,17,11,11,2,0,17,0,0,11,19,487,9,1,0,0,0,0
11,17,14,17,6,0,16,0,0,13,19,822,14,1,0,0,0,0
10,17,10,17,5,0,173,9,7,11,19,929,15,1,0,0,0,0
13,11,14,15,0,2684,168,0,3,13,19,1403,6,1,0,0,0,0
15,17,13,17,6,0,121,9,9,11,19,945,6,4,0,0,0,0
14,17,10,17,6,0,44,8,9,11,19,1185,8,1,0,0,0,0
11,15,15,15,0,0,173,0,7,11,19,494,6,1,1,0,0,0
10,17,11,15,0,0,98,9,9,11,19,1185,7,3,0,0,0,0
14,17,14,11,3,0,98,6,7,11,19,1377,6,1,1,0,0,0
15,17,14,11,0,0,71,7,7,13,19,842,7,1,1,0,0,0
11,17,14,17,0,0,171,0,1,11,19,1403,6,1,1,0,0,0
14,17,14,11,2,0,17,7,7,13,19,73,9,1,0,0,0,0
10,17,14,17,2,0,98,9,9,13,19,784,6,4,0,0,0,0
10,15,14,15,0,0,98,4,7,11,19,859,6,1,1,0,0,0
14,17,15,17,8,0,195,4,6,11,19,1185,1,1,0,0,0,0
11,17,13,17,6,0,44,0,1,11,19,822,14,1,0,0,0,0
11,17,14,17,2,0,0,2,3,13,19,1377,7,2,0,0,0,0
15,17,14,17,2,0,219,0,1,13,19,1223,10,1,0,0,0,0
10,17,10,11,0,0,98,7,7,11,19,1086,15,1,0,0,0,0
10,17,10,11,3,870,199,0,0,14,19,1086,7,1,1,1,0,0
10,17,13,17,3,0,10,0,9,11,19,842,6,1,1,0,0,0
10,17,13,17,5,0,98,7,7,11,19,859,9,1,0,0,0,0
14,17,13,11,0,0,57,0,1,11,19,1185,12,1,0,0,0,0
14,17,14,11,0,0,209,7,7,13,19,506,5,2,0,0,0,0
14,17,14,17,9,0,16,0,0,13,19,506,10,4,0,0,0,0
11,17,14,17,7,0,86,2,2,13,19,327,7,3,0,0,0,0
14,17,13,17,2,0,152,0,3,11,19,1185,10,1,0,0,0,0
14,17,10,17,4,0,44,4,7,13,19,1185,9,1,0,0,0,0
11,11,13,15,0,0,96,6,7,10,19,1403,6,1,1,0,0,0
14,17,14,17,2,0,10,7,7,13,19,73,9,1,0,0,0,0
10,17,11,11,0,879,168,7,7,11,19,1444,6,1,0,0,0,0
14,17,13,17,4,2543,112,0,4,11,19,1377,7,2,0,0,0,0
14,17,14,17,6,0,206,7,9,13,19,506,7,1,0,1,0,0
11,11,15,15,0,0,112,0,6,11,19,822,6,1,1,0,0,0
11,11,14,15,0,0,219,0,7,11,19,1377,6,1,1,0,0,0
10,11,15,15,0,0,220,3,6,11,19,1444,10,1,0,0,0,0
10,17,14,15,0,0,173,0,4,13,19,1278,6,1,1,0,0,0
14,15,10,15,0,0,78,2,7,12,19,1185,6,1,1,1,0,0
14,17,14,17,0,0,98,8,7,11,19,73,6,1,1,0,0,0
10,17,15,17,6,0,17,0,9,11,19,842,6,2,0,1,0,100
10,17,10,17,5,0,78,0,7,10,19,1086,6,1,1,0,0,0
14,15,13,10,0,0,199,9,7,11,19,778,15,1,0,0,0,0
11,17,13,17,2,0,78,0,7,10,19,1403,6,1,1,0,0,0
14,17,14,17,8,0,36,4,6,13,19,73,7,2,0,0,0,0
11,17,13,17,4,0,86,4,4,11,19,620,10,1,0,0,0,0
11,17,14,17,2,0,219,0,0,13,7,822,9,1,0,0,0,0
15,17,15,15,0,3187,168,0,0,11,20,487,3,1,0,0,0,0
11,11,15,15,0,0,98,4,7,10,19,1403,6,1,1,0,0,0
14,17,10,17,0,0,109,0,6,11,19,1185,6,1,1,0,0,0
14,17,14,17,4,0,78,0,9,10,19,25,6,1,1,0,0,0
14,11,10,15,0,1445,219,0,3,11,19,1290,7,1,1,0,0,0
15,17,13,17,5,0,219,0,4,13,19,1223,1,2,0,0,0,0
15,16,14,16,0,0,22,2,7,13,19,487,6,1,1,0,0,0
14,17,15,11,0,0,78,0,8,10,19,73,6,1,1,0,0,0
10,12,10,12,0,0,142,8,9,11,19,735,10,1,0,0,0,0
14,17,13,15,0,0,98,1,7,10,19,506,6,1,1,0,0,0
14,17,13,17,4,0,10,0,6,10,19,1185,6,1,1,0,0,0
15,17,14,17,8,0,67,0,4,13,19,842,10,1,0,0,0,0
10,17,13,17,4,0,78,0,1,11,19,859,6,1,1,0,0,0
14,17,14,15,0,1674,168,0,2,13,19,25,7,2,0,0,0,0
10,11,13,15,0,0,98,0,1,10,19,784,6,1,1,0,0,0
10,17,10,17,3,0,49,0,9,10,19,519,6,1,1,0,0,0
10,11,15,15,0,3045,173,7,7,11,19,841,15,1,0,1,0,0
11,17,13,17,5,0,195,3,6,11,19,1377,6,2,0,0,0,0
14,17,10,15,0,0,44,0,1,11,19,1185,9,1,0,0,0,0
15,11,14,11,0,1728,168,0,1,13,19,1347,7,1,1,0,0,0
10,17,10,17,0,0,78,3,7,13,19,487,6,1,1,0,0,0
11,17,14,17,3,0,98,8,9,13,19,1403,12,2,0,0,0,0
10,15,14,10,0,2158,219,0,4,13,19,76,6,1,1,0,0,0
15,17,17,11,0,0,16,0,2,11,19,487,6,42,0,0,0,0
11,17,14,17,6,0,98,0,4,10,19,1223,6,1,1,0,0,0
15,17,13,17,0,879,168,0,4,10,19,1347,6,1,1,0,0,0
10,17,14,15,0,336,168,0,7,13,19,705,6,1,1,0,0,0
10,17,13,11,2,0,109,0,7,13,19,1440,6,2,0,0,0,0
15,17,14,17,0,0,112,0,9,13,19,487,6,1,1,1,0,100
10,17,13,17,7,0,206,0,0,11,19,943,12,3,0,0,0,0
15,17,15,15,0,0,78,3,7,10,19,487,6,1,1,1,0,40
10,11,10,15,0,1445,168,7,7,13,19,519,16,1,0,0,0,0
10,17,14,15,0,0,98,0,4,11,19,842,6,1,1,0,0,0
14,17,13,11,0,0,98,0,9,10,19,73,6,1,1,0,0,0
15,17,14,11,0,0,78,0,7,11,19,487,6,1,1,0,0,0
11,17,15,17,2,0,168,6,7,11,19,1403,6,1,1,1,0,100
14,17,14,11,0,0,173,7,7,13,19,506,7,1,1,0,0,0
15,15,14,15,0,0,178,0,1,13,19,945,7,2,0,0,0,0
15,17,14,17,4,3093,112,8,7,13,19,1278,1,2,0,0,0,0
10,17,14,17,4,0,112,4,6,13,19,859,9,1,0,1,0,100
14,17,13,17,9,0,49,0,1,11,19,1185,7,1,1,0,0,0
15,17,15,17,4,0,98,4,9,11,19,487,9,1,0,0,0,0
14,17,15,17,9,0,44,0,0,11,19,739,8,6,0,0,0,0
10,17,10,17,2,0,98,9,9,14,19,929,8,1,0,0,0,0
10,17,13,17,8,2130,112,4,6,11,19,903,9,2,0,0,0,0
10,17,10,11,0,0,219,0,9,14,19,167,6,1,1,0,0,0
15,17,13,11,0,0,17,0,1,11,19,1026,6,2,0,0,0,0
10,11,10,15,0,0,86,3,6,11,19,619,9,1,0,0,0,0
15,12,14,15,0,0,168,4,7,13,19,1347,6,1,1,0,0,0
11,17,14,17,5,0,211,0,3,13,19,1193,6,2,0,0,0,0
10,17,14,11,0,0,219,4,9,13,19,943,9,1,0,0,0,0
14,17,14,17,9,0,98,0,6,11,19,506,6,1,1,0,0,0
14,11,14,15,0,0,168,0,6,13,19,778,15,1,0,1,0,100
15,15,14,10,0,1903,219,3,6,13,19,1278,7,1,1,0,0,0
15,17,15,15,0,0,168,6,7,10,19,487,6,1,1,0,0,0
11,17,13,17,0,0,10,0,9,11,19,1403,6,1,1,0,0,0
10,17,14,15,0,0,171,0,4,11,19,943,6,1,1,0,0,0
15,17,13,17,4,0,78,0,1,11,19,1347,1,4,0,0,0,0
15,11,15,15,0,0,220,3,6,11,19,1087,9,1,0,0,0,0
15,16,15,16,0,0,86,0,0,11,19,487,1,1,0,0,0,0
11,17,13,11,0,879,168,0,2,11,19,327,11,1,0,0,0,0
15,16,16,16,0,0,78,0,7,11,19,487,6,1,1,0,0,0
14,11,13,15,0,0,0,0,8,10,19,1185,6,1,1,0,0,0
10,11,14,13,0,0,22,6,7,10,19,183,6,1,1,0,0,0
10,17,10,17,3,0,74,7,7,11,19,927,6,1,1,0,0,0
11,17,15,17,7,1447,173,3,6,11,19,1403,7,2,0,1,0,60
10,17,13,15,0,2018,112,1,7,11,19,859,6,1,1,0,0,0
14,17,15,11,0,0,25,0,9,11,19,73,6,1,1,0,0,0
13,17,13,17,4,0,98,4,7,11,19,293,9,1,0,0,0,0
11,17,13,11,0,0,122,6,8,11,19,1403,7,2,0,0,0,0
14,17,14,15,0,0,86,0,1,13,19,73,9,1,0,0,0,0
16,17,10,11,2,0,98,0,0,11,19,1123,14,1,0,0,0,0
10,17,14,17,5,879,168,6,9,13,19,1444,7,2,0,0,0,0
14,17,14,15,0,0,57,0,7,11,19,778,6,1,1,0,0,0
10,15,14,15,0,0,219,8,7,13,19,1444,10,1,0,1,0,0
16,10,10,10,0,1606,168,0,0,11,19,519,5,1,0,0,0,0
14,17,14,17,7,0,22,9,6,13,19,327,12,4,0,0,0,0
15,17,13,17,6,0,98,0,0,13,19,1223,6,3,0,0,0,0
14,17,13,17,5,0,86,9,9,11,19,1185,8,1,0,0,0,0
15,11,13,11,3,0,128,8,7,11,19,1347,1,1,0,0,0,0
14,17,10,15,0,0,220,0,2,11,19,1185,6,3,0,0,0,0
14,17,13,17,3,0,81,7,9,11,19,73,9,1,0,0,0,0
10,11,13,15,0,0,96,7,7,10,19,1347,6,1,1,0,0,0
11,17,14,17,4,0,219,7,7,11,19,1408,6,1,1,0,0,0
14,17,14,17,5,0,219,0,0,13,19,506,7,2,0,1,0,60
11,17,13,17,4,0,10,0,4,11,19,1403,10,1,0,0,0,0
14,17,14,17,6,744,199,3,7,13,19,327,6,1,1,0,0,0
10,17,14,17,7,0,112,6,7,10,19,943,6,1,1,0,0,0
14,17,14,17,6,0,167,0,0,13,19,506,19,1,0,0,0,0
13,17,14,17,2,1463,168,0,0,13,19,916,7,2,0,0,0,0
14,17,14,11,0,2859,199,3,7,13,19,1377,6,1,1,0,0,0
15,17,13,15,0,0,169,2,7,10,19,487,6,1,1,0,0,0
10,11,14,15,0,744,168,2,7,11,19,916,6,1,1,0,0,0
11,17,15,17,4,2158,173,8,9,11,19,1185,6,2,0,1,0,100
15,17,13,17,4,0,98,6,1,11,19,1444,9,1,0,0,0,0
11,17,14,15,0,0,168,4,9,13,19,1403,9,1,0,0,0,0
16,15,15,10,0,0,209,7,7,11,19,26,2,2,0,0,0,0
14,17,14,17,7,0,199,0,0,13,19,506,6,2,0,0,0,0
14,17,14,17,6,1445,199,0,0,13,19,506,18,1,0,0,0,0
11,17,15,11,0,3093,199,0,7,11,19,822,6,1,1,0,0,0
15,17,13,17,4,835,168,0,7,11,19,945,6,1,1,1,0,0
10,11,14,15,0,0,25,6,7,13,19,784,10,1,0,0,0,0
15,17,11,15,0,0,98,0,0,11,19,197,10,1,0,0,0,0
15,16,15,10,0,879,168,2,9,13,19,998,7,1,1,0,0,0
14,17,13,17,0,0,98,0,0,11,19,327,6,1,1,0,0,0
15,17,11,15,0,2749,130,0,4,11,19,487,7,3,0,0,0,0
10,17,13,17,8,2859,199,0,0,11,19,93,15,1,0,0,0,0
10,17,14,17,8,0,17,0,3,13,19,943,7,2,0,0,0,0
14,15,13,10,0,0,220,0,4,11,19,73,9,1,0,0,0,0
10,17,10,17,3,2018,109,0,6,11,19,927,6,2,0,0,0,0
10,17,13,17,4,0,219,0,4,11,19,678,6,1,1,0,0,0
10,11,14,15,0,0,0,6,6,13,19,859,10,1,0,0,0,0
10,17,14,17,8,1408,112,0,0,13,19,859,9,1,0,0,0,0
14,17,14,17,2,2449,168,7,7,13,19,1377,7,1,0,0,0,0
10,17,14,17,4,0,219,0,7,10,19,1403,6,1,1,0,0,0
11,17,13,17,6,1478,168,0,1,11,19,327,7,4,0,0,0,0
14,17,14,17,3,3093,199,0,3,11,19,506,6,1,1,0,0,0
11,17,13,17,9,0,98,0,0,11,19,1403,9,1,0,0,0,0
15,16,11,12,0,2388,218,7,6,11,19,487,9,1,0,0,0,0
11,17,14,11,0,0,98,0,7,11,19,1403,6,1,1,0,0,0
15,17,15,11,2,0,171,0,0,11,19,487,9,1,0,0,0,0
14,17,14,15,0,0,57,1,7,11,19,1185,6,1,1,0,0,0
14,17,15,17,2,0,211,9,7,11,19,73,9,1,0,0,0,0
10,17,13,15,0,0,17,0,9,10,19,705,6,1,1,0,0,0
15,16,16,16,0,0,10,0,1,13,19,487,1,2,0,0,0,0
16,15,13,15,0,835,168,0,8,11,19,220,6,1,1,0,0,0
15,16,15,16,0,0,168,7,9,11,19,1223,6,2,0,0,0,0
14,17,13,17,4,2614,20,0,0,11,19,739,14,1,0,0,0,0
15,17,10,17,9,0,27,0,0,11,19,487,6,3,0,0,0,0
10,17,13,17,5,0,168,6,7,10,19,1481,6,1,1,0,0,0
15,10,15,10,0,0,169,2,7,10,19,1123,6,1,1,0,0,0
15,16,16,12,0,0,78,0,7,11,19,73,6,1,1,0,0,0
14,17,15,11,0,0,104,0,0,11,19,73,7,1,1,0,0,0
10,17,11,17,0,2859,199,0,6,11,19,784,7,1,1,0,0,0
10,17,11,17,8,2859,20,4,6,11,19,1123,9,1,0,0,0,0
10,15,11,10,0,0,171,0,3,11,19,705,9,1,0,0,0,0
15,16,15,16,0,0,57,0,7,10,19,1123,6,1,1,0,0,0
14,17,15,17,8,0,168,0,6,10,19,320,6,1,1,0,0,0
14,11,14,11,0,2990,168,4,5,10,19,1185,16,1,0,0,0,0
14,17,14,17,0,1674,168,0,0,13,19,506,11,1,0,0,0,0
14,17,14,17,4,0,102,0,8,11,19,506,6,1,1,0,0,0
11,17,13,17,0,0,112,3,7,10,19,1403,6,1,1,1,0,0
14,17,13,17,4,0,211,0,0,11,19,1185,9,1,0,0,0,0
14,17,15,11,0,0,112,0,1,11,19,73,6,1,1,0,0,0
10,17,14,17,0,0,74,4,6,13,19,842,18,1,0,1,0,100
10,12,14,12,0,0,219,5,6,13,19,1444,10,1,0,0,0,0
14,11,10,11,6,0,122,0,7,11,11,929,1,1,0,0,0,0
14,17,14,17,3,0,10,0,6,11,19,506,6,1,1,0,0,0
11,17,13,17,6,0,29,0,0,11,19,1377,6,2,0,0,0,0
10,17,14,17,8,879,199,3,9,14,19,705,1,2,0,0,0,0
10,11,14,15,0,0,173,0,6,11,19,859,6,1,1,0,0,0
10,17,15,11,0,879,168,0,9,11,19,841,6,1,1,0,0,0
15,15,14,10,0,566,168,0,1,13,19,1444,13,1,0,0,0,0
10,10,14,12,0,1344,168,0,0,13,19,407,19,1,0,0,0,0
10,11,14,15,0,0,8,0,0,13,19,859,9,1,0,0,0,0
11,17,14,17,9,0,98,4,1,13,19,237,9,1,0,0,0,0
11,17,14,17,4,2934,219,0,4,13,19,1377,6,2,0,0,0,0
14,17,14,17,5,0,98,8,7,13,19,1165,9,1,0,0,0,0
10,11,15,11,0,744,168,9,7,11,19,842,9,1,0,0,0,0
14,17,15,17,4,0,78,1,7,10,19,1185,6,1,1,0,0,0
14,17,14,11,0,0,216,0,0,13,19,1185,7,2,0,0,0,0
10,11,14,10,0,0,147,6,7,13,19,705,2,2,0,0,0,0
11,17,14,17,4,1192,219,8,7,13,19,1403,6,1,1,0,0,0
10,17,11,17,0,0,78,0,8,10,19,1348,6,1,1,0,0,0
14,17,14,11,0,2934,219,5,4,13,19,778,9,1,0,0,0,0
14,17,15,17,2,0,169,0,3,11,19,1185,8,1,0,1,0,0
10,15,13,12,0,0,39,3,6,11,19,1097,9,1,0,0,0,0
11,17,14,17,5,0,168,0,1,13,19,1193,9,1,0,0,0,0
14,17,13,11,0,2859,128,0,4,11,19,73,9,1,0,0,0,0
14,17,14,15,0,0,0,9,8,13,19,506,12,2,0,0,0,0
15,17,14,17,4,3093,199,8,7,13,19,487,6,1,1,0,0,0
15,16,14,15,0,0,78,0,7,11,19,1348,6,1,1,0,0,0
10,17,13,17,8,0,171,0,0,11,16,784,9,1,0,0,0,0
10,17,14,17,8,879,168,0,0,13,19,842,7,1,1,0,0,0
10,17,13,17,9,0,39,4,6,11,9,859,1,1,0,0,0,0
14,17,14,17,5,0,27,0,0,13,16,506,6,2,0,0,0,0
11,11,10,15,0,0,39,0,8,11,19,927,6,1,1,0,0,0
13,15,14,15,0,0,173,7,7,13,19,293,6,1,1,0,0,0
14,17,14,17,4,0,112,4,7,10,19,73,6,1,1,0,0,0
14,17,14,17,0,0,219,0,4,11,19,506,6,1,1,0,0,0
11,15,13,15,0,0,123,8,9,11,19,1403,9,1,0,0,0,0
11,17,13,17,6,2859,20,0,1,11,19,822,14,1,0,0,0,0
10,17,14,11,0,1903,219,6,9,13,19,705,7,1,1,0,0,0
10,17,15,17,0,0,168,6,7,10,19,784,6,1,1,0,0,0
15,17,14,17,2,0,168,0,0,13,19,1278,6,4,0,0,0,0
14,11,14,13,0,0,173,0,1,11,19,506,6,1,1,0,0,0
10,15,13,15,0,2305,199,0,7,11,19,220,6,1,1,0,0,0
15,17,12,17,9,0,128,0,3,11,19,487,7,1,1,0,0,0
14,17,14,17,2,0,57,0,9,10,19,506,6,1,1,0,0,0
13,12,13,12,0,0,207,9,7,11,19,943,15,1,0,0,0,0
15,16,14,16,0,744,168,2,4,13,19,487,9,1,0,0,0,0
14,17,10,17,4,0,10,0,0,14,19,1185,6,1,1,0,0,0
16,16,13,15,0,879,168,0,1,13,19,1348,6,1,1,0,0,0
16,11,13,15,0,26,168,0,1,11,19,852,6,1,1,0,0,0
14,17,15,17,0,0,104,8,7,11,19,73,6,1,1,0,0,0
10,17,10,17,9,879,168,0,1,14,19,929,6,1,1,1,0,20
11,17,15,15,0,0,102,0,1,10,19,571,6,1,1,0,0,0
11,17,14,11,0,0,168,2,7,11,19,1403,6,1,1,0,0,0
14,15,15,13,0,1674,168,4,7,11,19,778,13,1,0,0,0,0
15,17,13,11,0,1445,219,0,4,11,19,487,9,1,0,0,0,0
11,17,14,11,0,0,98,8,7,13,19,571,15,1,0,0,0,0
10,17,13,11,2,0,168,0,0,11,19,943,1,1,0,0,0,0
13,17,14,11,0,0,98,4,9,13,19,943,9,1,0,0,0,0
15,17,14,17,4,0,168,2,7,11,19,842,6,1,1,0,0,0
14,17,10,11,0,1272,219,0,6,11,19,211,6,1,1,0,0,0
11,17,13,17,4,0,160,0,0,11,19,822,9,1,0,0,0,0
10,17,11,17,9,0,168,0,1,11,19,1243,7,3,0,0,0,0
10,17,11,17,2,0,17,0,4,11,19,1348,6,1,1,0,0,0
13,17,13,17,7,0,206,0,1,11,19,916,9,1,0,0,0,0
10,11,10,15,0,0,98,7,1,11,19,1104,9,1,0,0,0,0
14,17,14,17,5,0,137,6,7,13,19,73,7,1,1,0,0,0
10,17,14,17,3,0,10,0,0,13,19,859,9,1,0,0,0,0
14,17,13,17,0,0,17,6,9,11,19,1185,11,1,0,0,0,0
10,17,13,17,2,0,168,0,7,10,19,859,6,1,1,0,0,0
14,17,14,17,3,0,98,1,7,11,19,506,6,1,1,0,0,0
13,17,13,17,8,2908,128,0,3,11,13,293,1,2,0,0,0,0
10,17,15,13,0,0,168,2,7,10,19,407,6,1,1,0,0,0
14,17,14,17,3,0,57,0,0,13,19,506,10,1,0,0,0,0
15,17,15,17,9,0,211,8,9,11,19,1223,14,1,0,0,0,0
10,10,14,10,0,0,178,0,0,13,19,1444,6,1,0,0,0,0
15,17,11,17,4,0,220,8,7,11,19,487,9,1,0,0,0,0
14,12,14,15,0,0,39,0,9,13,19,506,7,1,0,0,0,0
10,17,10,17,3,0,78,0,6,11,19,1086,7,1,0,0,0,0
10,17,14,15,0,879,168,0,4,13,19,943,6,1,1,0,0,0
10,17,15,17,4,2647,172,0,0,10,19,784,6,1,1,0,0,0
14,11,14,15,0,0,112,0,7,11,19,1185,6,1,1,0,0,0
14,17,14,11,0,0,123,7,7,13,19,73,9,1,0,0,0,0
14,17,13,17,8,0,209,7,7,11,19,1185,5,2,0,0,0,0
15,16,15,16,0,0,78,0,7,10,19,487,6,1,1,0,0,0
14,17,14,15,0,0,10,0,1,13,19,1185,10,2,0,0,0,0
15,17,15,17,4,0,17,0,0,11,19,487,7,1,1,0,0,0
14,17,14,17,2,0,10,8,9,13,19,506,1,1,0,0,0,0
11,17,14,17,5,0,98,0,0,14,19,1377,7,2,0,0,0,0
10,15,13,12,0,0,39,0,6,13,19,784,6,1,1,0,0,0
14,17,13,17,0,0,112,0,8,11,19,506,6,1,1,0,0,0
10,17,14,15,0,0,20,6,7,13,19,705,9,1,0,1,0,0
15,17,14,12,0,0,98,0,7,11,19,1278,6,1,1,0,0,0
15,17,14,17,6,3139,168,0,0,13,19,881,14,1,0,0,0,0
11,15,11,15,0,0,16,9,7,11,19,1185,6,1,0,0,0,0
10,17,10,17,2,0,191,0,9,10,19,735,6,1,1,0,0,0
10,12,13,12,0,2515,168,0,4,13,19,678,7,1,1,0,0,0
15,17,14,17,6,0,17,0,1,13,19,881,9,1,0,0,0,0
10,15,13,10,0,1478,168,0,0,11,20,585,7,1,0,0,0,0
10,11,13,15,0,0,98,0,1,11,19,943,6,1,1,0,0,0
10,17,13,11,0,0,86,0,2,13,19,1300,9,1,0,0,0,0
14,17,10,17,0,0,168,4,7,11,19,870,6,1,1,0,0,0
14,17,14,11,0,0,0,7,9,13,19,73,10,1,0,0,0,0
10,17,10,17,2,1463,168,0,0,11,19,1086,15,1,0,0,0,0
11,17,13,17,2,0,81,6,8,11,19,1403,14,1,0,0,0,0
15,16,14,12,0,0,98,6,9,13,19,197,18,1,0,0,0,0
14,11,13,15,0,0,160,0,0,11,19,1185,14,1,0,0,0,0
14,17,14,17,7,2658,15,4,2,13,19,506,10,5,0,0,0,0
15,11,15,15,0,0,168,0,7,10,19,197,6,1,1,0,0,0
14,17,10,11,0,0,10,8,9,11,19,1185,14,1,0,0,0,0
