u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
16,17,10,17,0,2658,112,8,7,13,19,369,7,1,1,0,0,0
10,17,10,11,0,0,191,0,9,10,19,1086,6,1,1,0,0,0
11,11,13,13,0,0,218,1,1,11,19,822,13,1,0,0,0,0
14,11,13,11,3,0,98,4,9,12,19,1277,15,1,0,0,0,0
16,17,13,15,0,879,199,0,0,13,19,1087,7,1,1,0,0,0
14,11,10,11,0,0,150,9,9,11,19,1364,9,6,0,0,0,0
10,17,13,11,0,0,195,0,0,13,19,903,9,3,0,0,0,0
10,17,10,17,0,0,78,0,4,11,19,1086,6,1,1,0,0,0
11,17,13,17,7,868,119,0,0,13,19,1408,9,1,0,0,0,0
14,17,14,15,0,0,10,3,8,11,19,591,6,1,1,0,0,0
14,15,10,15,0,1177,17,0,3,11,19,1185,5,4,0,0,0,0
14,17,14,17,9,0,44,0,0,13,19,565,19,1,0,0,0,0
15,17,13,17,9,380,111,9,9,13,19,27,9,2,0,1,0,100
15,16,15,16,0,0,183,4,1,11,19,487,6,3,0,0,0,0
10,17,11,17,5,1408,199,0,8,11,19,335,5,3,0,0,0,0
16,15,10,15,0,0,98,2,9,10,19,369,6,1,1,0,0,0
14,11,14,11,5,0,65,0,8,13,19,565,7,1,1,0,0,0
14,17,13,17,4,0,57,4,9,10,19,591,6,1,1,0,0,0
14,17,10,17,5,879,151,0,2,13,19,1482,6,4,0,0,0,0
11,17,13,17,3,0,96,0,1,11,2,1403,3,3,0,0,0,0
14,17,13,17,4,0,143,1,0,11,19,506,9,1,0,0,0,0
14,17,14,15,0,0,94,6,9,13,19,640,7,1,1,0,0,0
16,15,13,13,0,2388,20,9,9,13,19,220,10,5,0,0,0,0
10,17,11,17,9,0,116,0,0,13,19,1243,14,1,0,0,0,0
14,17,14,15,0,2449,131,0,9,13,19,780,7,1,1,0,0,0
11,17,13,15,0,2859,173,3,9,11,19,620,7,1,1,0,0,0
14,11,13,11,0,0,157,1,9,11,19,1319,6,1,1,0,0,0
16,11,14,17,0,0,57,0,0,11,19,282,6,1,1,0,0,0
15,16,15,16,0,0,172,6,7,13,19,619,4,2,0,0,0,0
14,17,15,15,0,2705,109,0,8,11,19,506,7,1,1,0,0,0
15,16,16,16,0,0,27,9,8,13,19,160,6,2,0,0,0,0
10,17,13,17,3,0,112,0,0,11,19,578,6,1,1,0,0,0
11,17,15,11,0,0,57,7,9,10,19,1408,6,1,1,0,0,0
10,17,13,11,0,0,78,0,9,10,19,1481,6,1,1,0,0,0
14,17,14,17,0,879,168,0,2,13,19,591,7,1,1,0,0,0
11,17,13,11,0,0,133,8,7,13,19,1403,9,1,0,1,0,100
10,15,14,15,0,0,112,0,6,13,19,76,7,1,1,0,0,0
10,17,14,15,0,0,199,0,7,11,19,1440,6,1,1,0,0,0
10,17,14,17,9,0,171,4,2,13,19,705,10,1,0,0,0,0
14,17,14,17,6,1344,172,0,0,10,19,1205,10,5,0,0,0,0
16,17,15,12,0,0,98,5,9,10,19,998,6,1,1,0,0,0
14,17,14,17,5,0,112,0,8,11,19,591,6,1,1,0,0,0
16,11,13,15,0,0,71,9,9,11,19,998,10,1,0,0,0,0
16,15,13,13,0,0,8,9,9,10,19,220,6,1,1,0,0,0
10,15,13,10,0,0,98,2,9,10,19,183,6,1,1,0,0,0
10,17,14,11,0,0,143,7,9,11,19,93,6,1,1,0,0,0
10,11,13,11,0,1177,17,4,3,11,19,1097,9,1,0,0,0,0
11,17,13,11,3,0,147,9,9,11,11,1403,8,1,0,0,0,0
15,16,17,16,0,0,112,6,9,10,19,1123,6,1,1,0,0,0
11,17,14,17,2,0,98,4,6,13,19,620,7,1,1,0,0,0
15,16,15,16,0,0,114,4,8,13,19,197,6,2,0,0,0,0
14,17,13,11,0,0,10,6,8,11,19,274,13,1,0,0,0,0
10,17,15,17,9,2018,108,7,7,11,19,784,9,1,0,0,0,0
14,12,13,12,0,2749,130,9,9,11,19,640,9,1,0,0,0,0
16,17,13,11,4,1059,199,0,0,11,19,1391,6,7,0,0,0,0
11,11,13,17,9,0,216,0,0,11,16,327,11,2,0,0,0,0
16,11,13,11,2,744,168,6,9,11,19,998,11,1,0,0,0,0
15,17,13,17,5,0,10,5,6,13,19,210,8,2,0,1,0,100
14,17,10,11,0,0,116,0,7,14,19,1185,6,1,1,0,0,0
16,17,11,17,2,0,86,8,8,11,19,1089,13,1,0,0,0,0
14,17,13,11,0,0,195,0,0,13,19,565,11,1,0,0,0,0
16,17,10,11,0,0,140,8,9,13,19,1111,19,1,0,0,0,0
11,17,13,17,4,0,206,8,9,11,19,1403,11,1,0,0,0,0
14,17,14,17,4,879,168,0,0,10,19,1205,7,1,1,0,0,0
11,17,14,17,8,0,206,2,0,13,19,1408,9,1,0,0,0,0
16,17,14,17,3,0,98,4,8,13,19,1424,2,3,0,0,0,0
14,11,10,11,0,0,78,0,7,14,19,1185,6,1,1,0,0,0
15,16,16,16,0,1128,205,0,0,13,12,108,6,2,0,0,0,0
15,16,16,16,0,0,78,0,7,11,19,619,6,1,1,0,0,0
14,17,13,17,6,2449,168,0,7,11,19,565,4,6,0,0,0,0
10,17,13,11,4,0,17,2,6,13,19,842,9,2,0,0,0,0
14,16,13,16,0,0,216,5,8,12,19,565,6,1,1,0,0,0
10,17,13,15,0,0,114,9,9,11,19,93,7,1,1,0,0,0
10,17,14,17,2,0,49,0,0,14,19,842,10,1,0,0,0,0
10,17,13,17,7,2388,20,6,6,10,19,1481,17,1,0,0,0,0
14,17,14,17,7,0,171,0,0,13,16,274,5,6,0,0,0,0
11,17,13,17,3,0,0,0,0,11,11,327,12,1,0,0,0,0
16,17,15,17,0,0,168,0,9,10,19,928,6,1,1,0,0,0
10,17,14,17,2,0,17,9,9,10,19,1481,9,3,0,1,0,100
14,17,14,17,4,2647,173,0,0,13,19,565,5,17,0,0,0,0
15,16,16,16,0,1832,168,1,2,13,19,1348,11,1,0,0,0,0
16,17,15,17,4,3045,173,9,9,11,19,1278,14,1,0,0,0,0
14,15,10,15,0,0,96,7,9,12,19,1185,6,1,1,0,0,0
14,17,10,17,3,0,16,2,9,13,19,1185,5,3,0,1,0,80
10,17,13,17,5,0,112,0,0,11,19,990,2,3,0,0,0,0
16,17,13,15,0,3093,112,0,5,11,19,220,7,1,1,0,0,0
14,17,10,17,8,0,27,4,6,11,19,1185,1,9,0,0,0,0
14,17,14,17,9,0,216,0,0,13,16,508,3,1,0,0,0,0
13,17,14,17,5,0,10,0,0,13,19,630,6,1,0,0,0,0
14,17,10,11,0,0,17,0,6,12,19,1185,6,1,1,0,0,0
16,17,14,17,8,0,167,4,7,13,19,220,16,1,0,0,0,0
16,17,13,17,9,0,57,0,3,11,19,196,2,3,0,0,0,0
14,15,14,13,0,3139,218,5,9,13,19,25,7,1,1,0,0,0
15,17,14,17,0,0,172,0,4,11,19,210,6,1,1,0,0,0
14,17,14,17,4,1470,168,0,0,13,19,565,12,6,0,0,0,0
14,17,10,17,4,0,207,8,8,11,11,1185,8,3,0,0,0,0
11,17,14,17,2,0,17,2,5,13,19,822,5,3,0,0,0,0
10,15,15,13,2,0,168,1,4,11,19,585,5,3,0,0,0,0
10,11,13,12,0,0,173,8,9,11,19,903,7,1,1,0,0,0
15,17,15,17,2,0,16,0,5,12,19,1432,10,3,0,0,0,0
10,17,11,17,5,0,22,4,6,13,19,564,7,1,1,1,0,100
14,17,13,17,4,0,65,1,0,12,3,1277,7,3,0,0,0,0
11,17,13,17,4,0,128,4,6,11,19,648,13,1,0,0,0,0
14,17,13,17,7,0,27,0,0,11,1,591,2,2,0,0,0,0
14,17,14,17,8,879,168,0,0,13,20,847,3,2,0,0,0,0
14,17,13,15,0,3093,17,0,6,11,19,1397,10,4,0,0,0,0
10,17,14,17,9,0,63,9,4,13,19,842,14,1,0,0,0,0
16,11,13,11,0,0,104,8,9,11,19,897,7,1,1,0,0,0
14,17,15,17,7,0,39,4,9,11,19,1319,7,3,0,0,0,0
15,16,16,16,0,0,10,1,2,13,19,335,7,1,1,0,0,0
16,17,14,17,4,0,141,8,9,13,19,460,2,2,0,0,0,0
14,17,10,17,5,0,50,9,9,13,19,211,11,1,0,0,0,0
11,17,14,17,0,1344,168,0,0,13,19,1377,9,1,0,0,0,0
14,17,10,17,9,1674,179,0,0,11,11,211,3,4,0,0,0,0
14,17,10,17,8,0,65,4,3,12,3,1185,7,2,0,0,0,0
11,17,14,17,2,0,96,0,0,13,19,1377,15,1,0,0,0,0
14,17,10,17,4,0,206,0,1,13,2,1185,2,1,0,0,0,0
14,17,13,12,0,566,112,2,8,11,19,565,11,1,0,0,0,0
16,17,11,17,8,1192,21,7,5,11,19,1075,5,2,0,0,0,0
14,17,13,17,7,0,116,0,1,11,19,25,6,1,1,0,0,0
16,17,11,17,2,0,57,0,9,11,19,978,6,1,1,0,0,0
11,17,14,17,2,0,171,0,7,11,19,1377,6,1,1,0,0,0
16,17,14,15,0,0,104,0,9,13,19,1278,7,1,1,0,0,0
16,15,13,15,0,0,114,9,9,11,19,1278,7,1,1,0,0,0
11,17,14,15,2,879,62,3,0,13,19,1377,2,2,0,0,0,0
14,11,14,15,0,0,206,5,2,13,19,1361,7,1,1,0,0,0
14,17,14,17,5,214,219,0,0,13,7,934,12,2,0,0,0,0
14,15,13,15,0,0,171,3,5,13,19,506,11,4,0,0,0,0
10,17,14,17,3,0,21,4,9,13,19,784,7,1,1,0,0,0
10,17,14,17,2,0,77,4,0,13,19,784,11,1,0,1,0,100
16,15,10,15,0,0,173,2,2,13,19,1217,17,1,0,0,0,0
11,17,14,17,3,0,72,0,0,13,19,1377,7,5,0,0,0,0
16,11,11,10,0,0,78,7,9,11,19,1089,6,1,1,0,0,0
14,11,10,11,0,0,116,0,9,10,19,1185,6,1,1,0,0,0
14,17,14,17,6,0,151,2,2,13,19,1194,10,3,0,1,0,100
11,17,14,17,0,1117,219,7,5,13,19,1050,9,1,0,0,0,0
16,17,10,17,0,0,168,0,0,13,19,369,7,1,1,0,0,0
14,17,13,17,5,1593,109,8,9,11,19,506,5,2,0,0,0,0
14,11,14,17,8,0,216,0,0,13,19,591,8,5,0,0,0,0
16,17,13,15,0,0,96,6,9,10,19,1347,6,1,1,0,0,0
10,17,14,17,0,2305,199,0,8,13,19,1410,7,1,1,0,0,0
15,17,13,11,0,879,199,0,0,13,19,210,7,1,1,0,0,0
10,17,13,11,0,2684,168,0,0,11,19,841,7,1,1,0,0,0
14,17,10,17,8,2780,112,0,0,11,19,1290,7,1,1,0,0,0
14,17,15,17,8,0,98,0,9,10,19,25,6,1,1,0,0,0
10,17,15,17,7,2158,17,0,1,11,19,841,5,2,0,0,0,0
14,17,14,15,2,0,114,9,9,13,19,591,5,2,0,0,0,0
10,17,11,17,6,0,114,9,9,13,19,132,2,2,0,0,0,0
14,17,14,17,9,1728,219,0,0,13,19,565,19,1,0,0,0,0
11,17,14,11,0,0,152,0,0,13,19,203,12,4,0,0,0,0
11,17,13,17,4,0,44,3,9,10,19,1408,6,1,1,0,0,0
10,17,10,17,4,879,199,0,0,11,19,927,1,2,0,0,0,0
16,17,13,17,4,0,98,0,9,11,19,1424,6,1,1,0,0,0
14,17,14,15,0,1674,108,9,9,13,19,1474,9,1,0,0,0,0
14,17,13,10,0,214,168,0,0,11,19,565,7,1,1,0,0,0
11,17,13,17,5,0,216,0,0,13,19,1377,4,2,0,0,0,0
14,17,13,11,0,0,98,4,9,10,19,847,6,1,1,0,0,0
14,17,15,15,0,2201,218,4,8,11,19,848,7,1,1,0,0,0
11,17,15,17,4,0,96,4,3,11,19,620,11,3,0,0,0,0
10,17,14,15,0,0,78,0,0,13,19,943,2,2,0,0,0,0
16,17,14,17,7,0,213,0,9,11,19,26,6,1,1,0,0,0
10,17,15,17,7,0,17,0,5,11,19,784,7,1,1,0,0,0
15,11,14,15,0,0,98,0,7,11,19,1432,6,1,1,0,0,0
16,17,10,11,0,0,104,9,9,11,19,1217,7,1,1,0,0,0
14,11,14,15,0,0,137,9,8,14,19,565,6,3,0,0,0,0
13,11,15,11,0,744,114,9,9,11,19,1300,10,3,0,0,0,0
16,17,15,11,0,0,220,8,9,11,19,196,10,1,0,0,0,0
10,17,10,17,6,0,219,2,1,13,19,929,4,19,0,0,0,0
10,15,14,15,0,1674,80,3,3,10,19,1481,7,1,1,0,0,0
10,15,13,13,0,1177,17,2,9,12,19,1481,10,1,0,0,0,0
14,17,10,17,4,0,98,0,5,13,19,1185,3,2,0,0,0,0
14,17,15,17,6,0,98,0,9,10,19,73,6,1,1,0,0,0
16,17,14,15,0,0,78,0,9,11,19,26,6,1,1,1,0,0
15,16,17,16,0,1447,205,0,2,11,19,160,7,1,1,0,0,0
10,15,13,15,2,98,109,9,9,11,19,705,7,6,0,0,0,0
14,15,15,10,0,3093,108,9,9,11,19,778,9,1,0,0,0,0
14,17,10,17,4,0,30,0,0,12,11,1185,7,9,0,0,0,0
14,11,10,10,0,1192,21,9,9,11,19,1364,7,1,1,0,0,0
14,17,13,17,4,0,51,4,9,13,19,1474,19,1,0,0,0,0
15,17,10,17,9,1075,219,0,0,13,19,509,6,63,0,0,0,0
14,15,13,15,0,0,195,5,7,10,19,1277,16,1,0,0,0,0
14,11,13,15,0,0,112,4,9,10,19,739,6,1,1,0,0,0
14,17,10,17,6,0,178,3,7,13,19,1185,8,2,0,0,0,0
10,17,13,17,2,0,216,0,0,11,19,784,9,1,0,0,0,0
14,17,14,17,6,0,62,2,2,13,19,591,11,2,0,0,0,0
10,15,10,10,0,0,171,3,4,11,19,167,9,1,0,0,0,0
11,15,15,12,0,0,98,0,3,10,19,1403,6,1,1,0,0,0
15,16,15,16,0,0,63,4,5,13,19,150,20,1,0,0,0,0
10,17,14,17,5,0,219,6,9,13,19,903,17,1,0,1,0,40
15,16,15,16,0,0,206,7,6,10,19,1075,6,1,1,0,0,0
10,17,11,15,0,2749,15,0,0,13,11,335,3,1,0,0,0,0
15,16,15,16,0,0,27,8,9,13,19,642,8,1,0,0,0,0
16,17,11,11,0,0,95,0,3,11,19,1123,7,1,1,0,0,0
14,17,14,17,8,0,44,2,2,10,19,1277,18,1,0,0,0,0
10,17,10,17,2,0,98,0,5,13,19,1086,10,13,0,0,0,0
10,15,15,15,0,0,20,5,5,11,19,81,6,9,0,0,0,0
15,17,13,17,8,0,44,0,0,13,19,1049,7,4,0,0,0,0
11,11,14,15,0,0,114,9,9,13,19,571,9,1,0,1,0,100
14,17,15,11,0,0,49,0,4,10,19,565,6,1,1,0,0,0
13,15,13,15,0,0,39,9,9,11,19,1300,5,2,0,0,0,0
13,17,13,17,4,0,195,0,2,11,19,293,18,1,0,0,0,0
16,17,10,17,3,0,112,4,9,10,19,735,6,1,1,0,0,0
14,17,15,17,0,1478,168,0,1,11,19,1474,7,1,1,0,0,0
14,17,13,17,5,0,152,4,8,11,19,565,11,2,0,0,0,0
15,16,16,16,0,2383,106,0,0,13,12,108,11,3,0,0,0,0
14,11,10,11,0,0,219,1,9,13,19,1185,9,1,0,0,0,0
14,11,14,11,0,0,86,9,9,13,19,1165,9,1,0,0,0,0
14,17,14,15,0,2487,199,0,0,13,19,1474,7,1,1,0,0,0
13,17,13,17,3,0,98,0,9,10,19,293,6,1,1,0,0,0
15,16,15,16,0,0,168,0,9,10,19,335,6,1,1,0,0,0
15,17,14,17,0,0,210,0,0,13,19,1432,10,1,0,1,0,20
15,16,16,16,0,879,168,0,0,13,19,335,7,1,1,0,0,0
14,17,10,17,8,0,98,0,7,13,19,1482,5,3,0,0,0,0
10,17,10,17,9,879,168,0,4,11,19,929,7,1,1,0,0,0
16,11,14,10,0,3139,218,6,9,13,19,1088,7,1,1,0,0,0
14,17,14,17,0,0,44,0,0,13,19,320,1,2,0,0,0,0
11,17,13,17,0,0,157,0,9,10,19,327,6,1,1,1,0,100
14,17,13,17,2,0,78,2,9,11,19,73,11,1,0,0,0,0
16,17,13,11,0,0,78,1,9,11,19,1026,6,1,1,0,0,0
10,17,13,17,3,0,57,0,2,11,19,784,2,6,0,0,0,0
15,11,13,15,0,0,143,0,0,13,19,1049,9,1,0,0,0,0
16,17,15,17,5,879,168,0,2,11,19,928,5,7,0,0,0,0
10,17,13,17,3,0,133,7,6,11,19,784,18,1,0,0,0,0
10,17,14,17,4,2383,219,0,0,13,7,841,12,5,0,0,0,0
11,17,14,11,0,0,112,6,9,11,19,1377,6,1,1,0,0,0
14,15,13,15,2,1540,112,7,9,11,19,591,4,2,0,0,0,0
10,17,10,17,0,0,136,9,3,13,19,929,11,1,0,0,0,0
15,16,15,16,0,98,109,0,0,11,19,1243,9,15,0,0,0,0
16,17,13,11,0,0,39,7,8,13,19,679,7,6,0,0,0,0
10,17,15,17,0,1117,141,4,5,11,19,841,2,5,0,0,0,0
14,11,14,15,2,43,21,9,2,13,19,1136,5,7,0,0,0,0
10,17,14,17,7,0,219,0,0,13,19,990,6,2,0,0,0,0
14,14,14,14,2,0,44,7,9,11,19,461,6,1,1,0,0,0
10,17,14,17,2,0,98,1,2,14,19,1481,16,1,0,0,0,0
16,17,14,17,5,0,72,2,1,13,19,998,2,7,0,0,0,0
10,11,14,15,0,0,78,0,9,11,19,1481,6,1,1,0,0,0
11,17,15,17,0,1463,168,7,8,11,19,1408,12,1,0,0,0,0
14,11,13,11,4,0,168,4,6,13,19,565,8,2,0,0,0,0
11,17,13,11,3,0,35,0,1,13,19,14,16,1,0,0,0,0
14,17,13,17,5,1674,168,1,7,11,19,73,12,2,0,0,0,0
11,17,13,17,2,0,98,3,9,10,19,620,6,1,1,0,0,0
14,17,10,17,2,0,206,7,9,12,19,1185,6,1,1,0,0,0
11,17,14,11,0,0,216,6,1,13,19,1403,14,1,0,0,0,0
10,17,14,17,3,0,216,0,0,13,19,903,6,5,0,0,0,0
11,17,15,11,5,0,98,1,9,10,19,822,6,1,1,0,0,0
14,17,13,15,0,0,209,9,9,11,19,778,9,1,0,0,0,0
15,16,16,16,0,0,195,3,2,13,19,1075,5,2,0,0,0,0
12,15,13,12,0,2543,108,7,9,11,19,1223,9,1,0,0,0,0
16,17,10,17,3,0,220,0,0,13,19,735,9,1,0,0,0,0
14,17,14,17,7,0,171,0,0,13,16,274,9,3,0,0,0,0
11,17,14,17,0,2749,62,0,0,13,19,327,7,1,1,0,0,0
14,17,13,17,9,2383,21,0,1,11,19,739,5,8,0,0,0,0
10,17,13,17,6,0,98,4,6,14,19,841,10,1,0,0,0,0
11,17,15,17,3,0,98,4,9,10,19,1408,6,1,1,0,0,0
10,17,13,17,9,2130,21,0,0,12,19,1481,7,13,0,0,0,0
10,17,15,17,8,0,131,9,9,11,19,1254,8,1,0,0,0,0
16,17,11,17,0,879,168,0,0,11,19,1123,9,1,0,0,0,0
16,11,10,11,3,0,98,8,9,11,19,735,10,34,0,0,0,0
11,17,15,17,6,0,78,0,7,10,19,1193,6,1,1,0,0,0
14,17,13,17,8,0,218,0,0,12,19,1277,3,3,0,0,0,0
14,17,10,17,4,0,50,4,9,13,19,1482,13,1,0,0,0,0
16,11,11,15,0,0,102,0,6,11,19,1089,6,1,1,0,0,0
14,17,13,17,4,2859,173,9,9,13,19,506,7,1,1,0,0,0
10,17,14,17,2,0,112,0,9,11,19,841,6,1,1,0,0,0
14,17,14,17,5,0,216,1,0,10,19,1277,16,1,0,1,0,100
14,11,14,15,0,0,44,2,9,13,19,508,7,1,1,0,0,0
14,17,14,17,8,879,168,0,0,10,19,1277,9,1,0,0,0,0
14,11,13,12,0,0,206,0,9,10,19,320,6,1,1,0,0,0
14,17,15,17,2,0,98,1,9,11,19,739,7,1,1,0,0,0
16,17,14,17,3,1674,80,7,9,13,19,998,7,1,1,0,0,0
16,17,10,11,4,0,78,1,9,11,19,1217,9,1,0,0,0,0
10,11,15,11,0,0,114,9,9,11,19,841,9,1,0,0,0,0
16,11,13,15,0,0,109,0,9,10,19,26,6,1,1,0,0,0
14,17,15,17,6,0,109,8,9,11,19,274,7,1,1,0,0,0
11,17,13,17,9,2388,137,0,0,11,19,327,8,3,0,0,0,0
16,17,13,17,2,0,49,1,4,11,19,719,7,4,0,1,0,100
10,15,10,10,2,0,114,5,4,11,19,929,6,6,0,0,0,0
10,15,14,13,0,3139,218,5,9,13,19,1097,7,1,1,0,0,0
14,11,14,12,0,0,168,9,6,13,19,506,4,2,0,0,0,0
16,11,11,11,3,1192,21,9,9,11,19,1123,7,1,1,0,0,0
10,17,10,17,0,98,109,7,9,11,19,1086,7,1,1,0,0,0
14,11,10,15,0,879,219,0,0,14,19,1185,6,1,1,0,0,0
10,17,13,11,0,0,86,9,9,11,19,874,17,1,0,0,0,0
10,15,15,15,0,0,86,8,9,11,19,943,9,1,0,0,0,0
16,11,14,15,0,0,17,0,9,11,19,196,6,1,1,0,0,0
11,17,13,17,4,879,199,0,0,13,19,822,5,2,0,0,0,0
15,17,13,17,9,1463,168,0,0,13,19,1156,2,3,0,1,0,100
15,16,16,16,0,0,98,2,5,13,19,565,11,1,0,0,0,0
10,17,14,17,0,0,44,9,8,10,2,1481,4,2,0,0,0,0
15,16,15,16,0,0,114,9,9,11,19,619,7,1,1,0,0,0
