label,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle
0,5,2,13,239,2,15,6,28,222,2117,8,40,0,16
0,2,2,33,319,3,30,3,28,278,2117,8,50,2,11
0,8,2,13,186,2,16,5,28,240,2117,8,54,2,17
0,9,2,13,226,2,32,8,28,131,2117,8,17,7,17
0,2,2,13,417,2,16,5,35,324,1786,8,17,2,17
0,3,2,18,136,2,15,6,30,307,2117,8,40,5,17
0,2,2,26,300,2,16,7,28,240,2117,8,40,0,16
0,7,2,13,207,2,11,5,35,324,2401,8,38,5,17
0,7,2,13,155,2,16,5,28,245,2117,8,40,0,17
0,8,2,25,121,2,32,6,28,245,2117,8,40,0,16
0,5,2,13,158,2,16,7,28,202,2117,8,54,5,17
0,8,2,29,127,4,11,8,37,252,2117,8,17,9,17
0,3,2,13,158,2,16,5,28,280,2117,8,54,9,17
0,5,2,37,248,2,15,6,16,307,1505,8,40,5,17
0,3,4,24,431,5,27,6,14,131,1603,8,17,2,17
0,3,2,24,431,5,32,6,19,281,2353,8,37,0,11
0,7,2,13,178,2,32,6,28,229,2541,8,17,5,17
0,8,2,42,409,2,32,6,16,208,1786,8,63,9,17
0,8,2,31,166,2,16,5,28,245,2117,8,13,9,17
0,5,2,13,252,2,15,6,28,222,2117,8,17,0,16
1,3,4,20,283,2,14,6,30,228,1505,8,40,0,15
0,3,2,18,324,2,11,8,37,252,2117,8,63,7,17
0,3,2,41,135,5,32,6,20,281,2032,8,17,0,15
0,5,2,13,252,2,15,6,28,222,2117,8,34,5,17
0,3,2,13,158,4,11,8,28,356,2117,8,25,2,11
0,8,2,13,310,2,32,4,28,281,2572,8,17,0,16
0,7,2,13,150,2,15,6,28,161,2117,8,17,9,17
0,5,2,41,249,2,15,6,28,222,2117,8,17,0,16
0,3,3,13,158,2,32,6,14,131,1505,8,17,9,17
0,5,2,16,431,5,17,4,16,208,1505,8,63,5,17
0,2,2,13,335,2,16,8,28,240,2117,8,40,0,16
0,3,2,13,121,2,32,4,28,326,2117,8,54,4,17
0,8,2,20,288,2,32,7,28,222,2117,8,60,0,16
0,9,2,41,135,5,32,6,28,131,2117,8,34,4,17
1,5,2,17,319,3,16,2,11,252,2217,8,17,0,11
0,8,2,20,282,5,26,7,28,326,2117,8,12,0,16
0,7,2,13,252,2,15,6,28,222,2541,8,34,5,17
0,3,2,25,409,2,32,4,16,228,1505,8,17,9,17
0,3,2,45,308,2,15,6,30,228,1704,8,17,0,11
0,2,2,24,431,5,11,8,16,252,2117,8,63,9,17
0,7,2,31,366,2,16,3,28,278,2117,8,50,6,17
0,3,2,42,119,2,11,8,37,252,2117,8,63,9,17
0,3,2,28,119,2,32,8,28,131,2117,8,40,7,17
0,3,2,18,135,5,16,8,11,131,2401,8,47,6,17
0,8,2,18,398,2,16,5,28,240,2431,8,12,4,17
0,7,2,13,263,2,11,8,37,252,2117,8,17,9,17
0,8,2,24,431,5,16,5,28,240,2117,8,17,9,17
0,2,2,13,158,2,11,8,28,240,2231,8,37,4,17
0,5,2,13,178,2,16,7,28,202,2117,8,17,5,17
0,5,2,20,246,5,15,6,28,222,2117,8,17,0,16
0,3,2,24,431,5,19,6,30,228,1505,8,37,2,17
0,7,2,18,297,5,30,3,28,278,2117,8,54,2,11
0,7,2,13,150,2,32,6,28,245,2117,8,37,0,16
0,3,2,13,121,2,16,7,28,217,2117,8,54,7,17
0,3,2,20,441,4,11,8,11,252,1603,8,17,9,17
0,3,2,25,186,2,16,5,28,202,2117,8,54,7,17
0,7,2,21,245,2,26,7,28,245,2117,8,37,2,11
0,8,2,41,135,5,32,6,28,141,2117,8,40,0,16
0,8,2,20,164,2,16,5,28,240,2117,8,60,0,16
0,8,2,18,431,5,26,7,28,141,2117,8,44,0,16
0,7,2,29,207,2,16,3,28,278,2117,8,22,9,17
0,7,2,24,431,5,16,3,28,278,2117,8,22,4,17
0,7,2,24,431,5,32,6,28,245,2117,8,58,5,17
0,7,2,13,158,2,16,5,28,240,2117,8,40,9,17
0,5,2,13,263,2,11,8,37,252,2117,8,63,9,17
0,3,2,20,372,5,19,6,30,228,1505,8,40,9,17
0,9,2,29,156,2,26,7,28,141,2519,8,69,2,15
0,7,2,18,186,2,16,7,28,280,2117,8,40,4,17
0,5,2,45,371,2,32,6,28,228,2117,8,17,0,16
0,3,2,13,354,2,15,6,16,307,1786,8,17,4,17
0,8,2,20,441,5,16,5,28,240,1505,8,37,9,17
0,7,2,13,158,2,32,7,28,222,2117,8,47,0,16
0,8,2,24,431,5,12,8,28,141,2117,8,40,0,16
0,7,2,13,345,2,32,6,28,245,2117,8,69,5,17
0,5,2,13,158,2,32,6,28,228,1135,8,17,0,16
0,7,2,20,282,5,26,7,28,222,2117,8,17,0,16
0,3,2,32,421,2,15,6,28,222,2117,8,40,0,16
0,7,2,13,156,2,32,7,28,141,2117,8,17,0,16
0,6,4,33,431,3,27,2,11,312,2117,8,17,0,16
0,3,4,24,431,5,30,3,28,278,2117,8,50,9,17
0,3,2,13,185,2,32,6,30,228,1505,8,17,5,11
0,2,2,28,266,2,11,8,16,252,1786,8,17,9,17
0,5,2,13,158,2,11,5,28,202,2167,8,17,5,17
0,2,2,25,121,2,11,3,28,278,2117,8,63,7,17
0,7,2,24,431,5,16,5,28,278,2117,8,22,8,17
0,5,4,24,431,5,32,6,28,245,2541,8,17,0,16
0,8,2,29,262,4,11,8,37,252,2117,8,52,9,17
0,3,4,41,184,2,32,6,14,131,1697,8,17,6,17
0,3,2,44,136,2,15,6,30,307,2117,8,40,5,17
0,3,2,21,370,2,32,6,29,131,2117,8,40,0,11
0,7,2,24,431,5,30,3,28,278,2117,8,22,6,17
0,8,2,41,406,2,11,5,37,252,2117,8,69,7,17
0,8,2,26,262,4,17,4,19,130,2117,8,47,4,17
0,4,2,44,420,2,16,5,28,202,2117,8,40,4,17
0,8,3,45,371,2,12,6,28,124,2541,8,17,0,16
0,2,2,13,158,2,32,6,28,131,2117,8,60,0,15
0,6,4,24,431,5,27,2,28,344,2117,8,22,9,17
0,9,2,25,121,2,32,6,28,222,2117,8,40,0,16
0,8,2,13,178,2,15,6,16,307,2117,8,63,5,17
0,8,2,12,322,2,16,5,28,240,2117,8,40,0,16
0,3,2,41,339,2,15,6,30,307,2438,8,17,4,11
0,2,2,13,252,2,32,3,28,278,2117,8,50,0,17
0,3,2,13,150,2,32,4,30,208,1786,8,17,9,17
0,3,2,13,437,2,17,7,28,326,2117,8,54,4,17
0,6,4,33,319,3,16,2,28,278,2032,8,17,8,17
0,7,2,21,431,5,21,4,21,310,2231,8,54,0,11
1,8,2,18,386,2,26,7,28,224,2032,8,17,0,16
0,3,2,41,412,5,17,4,16,208,2231,8,63,5,17
0,7,2,20,372,2,16,5,28,202,2117,8,60,0,17
0,3,4,33,319,3,27,2,28,245,1570,8,13,0,16
0,8,3,34,216,2,32,6,28,141,2117,8,40,0,16
0,5,2,41,304,2,16,5,28,202,2117,8,54,2,17
0,5,2,29,401,2,11,5,35,321,1786,8,17,5,17
0,7,2,13,125,2,16,5,28,240,1171,8,17,0,16
0,3,2,13,158,2,11,8,32,187,2117,8,54,9,17
0,3,2,20,216,2,15,6,30,228,1505,8,17,2,11
0,3,2,26,156,2,16,5,28,240,1881,8,17,2,15
0,3,4,24,431,5,32,4,20,141,2117,8,40,9,17
0,5,2,41,318,2,15,6,28,307,1744,8,17,0,16
0,9,2,13,104,2,17,7,28,326,2117,8,40,0,16
0,2,2,18,201,2,16,5,28,240,2231,8,37,0,16
0,3,2,24,431,5,16,5,28,240,2231,8,54,0,17
0,7,2,29,402,4,16,7,28,326,2117,8,54,9,17
0,7,2,25,262,4,16,5,35,150,2117,8,54,5,17
0,9,2,21,297,5,32,6,20,222,2117,8,60,0,16
0,7,2,23,441,4,16,5,28,240,2117,8,47,7,17
0,6,4,24,431,5,32,6,20,141,2117,8,17,0,16
0,7,2,13,169,2,15,6,28,222,2117,8,69,5,17
0,7,2,41,106,2,15,6,16,307,1505,8,63,8,17
0,6,4,24,431,3,16,2,11,176,2117,8,50,5,17
0,7,2,24,431,5,32,6,28,222,2117,8,17,0,16
0,7,2,13,252,2,32,6,20,229,2401,8,28,5,17
0,5,2,29,266,2,16,5,28,202,2117,8,26,2,17
0,2,2,21,267,2,11,8,37,252,2401,8,63,8,17
0,3,2,41,135,5,16,5,11,324,2117,8,54,9,17
0,8,2,13,264,2,11,4,32,228,2401,8,63,0,17
0,3,2,24,431,5,32,6,28,131,2117,8,17,2,17
0,5,2,13,158,2,32,6,28,245,2117,8,60,0,16
0,9,2,41,135,5,32,6,28,281,2117,8,17,8,17
0,9,3,13,158,2,16,5,28,240,2117,8,37,4,17
0,7,2,13,252,2,15,6,28,222,2117,8,63,5,17
0,7,2,11,234,2,32,6,28,222,2117,8,17,0,16
0,5,2,13,156,2,15,6,28,222,1744,8,17,0,16
0,8,2,29,156,4,16,5,28,240,2541,8,17,0,16
0,7,2,13,252,2,32,6,28,222,2117,8,17,0,16
0,3,2,41,106,5,16,5,28,240,2117,8,40,7,17
0,7,2,13,252,2,34,3,28,346,2117,8,17,0,15
0,7,2,41,345,2,32,6,28,138,2117,8,17,7,17
0,6,4,33,431,3,27,2,20,141,2117,8,40,0,16
0,8,2,24,431,5,16,2,28,202,2117,8,22,2,17
0,3,2,46,210,2,14,4,23,228,2469,8,17,2,11
0,8,2,25,347,2,32,8,28,240,1072,8,17,0,16
0,3,2,39,429,5,17,2,23,357,2176,8,17,2,11
0,7,2,29,262,4,15,6,20,257,2117,8,63,6,17
0,7,2,29,155,2,15,6,16,307,2541,8,17,4,17
0,5,2,13,178,2,15,6,28,222,2117,8,17,0,16
0,7,2,24,431,5,16,5,28,202,2117,8,60,0,16
0,3,2,20,319,5,11,8,37,252,1058,8,68,8,17
0,2,2,41,308,2,16,5,28,240,2117,8,17,7,17
0,5,2,34,406,2,11,3,28,278,2482,8,17,5,17
0,8,2,21,245,2,16,5,21,176,2117,8,40,4,17
0,8,2,24,431,5,16,3,35,344,2117,8,26,7,17
0,3,2,18,137,2,16,5,28,240,2231,8,40,9,17
0,8,2,23,441,4,16,5,28,324,2117,8,54,9,17
0,2,2,13,178,2,16,7,28,164,2117,8,26,0,17
0,8,3,32,412,2,16,5,28,202,2117,8,54,2,11
0,7,2,21,335,2,16,8,28,240,1171,8,17,0,16
0,8,2,24,431,5,11,5,28,127,2117,8,54,9,17
0,3,2,24,431,5,16,2,21,115,2176,8,17,2,14
0,3,2,18,186,5,32,7,30,237,1786,8,17,9,17
0,7,2,13,237,2,17,4,21,237,1505,8,26,0,15
0,7,2,23,250,2,11,5,35,170,2117,8,54,5,17
0,7,2,41,431,5,16,5,20,202,2541,8,17,5,17
0,5,2,29,437,2,16,5,21,321,2401,8,54,5,15
0,5,2,45,212,5,30,7,28,278,2117,8,54,4,17
0,3,2,29,127,2,11,8,14,131,2117,8,25,9,17
0,9,2,41,135,5,32,6,14,131,2417,8,17,0,15
0,7,2,41,106,2,32,6,28,278,2117,8,63,6,17
0,7,2,31,166,2,16,5,28,240,2117,8,40,0,16
0,3,4,33,431,5,16,5,11,321,1603,8,37,7,17
0,7,2,33,319,3,34,7,20,278,2541,8,13,0,11
0,2,2,24,431,5,32,6,20,187,2117,8,63,4,17
0,7,2,13,178,2,16,7,28,138,2117,8,37,0,16
0,7,3,41,212,5,11,6,16,228,1786,8,63,9,17
0,7,2,24,431,5,11,6,32,187,2117,8,63,9,17
0,5,2,24,431,5,26,7,28,138,2117,8,47,5,17
0,2,2,20,170,2,32,6,28,344,2117,8,63,2,11
0,2,2,13,158,2,11,8,21,168,1656,8,17,2,17
0,8,2,13,158,2,34,7,20,246,2117,8,54,3,11
0,5,2,41,122,2,15,3,28,278,2117,8,63,6,17
0,5,2,13,178,2,16,5,28,202,2541,8,17,5,17
0,3,2,24,431,5,32,6,14,131,1786,8,58,5,17
0,7,2,29,262,4,16,5,28,202,2117,8,17,6,17
0,7,2,13,239,2,32,6,16,208,1786,8,63,9,17
0,5,2,13,178,2,32,6,28,229,2541,8,17,5,17
0,2,2,20,319,2,11,8,37,252,2117,8,63,8,17
0,5,2,41,311,2,32,6,28,245,2117,8,40,0,16
0,7,2,26,207,2,16,5,28,240,2117,8,40,9,17
0,5,2,13,158,2,16,5,28,202,2117,8,54,5,17
0,3,2,41,212,2,15,6,28,222,2117,8,44,9,17
0,3,2,29,127,2,11,8,36,131,2117,8,58,6,17
0,5,2,13,158,2,15,3,28,278,2117,8,17,7,17
0,8,3,42,168,2,16,5,28,240,2117,8,37,0,16
0,3,2,24,431,5,32,6,14,131,1786,8,17,9,17
0,7,2,29,166,2,16,5,28,202,2117,8,17,6,17
0,8,2,24,431,5,16,3,28,278,2117,8,22,9,17
0,3,2,18,186,2,32,6,30,228,1505,8,17,0,10
0,3,2,18,101,2,11,5,11,168,2117,8,54,2,11
0,7,2,23,164,4,30,3,28,278,2117,8,22,3,17
0,8,2,37,106,2,16,5,35,240,2401,8,12,2,15
0,3,2,13,437,2,32,6,20,222,2541,8,17,6,17
0,8,2,13,264,2,16,3,28,202,2117,8,22,2,11
0,8,2,21,431,5,16,3,21,278,2401,8,42,4,17
0,7,2,13,158,2,32,6,28,222,2117,8,44,0,16
0,7,2,13,103,2,16,5,20,202,2032,8,58,3,17
0,7,2,41,431,5,30,3,28,278,2117,8,22,4,17
0,7,2,13,121,2,32,3,28,278,2117,8,50,7,17
0,9,2,20,135,3,16,7,28,225,2032,8,17,2,11
0,5,2,13,178,2,15,6,16,307,2117,8,63,4,17
0,5,2,20,227,5,15,6,16,307,1505,8,17,4,17
0,3,2,24,431,5,17,4,21,130,1269,8,58,4,11
0,7,2,13,178,2,16,5,28,240,2117,8,37,2,17
0,5,2,23,282,4,15,6,28,222,2117,8,17,0,17
0,7,2,41,372,5,16,5,21,170,1505,8,54,9,17
0,5,2,20,217,2,16,5,28,324,2117,8,54,2,15
0,8,2,25,152,2,11,5,21,252,1186,8,69,2,17
0,9,2,26,156,2,15,6,28,222,1744,8,17,0,16
0,5,4,24,431,5,27,2,28,141,2117,8,17,0,16
0,7,2,13,178,2,15,6,28,222,2541,8,17,0,17
0,5,2,24,431,5,32,6,28,278,2117,8,63,7,17
0,5,2,41,186,5,16,5,28,202,2117,8,37,0,17
0,8,2,41,431,5,32,6,28,131,2271,8,17,0,17
0,7,2,13,121,2,16,7,28,153,2117,8,26,2,11
0,5,2,23,170,4,16,5,28,202,2117,8,54,5,17
0,5,2,20,127,2,11,5,37,252,2032,8,17,2,11
1,3,2,18,365,2,17,2,30,255,1505,8,40,2,11
0,7,2,24,431,5,26,7,28,138,2117,8,49,0,17
0,9,2,18,409,2,15,6,28,222,2117,8,17,0,17
0,3,4,26,407,4,11,8,11,131,2519,8,17,9,17
0,3,2,13,239,4,11,5,37,252,2117,8,58,2,17
0,8,2,18,186,5,32,6,20,141,2117,8,47,4,17
0,8,2,29,262,4,16,5,35,324,2117,8,54,9,17
0,9,2,13,252,2,16,3,28,202,2117,8,22,0,17
0,5,2,18,326,2,17,7,28,222,2117,8,40,0,16
0,7,2,41,431,5,32,3,28,278,2117,8,17,9,17
0,2,2,13,158,2,16,5,28,240,2231,8,17,0,16
0,5,2,18,101,2,11,5,28,278,2117,8,26,2,17
0,8,2,32,108,2,16,5,28,240,2117,8,54,4,17
0,3,2,19,191,2,32,6,14,131,1697,8,17,7,17
0,3,2,32,398,2,16,8,23,131,2469,8,17,6,17
0,4,2,25,345,2,16,5,28,202,2117,8,22,6,17
0,6,4,24,431,5,27,2,11,208,1505,8,26,9,17
0,5,2,20,151,4,17,4,20,278,1505,8,54,8,17
0,5,2,29,325,2,11,5,37,252,2401,8,54,1,17
0,7,2,13,178,2,32,6,28,222,2117,8,40,5,17
0,7,2,13,252,2,16,5,28,202,2117,8,26,6,17
0,3,2,24,431,5,16,5,11,240,2117,8,40,7,17
0,7,2,29,170,4,11,5,28,278,2117,8,17,5,17
0,3,2,13,205,2,16,5,28,240,2541,8,17,7,17
0,7,2,25,297,5,32,6,28,141,2117,8,34,4,17
0,3,2,41,372,5,32,6,28,131,2271,8,17,5,17
0,8,2,24,431,5,16,3,28,141,2117,8,40,6,17
0,3,2,13,158,2,11,5,28,240,1550,8,17,4,17
0,5,2,13,158,2,16,5,28,202,2117,8,17,5,17
0,3,2,24,431,5,15,6,16,228,1186,8,17,8,17
0,9,2,41,135,5,15,6,16,307,2117,8,63,9,17
0,3,2,20,431,5,11,8,37,252,2117,8,21,9,17
0,3,2,23,319,4,32,6,19,141,2117,8,37,0,16
0,7,2,41,143,2,16,7,16,208,2117,8,63,9,17
0,7,2,20,441,5,16,5,28,202,2117,8,22,7,17
0,8,2,24,431,5,30,3,28,278,2117,8,22,9,17
0,3,2,41,135,5,16,5,21,324,2401,8,54,9,17
0,3,2,13,437,2,11,5,21,324,2438,8,17,5,17
0,3,3,29,307,2,32,6,30,228,1786,8,17,4,11
0,3,2,13,158,2,11,8,32,131,1786,8,17,7,17
0,5,2,30,431,5,16,7,28,138,2117,8,40,0,16
0,3,2,25,316,2,32,6,28,131,2117,8,40,0,11
0,8,2,23,262,5,17,4,21,237,2438,8,17,8,17
0,7,2,24,431,5,16,5,28,240,2117,8,60,0,16
0,7,2,24,431,5,32,6,28,278,2117,8,63,9,17
0,7,2,13,263,2,16,5,20,202,1570,8,58,3,11
0,3,2,17,200,2,16,3,28,278,2117,8,13,2,17
0,8,2,13,191,2,32,8,28,240,2117,8,17,0,16
0,5,2,13,276,2,15,6,28,307,2117,8,63,9,17
0,2,2,13,158,2,16,7,21,225,2401,8,26,2,11
0,5,2,13,158,2,15,6,28,278,2117,8,63,9,17
0,7,2,41,135,5,32,3,28,278,2117,8,17,5,17
0,2,2,45,212,2,32,6,28,222,2117,8,42,0,15
0,7,2,25,345,2,16,5,28,202,2117,8,52,7,17
0,5,2,13,178,2,11,7,28,219,2541,8,17,2,17
0,5,2,13,158,2,16,5,28,202,2117,8,54,5,17
0,3,2,25,186,2,32,6,28,141,2117,8,17,9,17
0,5,2,13,150,2,32,5,28,240,2117,8,17,0,16
0,7,2,41,441,5,15,6,32,307,2117,8,63,6,17
0,2,3,41,431,5,11,8,16,252,2231,8,63,9,17
0,3,2,19,407,2,15,6,20,278,2117,8,63,2,17
0,3,2,32,117,2,32,4,14,131,1505,8,18,6,17
0,3,2,26,207,4,11,5,11,252,1058,8,17,7,17
0,3,2,26,329,2,32,6,28,131,2117,8,40,2,15
0,9,2,13,207,2,15,6,20,222,2117,8,61,2,17
0,3,3,13,158,2,15,6,28,228,2438,8,17,5,17
0,3,3,23,411,2,16,5,28,240,2117,8,60,5,17
0,7,2,41,268,2,30,3,28,138,2117,8,22,2,17
0,3,2,11,137,2,16,5,23,240,1881,8,17,5,17
0,5,2,24,431,5,17,4,16,208,1505,8,63,7,17
0,5,2,41,186,2,32,7,28,326,2541,8,17,5,17
0,2,2,20,217,2,30,3,28,278,2117,8,22,5,17
0,5,2,11,437,2,32,6,28,228,1744,8,17,0,16
0,7,2,33,319,3,26,3,28,121,2541,8,69,0,17
0,5,2,13,391,2,16,3,28,202,2117,8,54,6,17
0,5,2,25,134,2,16,5,28,326,2117,8,54,2,17
0,3,2,13,158,2,16,5,35,324,2401,8,26,6,17
0,8,2,25,420,2,11,8,37,252,2117,8,63,7,17
0,8,2,13,158,2,32,6,28,228,2117,8,40,0,16
0,8,2,45,371,2,32,6,32,141,2117,8,34,8,17
0,2,2,25,356,2,16,5,35,324,1505,8,54,9,17
0,8,2,41,106,2,15,6,32,228,1786,8,17,4,17
0,4,2,21,431,5,16,7,28,138,2117,8,40,0,16
0,3,2,24,431,5,16,8,28,240,2117,8,40,0,17
0,8,2,13,158,2,15,6,16,307,1565,8,63,9,17
0,3,2,25,266,2,11,6,14,131,2117,8,34,6,17
0,3,2,13,347,2,17,7,30,237,1505,8,58,6,17
0,3,2,13,158,2,16,7,28,240,2117,8,44,0,16
0,7,2,20,319,5,30,3,28,278,2117,8,22,5,17
0,7,2,13,158,2,16,5,28,240,2111,8,17,0,15
0,7,2,13,264,2,16,5,28,202,2117,8,40,4,17
0,5,2,24,431,5,32,6,28,222,2117,8,17,0,17
0,3,2,41,135,5,11,5,11,252,2117,8,54,6,17
0,3,4,33,135,3,16,5,20,240,2231,8,20,4,17
0,3,2,45,371,5,11,5,11,324,2231,8,54,9,17
0,5,4,24,431,5,32,6,28,141,2117,8,58,9,17
0,3,2,13,158,2,15,6,28,307,1505,8,17,5,10
0,3,3,42,410,2,11,6,14,131,1697,8,17,6,17
0,3,2,13,158,2,11,8,16,208,1786,8,63,9,17
0,8,2,45,135,5,16,3,28,278,2117,8,22,5,17
0,9,2,25,157,2,32,7,28,141,2117,8,40,0,17
0,2,2,29,276,2,16,5,28,240,2231,8,17,9,17
0,3,2,23,431,5,16,5,35,324,1631,8,17,7,17
0,5,2,13,158,2,15,6,28,307,2117,8,17,0,16
0,3,2,45,371,5,16,5,11,240,2231,8,40,0,17
0,5,2,29,207,4,15,6,16,307,1505,8,63,2,17
0,5,2,13,252,2,32,3,28,202,2117,8,43,6,17
0,9,2,41,135,5,15,6,16,307,2117,8,63,7,17
0,7,2,23,262,4,17,4,28,141,2117,8,47,0,16
0,5,2,13,239,2,16,5,28,202,2117,5,54,2,17
0,7,2,32,345,2,17,4,16,208,1505,8,54,5,17
0,7,2,13,121,2,16,3,28,346,2117,8,17,5,17
0,2,2,23,282,4,15,6,28,278,2117,8,50,5,17
0,8,3,45,394,2,16,5,28,202,2117,8,47,0,16
0,5,2,13,121,2,17,3,28,278,2117,8,63,7,17
0,5,2,24,431,5,32,6,28,141,2117,8,40,0,16
0,3,2,13,341,2,11,8,35,240,2579,8,17,7,17
0,9,2,25,141,2,32,6,28,131,2117,8,38,0,17
0,5,2,13,127,2,15,6,28,245,2117,8,17,0,17
0,5,2,25,186,2,16,5,28,202,2117,8,54,6,17
0,3,2,13,156,2,32,6,28,228,1702,8,17,0,16
0,3,4,24,431,3,27,3,11,346,2117,8,22,2,11
0,7,2,13,178,2,23,6,28,245,2117,8,47,0,15
0,5,2,13,158,2,15,6,28,222,2032,8,17,6,17
0,3,4,20,135,5,16,5,11,131,2401,8,47,4,11
0,5,2,41,411,2,32,7,28,198,1786,8,17,7,17
0,7,2,25,441,4,30,3,28,278,2117,8,34,9,17
0,8,2,29,262,4,16,7,28,198,2501,8,17,2,10
0,6,4,24,431,5,27,2,20,141,2117,8,40,0,17
0,8,2,13,226,2,11,5,37,252,2117,8,54,5,17
0,2,2,20,135,5,15,6,28,222,2117,8,40,0,17
0,8,2,30,319,5,17,4,20,130,2117,8,37,0,13
0,3,2,24,431,5,12,8,19,203,1544,8,17,0,16
0,8,2,13,219,2,32,7,28,141,2117,8,40,0,16
0,6,4,24,431,5,16,5,28,202,2117,8,49,9,17
0,5,2,34,297,5,17,4,20,208,1505,8,42,4,17
0,7,2,13,178,2,17,4,28,184,2541,8,17,0,16
0,9,2,32,440,2,15,6,20,141,2541,8,17,2,17
0,8,2,23,262,4,15,6,28,222,2117,8,17,0,16
0,8,2,24,431,5,16,5,28,240,1505,8,54,0,17
0,3,2,33,319,5,16,5,11,240,2117,8,40,5,17
0,3,2,13,276,2,16,5,20,240,2541,8,38,6,17
0,2,2,34,359,2,15,6,20,307,2117,8,63,2,11
0,3,2,21,216,2,15,6,28,228,1505,8,40,2,11
0,3,2,13,389,2,16,5,28,240,2231,8,54,4,17
0,3,2,20,431,5,15,6,20,222,2117,8,63,2,17
0,3,2,18,431,5,32,6,19,131,2032,8,17,4,17
0,8,2,24,431,5,26,7,28,222,2117,8,40,6,14
0,3,2,13,158,2,15,6,20,217,2541,8,17,6,17
0,8,2,41,135,5,32,6,14,131,1786,8,17,9,17
1,8,2,24,431,5,32,6,20,141,2117,8,60,2,11
0,7,2,41,441,5,11,5,21,170,1786,8,17,8,17
0,7,2,13,345,2,32,7,28,202,2117,8,54,6,17
0,3,2,20,431,5,15,6,30,307,1505,8,37,8,17
0,9,2,41,308,2,15,6,28,222,2117,8,17,0,16
0,8,2,29,262,4,16,5,28,240,2117,8,40,0,16
0,5,2,21,335,2,17,4,16,278,1505,8,63,9,17
0,5,2,20,227,2,16,5,35,198,1505,8,54,5,17
0,5,2,41,106,2,16,5,28,202,2117,8,40,4,17
0,7,2,13,186,2,16,5,28,280,1505,8,17,0,17
0,8,2,45,157,2,32,6,28,245,2117,8,40,0,16
0,8,2,34,160,2,16,5,28,240,2020,8,17,2,17
0,8,2,46,347,2,32,7,28,141,2117,8,40,0,16
0,8,2,20,164,2,16,3,28,278,2117,8,22,5,17
0,8,2,13,158,2,32,6,28,245,2117,8,40,0,16
