label,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle
0,9,2,17,136,4,16,5,28,190,2117,8,40,0,16
0,9,2,20,167,2,16,8,19,260,1704,8,47,0,16
0,3,2,17,352,2,15,3,28,299,2401,8,49,4,17
0,2,2,19,173,5,30,3,16,278,1555,8,59,5,17
1,9,2,18,192,2,16,5,28,206,2117,8,47,0,15
0,5,2,21,372,5,34,7,21,200,1815,5,53,4,17
0,9,2,18,158,5,32,4,30,124,1135,8,38,0,16
0,2,2,45,128,2,17,4,22,139,2231,8,44,5,17
0,6,4,33,319,3,27,2,11,176,1570,8,47,4,17
0,5,2,27,335,5,34,7,21,187,2401,8,42,8,17
0,2,2,17,162,2,16,3,20,346,1891,8,38,5,17
0,4,2,18,324,2,16,5,19,124,1072,8,47,0,16
0,3,4,33,113,4,26,5,28,310,2541,8,18,5,17
0,7,2,18,155,4,16,3,18,252,1815,8,52,5,17
0,2,2,27,348,4,19,6,23,228,1505,8,17,9,17
0,6,4,33,319,3,27,2,11,202,2401,8,26,4,17
0,3,2,31,380,5,23,8,32,220,2231,8,17,9,17
0,7,2,27,313,2,11,6,37,204,2281,8,59,1,11
0,7,2,28,170,2,17,3,32,168,2401,8,69,5,17
0,8,2,27,212,4,16,5,35,334,2431,8,38,7,17
0,3,4,34,380,2,24,2,23,311,1603,8,17,8,17
1,3,2,46,392,5,32,5,28,130,1570,8,60,0,16
0,5,2,30,387,5,34,7,21,153,2401,5,53,8,17
0,3,2,17,282,5,34,3,20,334,2482,8,42,4,17
0,2,2,27,162,2,30,4,37,357,1505,8,21,7,17
0,3,2,16,310,2,23,4,30,281,2231,8,26,7,17
0,7,2,19,355,5,30,5,20,262,2117,8,69,4,17
0,5,2,26,207,2,16,8,35,115,2401,8,34,9,17
0,5,2,23,352,2,20,5,19,203,1744,8,40,0,16
0,3,2,29,255,4,32,4,29,310,1744,8,69,7,14
0,2,2,16,324,5,16,5,19,161,2032,8,12,0,15
0,2,2,16,316,5,34,7,21,141,1656,8,12,7,17
0,5,2,45,169,2,32,6,19,312,1072,8,40,0,16
0,3,2,26,162,5,17,4,30,311,1505,8,49,2,17
1,5,2,12,258,2,34,7,21,136,1815,5,42,2,17
0,6,4,33,319,3,27,2,11,170,2117,8,60,0,14
0,5,2,21,228,2,34,7,21,200,2401,5,53,4,17
0,2,2,23,383,2,16,5,28,168,2231,8,38,0,11
0,9,2,39,343,2,32,6,28,190,1744,8,47,0,16
0,2,2,14,424,5,30,5,28,346,1353,8,12,6,17
0,9,2,11,263,5,20,5,19,124,2117,8,40,0,16
0,3,4,18,210,5,32,6,20,229,1744,8,40,0,13
1,3,2,39,374,5,16,5,28,260,2541,8,28,0,15
0,2,2,20,155,5,34,7,21,137,2281,8,38,7,17
0,5,2,32,424,2,16,5,28,323,2401,8,54,2,17
0,5,2,45,179,5,34,7,21,200,2401,5,53,6,17
0,2,2,30,343,2,16,5,28,124,2117,8,60,0,16
0,6,4,33,319,3,27,2,11,139,2117,8,60,0,15
0,5,2,27,267,5,32,7,35,293,1505,8,66,9,17
0,2,3,28,150,4,31,3,20,278,1555,8,50,9,17
0,5,2,20,175,5,34,7,21,322,1815,8,54,2,17
0,8,2,26,167,2,23,8,28,290,1072,8,65,8,17
0,2,3,13,151,2,30,3,28,346,1555,8,59,5,17
0,3,2,17,319,5,16,7,21,117,1560,8,58,4,17
0,2,2,32,192,4,16,5,28,281,2401,8,44,0,16
0,8,2,46,110,5,17,4,28,187,2401,8,69,4,17
0,3,2,30,347,4,17,4,14,115,1815,8,18,7,17
0,8,2,13,179,4,32,6,21,244,1744,8,17,4,17
0,2,2,31,175,5,34,7,21,204,2032,8,38,8,17
0,5,2,22,282,2,34,7,21,355,2231,8,12,8,17
0,2,2,29,304,2,16,5,11,262,2117,8,54,6,17
1,6,4,33,319,3,27,2,11,229,1570,8,38,0,16
0,5,2,20,110,4,16,7,21,217,2231,8,38,5,11
0,3,4,24,321,2,24,2,23,311,1603,8,28,4,17
0,9,2,20,318,4,17,4,16,227,2117,8,44,6,17
0,8,2,20,356,2,16,8,35,215,1072,8,44,8,17
0,3,2,17,434,5,17,4,35,249,2541,8,52,5,17
0,8,2,16,208,2,11,7,20,257,2361,8,17,2,17
0,8,2,30,216,2,23,6,21,323,2541,8,17,4,17
0,6,4,33,319,3,34,2,11,321,1555,8,47,5,17
0,3,2,20,371,5,32,6,29,329,1603,8,67,7,13
0,5,2,20,169,5,14,5,20,207,2401,8,60,0,15
0,5,2,27,345,5,34,7,20,275,2401,8,21,7,11
0,9,2,45,355,2,11,8,16,198,2401,8,44,8,17
0,8,2,20,339,2,31,3,20,278,2401,8,59,8,17
0,7,2,20,113,4,16,4,18,117,1786,8,40,2,17
0,4,2,41,135,2,17,6,28,229,1704,8,34,0,17
0,2,2,45,272,2,30,3,28,288,2401,8,22,4,17
0,3,2,20,101,5,34,6,19,260,2482,8,44,0,11
0,3,4,42,319,3,24,2,23,311,1603,8,57,4,17
0,3,2,41,169,5,16,5,20,310,1881,8,65,7,17
0,5,2,30,162,2,17,7,21,200,2401,8,17,6,17
0,6,4,33,319,3,27,2,11,183,2401,8,26,4,17
0,2,2,39,158,5,16,5,28,168,2117,8,26,9,17
0,5,2,30,110,2,34,5,11,308,2401,8,58,5,17
0,5,2,21,387,2,34,7,21,346,2401,8,53,4,17
0,8,2,13,195,4,16,6,19,139,2117,8,44,0,16
0,3,2,20,372,2,32,4,37,217,1015,8,20,7,17
0,7,3,32,431,2,31,3,20,346,1555,8,22,9,17
0,3,4,42,113,4,14,5,28,202,2117,8,17,4,17
0,5,2,27,165,5,34,7,20,153,1381,8,53,4,17
0,5,2,29,372,5,34,7,21,260,1815,8,54,4,17
0,5,2,20,175,5,34,7,21,137,1815,8,54,4,17
0,5,2,21,343,4,34,7,28,124,2117,8,20,0,17
0,7,3,31,347,5,30,3,20,278,1555,8,59,9,17
0,3,2,42,319,2,15,4,23,225,1544,8,63,2,17
0,9,2,17,319,5,17,4,28,307,1815,8,36,8,17
0,5,2,11,310,5,32,5,19,124,1072,8,40,0,16
1,2,2,16,157,2,16,5,28,170,2117,8,12,0,15
0,2,2,18,355,5,16,5,35,262,2401,8,20,4,17
0,5,2,12,429,2,34,7,21,153,1815,5,53,4,17
0,6,4,33,319,3,27,2,11,293,2541,8,27,5,17
0,7,2,26,215,2,30,8,20,355,2117,8,12,5,17
0,4,2,45,328,2,32,6,28,153,2541,8,47,0,16
0,2,2,39,431,5,16,4,21,357,1815,8,52,0,17
0,3,2,20,207,4,17,4,32,357,1058,8,32,7,17
1,3,2,19,204,5,16,8,28,164,2469,8,44,0,15
0,5,2,20,429,2,34,7,21,322,2401,5,54,4,17
0,9,3,16,199,2,30,3,28,278,1555,8,62,4,17
0,7,2,41,192,2,23,6,36,207,1505,8,25,9,17
0,5,2,42,237,2,34,4,20,130,1443,8,54,6,11
0,3,4,33,365,2,17,4,13,301,1815,8,37,8,17
0,8,2,44,205,2,34,7,21,301,2519,8,20,9,17
0,7,4,33,319,3,27,2,11,278,2117,8,50,8,17
0,5,2,27,376,5,21,5,35,202,2401,8,36,3,17
0,9,2,45,191,2,20,6,19,130,2117,8,47,0,16
0,3,2,20,299,5,32,6,18,328,1134,8,57,2,17
0,5,2,30,424,2,16,7,13,240,2541,8,12,0,11
0,3,2,27,372,5,19,6,30,228,1505,8,17,4,11
0,9,2,13,405,4,16,5,28,262,1072,8,44,3,15
1,6,4,33,319,3,27,2,23,122,1186,8,57,4,17
0,7,2,19,106,2,16,5,13,190,2401,8,12,8,17
0,8,2,20,215,2,34,7,21,312,2579,8,54,5,17
0,2,2,34,350,2,26,4,35,257,2280,8,63,2,17
0,3,2,32,113,4,16,5,13,216,2401,8,20,2,17
0,6,4,33,319,3,27,2,11,328,2541,8,47,0,11
0,2,2,41,431,2,28,4,36,156,1015,8,34,8,17
0,3,2,17,205,2,32,5,13,130,1744,8,40,0,11
0,6,4,33,319,3,27,2,11,220,2117,8,60,4,11
0,3,2,20,125,5,19,3,29,250,2153,8,63,5,17
0,8,2,28,328,4,16,6,19,260,2117,8,38,0,17
0,2,2,18,163,4,16,5,23,154,2431,8,49,2,17
0,2,2,20,115,2,16,3,32,217,1238,8,17,4,17
0,2,2,17,431,5,17,4,30,208,2032,8,21,7,17
0,3,2,27,162,2,16,6,35,190,2153,8,21,3,17
0,5,2,17,199,4,24,4,18,324,2401,8,65,6,17
0,5,2,20,275,4,16,5,21,334,2231,8,20,4,17
0,6,4,33,319,3,27,7,11,117,2117,8,13,0,16
0,3,2,45,170,2,15,4,20,228,1505,8,17,8,17
0,3,2,29,224,2,14,8,35,230,2001,8,63,7,17
0,9,2,27,352,4,16,6,35,312,1413,8,40,0,16
0,3,2,17,162,5,16,3,35,262,2541,8,17,5,17
1,6,4,33,319,3,27,2,11,173,2117,8,25,6,11
0,3,2,20,118,5,17,4,12,124,2438,8,17,8,17
0,3,2,18,425,4,16,5,28,124,2032,8,38,0,16
0,3,2,27,173,5,15,6,14,290,1505,8,36,7,17
0,8,3,28,120,5,17,4,31,293,2401,8,12,7,17
1,7,2,39,299,2,14,5,20,207,2482,8,55,3,17
0,5,2,27,328,5,34,7,21,115,2401,8,42,7,17
0,2,2,46,263,5,23,6,28,310,2231,8,17,5,17
0,8,2,19,373,2,34,6,21,217,2401,8,17,2,17
0,2,2,29,263,2,16,7,28,127,1815,8,60,0,16
1,6,4,33,319,3,27,2,11,176,2541,8,28,1,17
0,8,2,18,431,5,16,4,35,183,1786,8,17,7,17
0,7,2,16,328,4,16,5,19,124,2117,8,44,0,16
0,5,2,27,372,5,34,7,21,115,2401,5,42,7,17
0,2,2,42,220,5,16,7,13,224,1565,8,12,0,17
0,7,2,30,429,5,31,7,21,127,2401,8,26,2,17
0,3,2,20,162,4,34,7,21,153,1815,8,57,2,17
0,5,2,20,216,4,17,4,30,310,2103,8,47,4,17
0,3,2,18,113,5,16,5,28,240,1704,8,40,0,16
0,5,2,28,352,2,16,5,21,115,2401,8,54,6,17
0,3,2,45,226,2,21,4,14,275,1603,8,17,4,17
1,9,2,22,282,4,20,5,19,224,1072,8,47,0,16
0,5,2,45,429,2,34,7,21,322,1815,8,54,4,17
0,5,2,20,318,4,16,5,28,124,1656,8,38,3,17
0,4,2,25,194,2,16,5,20,240,2117,8,21,7,17
0,5,2,42,399,5,34,7,21,224,1815,8,54,2,17
0,5,2,27,215,2,16,5,28,124,1667,8,26,6,17
0,6,4,33,319,3,27,2,11,311,1186,8,38,8,17
0,5,2,11,328,5,16,6,19,224,1704,8,38,0,16
0,5,2,20,352,5,34,7,21,237,1815,5,26,6,17
0,3,4,33,319,3,27,2,11,168,2401,8,26,9,17
0,2,2,33,254,3,16,5,11,170,2401,8,54,4,17
0,8,2,13,263,5,32,8,32,310,2401,8,21,7,17
0,2,2,18,165,2,34,7,20,153,2401,8,54,6,17
0,7,2,42,239,5,23,4,14,139,2271,8,28,4,17
1,3,2,33,297,5,16,5,11,224,2541,8,47,4,17
0,4,3,32,352,4,30,5,28,240,1815,8,17,2,16
1,3,2,32,328,3,16,5,28,124,2231,8,40,0,16
0,3,2,27,318,5,32,5,32,187,2117,8,37,6,17
0,7,2,46,237,5,31,3,28,278,1555,8,50,6,17
0,8,2,32,113,4,16,5,28,202,2117,8,26,6,11
0,5,2,18,203,2,16,5,28,190,2117,8,47,0,16
0,3,2,42,372,2,24,2,23,311,1603,8,65,7,17
0,5,2,12,276,4,16,5,28,200,1815,8,42,9,17
0,5,2,13,205,5,31,3,20,248,1555,8,59,7,17
0,3,2,45,258,2,32,5,19,344,1786,8,47,0,10
0,5,2,20,113,2,16,5,28,215,2117,8,49,0,15
0,3,4,33,319,3,17,2,11,224,2401,8,42,4,17
0,3,2,18,372,5,16,5,28,176,1656,8,38,4,11
0,2,2,18,157,4,23,4,18,310,2478,8,38,7,17
0,7,2,20,207,4,17,4,30,310,2103,8,34,9,17
1,5,2,46,113,3,16,5,19,190,2117,8,40,0,16
0,3,2,27,372,5,17,6,32,137,1505,8,67,7,17
0,5,2,18,388,2,11,5,28,208,1656,8,69,5,17
0,7,2,32,343,4,16,5,19,224,1072,8,37,0,16
0,3,4,34,255,2,24,2,23,311,1603,8,40,9,17
0,5,2,27,391,5,34,7,21,322,2117,8,26,4,17
0,9,2,12,352,5,14,5,21,323,1238,8,42,2,17
0,7,3,42,354,2,16,5,11,127,2401,8,26,7,17
0,6,4,33,319,3,27,2,11,334,2469,8,31,0,16
0,5,2,18,127,5,16,5,28,115,2117,8,65,0,17
0,8,2,20,429,5,34,7,21,280,2401,5,54,6,17
0,6,4,33,319,3,27,2,11,176,2117,8,40,0,16
0,5,2,34,441,2,34,7,21,153,2231,5,54,4,17
0,3,2,12,328,5,16,5,21,170,2401,8,12,2,17
0,9,2,23,350,4,23,4,21,149,1509,8,17,7,17
0,7,2,21,120,2,31,3,20,346,2401,8,50,5,17
0,5,2,16,263,5,16,5,21,164,2231,8,54,0,17
1,3,2,28,237,5,32,5,35,207,2431,8,62,0,15
0,3,2,20,297,2,23,6,30,197,1505,8,26,8,17
0,2,2,29,411,2,23,4,20,304,2401,8,12,9,16
0,3,4,17,271,2,11,5,20,339,2485,8,63,5,17
0,5,2,11,239,4,16,4,28,217,2231,8,60,0,14
0,2,2,20,282,4,16,5,20,124,2117,8,47,0,11
0,5,2,20,345,5,34,8,20,345,1656,8,21,7,17
0,5,2,12,179,2,34,7,21,153,2401,5,53,4,17
0,5,2,20,328,5,16,8,35,312,2541,8,57,7,17
0,3,2,46,328,2,24,2,23,311,1603,8,38,2,17
1,3,2,27,201,2,16,5,28,301,2117,8,42,7,17
0,3,2,33,135,5,16,5,32,301,1603,8,17,8,17
0,4,2,46,328,5,11,3,28,217,1815,8,58,0,17
0,2,2,46,263,2,31,3,28,346,1555,8,59,9,17
0,2,2,32,343,5,16,6,18,117,2482,8,49,4,16
0,3,4,33,417,3,21,5,11,226,2401,8,21,9,17
0,2,2,16,431,2,30,3,20,346,1555,8,50,7,17
0,3,2,16,316,2,23,2,23,126,2032,8,47,0,10
0,5,2,27,437,2,34,7,21,131,2579,8,38,6,17
0,7,2,16,162,2,30,3,20,346,1555,8,50,8,17
0,7,2,32,162,2,23,6,28,202,2469,8,25,0,17
0,3,2,11,135,2,16,5,13,262,2231,8,26,9,16
0,3,2,20,113,5,17,4,18,229,2401,8,21,8,17
0,3,2,19,163,5,16,5,28,307,1505,8,67,0,17
0,3,2,12,402,2,14,2,11,299,1058,8,58,4,17
0,8,2,12,131,4,34,5,28,240,2231,8,54,9,17
0,3,2,20,441,4,23,4,20,173,1815,8,17,4,17
1,5,2,22,245,2,34,6,28,166,1570,8,25,0,16
0,8,2,21,354,2,32,5,23,355,1629,8,44,3,11
0,9,2,13,429,2,20,8,19,190,1821,8,40,0,16
0,4,2,16,204,2,16,4,35,153,2271,8,61,1,17
0,2,2,33,263,3,16,3,28,346,2117,8,59,5,17
0,9,2,25,332,2,11,4,32,229,2401,8,58,8,17
0,3,4,33,372,2,24,2,23,311,1603,8,17,9,17
0,5,2,29,272,5,16,7,20,139,2117,8,54,6,17
0,5,3,18,120,2,34,7,16,191,2095,8,54,8,17
0,3,2,39,175,2,17,6,21,248,1815,8,17,9,17
0,3,2,46,106,5,16,5,20,117,1815,8,57,4,17
0,5,2,21,391,5,34,7,21,136,2401,5,53,6,17
0,2,2,46,106,4,16,4,13,168,2117,8,40,2,17
0,3,2,11,429,4,20,5,16,328,1443,8,44,0,16
0,5,2,41,389,2,32,5,36,229,2117,8,17,5,17
0,3,2,34,113,4,24,8,23,311,1505,8,38,4,17
0,3,2,16,321,5,11,6,18,244,1891,8,17,4,17
0,6,4,33,319,3,27,2,11,139,2541,8,47,0,16
0,7,2,46,185,2,11,8,37,176,2032,8,28,6,17
0,7,2,30,113,2,34,7,21,137,2401,5,54,6,17
0,3,2,19,156,2,16,5,21,334,2401,8,54,4,17
0,6,4,33,319,3,17,2,11,168,2231,8,26,0,17
1,9,2,20,172,4,16,5,32,124,2117,8,47,0,16
1,6,4,33,319,3,27,2,11,229,1134,8,54,0,17
0,7,3,17,246,2,31,3,20,278,2401,8,59,8,17
1,3,4,32,319,3,12,5,11,124,2469,8,60,0,16
0,5,2,20,162,5,11,3,28,257,2117,8,28,8,17
0,6,4,33,319,3,27,2,11,139,1881,8,49,0,15
1,6,4,33,319,3,27,2,11,164,2032,8,63,0,17
0,2,2,26,181,5,11,8,20,126,1134,8,17,9,14
0,7,2,27,324,5,34,7,21,115,1815,8,54,7,17
0,7,2,42,199,2,34,4,28,305,2117,8,17,6,17
0,8,2,20,256,2,14,7,21,183,2014,8,63,6,17
0,3,4,33,319,3,16,5,11,176,2401,8,26,3,17
0,9,2,31,366,4,20,6,19,329,2117,8,40,0,16
0,2,4,33,319,3,27,2,11,206,2401,8,26,8,17
0,3,2,20,113,5,11,6,30,228,1186,8,25,4,17
0,5,2,12,228,5,16,5,21,203,2401,8,26,0,17
0,2,2,16,424,5,31,3,20,346,1555,8,59,9,17
0,9,2,20,372,2,34,7,20,224,2541,8,40,2,16
0,2,2,20,276,4,16,5,28,166,2231,8,53,9,17
0,8,2,32,163,2,16,5,28,224,2117,8,12,0,16
0,5,2,32,113,5,16,5,28,292,1744,8,38,1,17
0,5,2,18,422,4,34,8,20,191,2401,8,12,6,17
0,2,2,13,355,2,14,3,25,257,1284,8,62,1,17
0,3,2,20,374,5,19,6,30,228,1505,8,17,7,17
0,5,2,34,310,2,16,5,21,356,1560,8,37,9,17
0,3,2,29,389,4,24,2,23,311,1603,8,17,5,17
0,9,2,18,120,2,32,6,19,190,2032,8,47,0,16
0,7,3,21,168,5,30,3,20,346,1815,8,22,6,17
0,2,2,29,206,3,16,5,35,278,2117,8,68,0,17
0,2,2,30,207,5,16,5,13,168,2231,8,26,2,17
0,2,2,22,345,5,11,4,28,215,1353,8,32,4,17
0,3,2,30,251,2,21,6,16,162,2117,8,34,7,17
0,5,2,46,254,2,16,5,28,281,2438,8,67,0,16
0,3,2,20,368,4,19,6,30,208,1603,8,49,5,17
0,6,4,33,319,3,27,2,11,353,2117,8,34,4,17
0,2,2,31,263,5,16,8,37,312,2117,8,43,8,17
0,7,2,20,275,5,31,3,20,278,1555,8,59,9,17
0,7,2,46,267,2,16,5,20,329,1821,8,27,4,17
0,3,2,20,408,5,17,4,18,328,1614,8,34,8,17
0,3,2,17,360,2,16,4,18,127,2401,8,31,4,17
0,7,4,32,371,2,16,5,28,187,2231,8,38,0,15
0,8,4,41,245,2,16,5,28,203,2117,8,12,0,16
0,7,2,18,275,2,20,5,19,224,1821,8,47,0,16
1,3,2,20,158,5,23,6,32,329,1505,8,52,7,15
0,2,2,18,272,4,17,4,29,124,2231,8,47,5,17
0,5,2,34,424,2,34,7,21,137,1656,5,53,4,17
0,2,2,27,372,2,23,3,20,229,1524,8,21,5,17
0,2,2,45,169,5,16,5,28,312,1072,8,67,0,16
0,5,2,41,263,2,17,3,21,260,2401,5,21,7,17
0,2,2,20,263,4,16,5,13,188,2117,8,54,4,17
0,5,2,18,263,4,34,7,21,183,1631,8,53,4,17
0,3,2,20,199,5,19,6,30,228,1505,8,17,7,17
0,3,2,46,110,5,19,6,30,228,2353,8,17,9,17
0,9,2,22,120,2,16,6,19,312,1744,8,44,0,16
0,6,4,33,319,3,27,2,11,216,1570,8,40,7,17
1,7,2,30,435,4,16,5,19,224,2032,8,47,0,16
0,6,2,13,335,5,17,4,17,183,1704,8,21,8,17
1,9,2,14,156,5,16,5,28,312,2541,8,60,0,11
0,3,2,20,162,2,17,4,30,328,1505,8,21,7,17
0,9,2,46,345,2,16,5,19,240,2117,8,47,0,16
0,2,2,20,266,5,34,4,21,137,2032,8,54,4,17
0,2,2,18,431,2,32,4,20,288,2032,8,21,5,17
0,2,2,18,328,2,17,4,30,310,1186,8,17,9,17
0,8,2,12,429,5,34,7,21,170,2401,5,12,4,17
0,2,2,29,162,2,17,4,21,356,1815,8,21,4,17
0,3,2,31,389,5,32,6,30,203,1505,8,28,4,17
0,3,2,19,210,2,19,6,30,305,2353,8,17,4,10
0,6,4,33,319,3,30,2,11,321,2541,8,26,5,16
0,5,2,30,372,5,34,5,13,170,2401,8,37,7,17
0,2,2,26,391,3,16,4,28,245,1072,8,69,5,17
0,9,2,23,282,2,20,3,29,138,1744,8,47,0,16
0,7,4,25,319,5,14,2,11,228,2401,8,38,5,17
0,3,2,27,113,5,15,4,30,228,2032,8,26,2,17
0,5,2,20,120,5,31,3,20,346,2401,8,22,9,17
0,4,2,24,341,2,34,4,28,290,2117,8,26,7,17
0,2,2,41,168,4,32,4,37,311,1565,8,67,0,17
0,3,2,26,210,2,19,6,23,349,1505,8,17,4,10
0,5,2,20,368,5,16,5,28,183,1744,8,38,0,16
0,2,2,39,209,2,16,8,20,204,1459,8,32,3,17
0,2,2,39,199,5,16,4,35,290,1555,8,63,7,17
0,2,2,21,267,2,21,7,21,202,2401,8,17,2,17
0,2,2,23,268,2,16,5,28,124,2231,8,40,2,11
0,3,2,44,207,2,17,6,14,161,2401,8,17,7,17
1,5,2,22,372,2,34,7,21,139,2117,5,53,9,17
0,5,2,19,319,5,30,5,28,237,1815,8,63,9,17
0,3,2,32,167,5,31,8,20,229,1171,8,31,4,17
0,3,4,20,179,5,17,2,11,318,2401,8,54,4,17
0,5,3,17,162,2,30,3,28,278,1555,8,50,9,17
0,3,2,19,318,3,24,6,30,299,2103,8,36,6,17
0,3,2,11,354,5,16,5,11,202,2032,8,12,9,17
0,5,2,46,429,2,16,7,21,322,2401,8,42,2,17
1,7,2,45,117,4,12,6,19,245,1821,8,44,3,17
0,3,2,20,162,4,16,5,21,115,2401,8,53,2,17
0,8,2,17,120,5,16,5,13,226,1171,8,26,8,17
0,3,2,17,437,3,11,4,32,310,1413,8,34,3,12
1,9,2,45,245,5,32,6,19,203,1072,8,55,0,16
0,7,2,30,113,2,16,5,28,187,2117,8,58,0,16
1,3,4,11,203,5,12,6,11,308,1505,8,47,0,16
0,3,4,34,425,3,24,2,23,311,1603,8,69,9,17
0,3,2,12,388,5,32,6,23,161,1505,8,47,2,10
0,7,2,22,113,5,23,4,20,323,1072,8,40,0,11
0,7,2,31,392,2,16,5,13,220,2117,8,54,2,17
0,3,2,20,158,2,17,4,30,310,1555,8,17,8,17
0,2,2,30,391,5,30,5,35,183,2401,8,59,7,17
0,5,2,17,185,2,23,4,20,329,2401,8,37,3,17
0,2,2,46,162,2,31,3,20,346,1555,8,50,7,17
0,5,2,26,111,2,17,4,32,143,1808,8,21,8,17
0,8,2,20,156,4,32,5,19,124,2117,8,47,0,16
0,8,2,37,339,5,16,5,21,168,2032,5,12,4,17
0,2,2,29,157,4,16,5,28,262,2401,8,52,5,17
0,2,2,29,185,2,21,6,37,346,2401,8,34,9,17
0,2,2,16,431,2,21,8,21,176,2401,8,28,9,17
0,3,3,11,164,2,28,5,32,290,1171,8,40,9,16
0,5,2,12,191,2,34,7,28,183,1815,5,12,4,17
0,2,3,17,162,3,31,3,28,278,2117,8,69,6,17
0,5,2,19,263,4,34,7,21,137,2401,8,26,7,17
0,5,2,12,318,5,34,7,21,200,2401,5,53,2,17
0,2,2,34,371,2,17,5,19,312,1744,8,40,0,16
0,5,2,30,389,5,12,4,21,229,2001,8,40,0,17
1,5,2,34,319,5,16,5,21,127,2117,8,54,7,17
0,5,2,20,207,2,16,5,28,202,2117,8,12,0,11
0,5,2,45,391,5,34,7,21,136,2401,5,53,6,17
0,2,2,19,368,2,23,7,36,333,1410,8,17,4,17
0,7,2,42,112,2,34,7,20,310,2401,8,63,9,17
